WT,pptase,ST,GFP,SpT
124.749405,46.693947,1.569968,915.057922,81.158897
80.431587,1252.334961,-81.750137,32536.34375,213.347046
41.051167,104.050934,-32.106915,1284.661377,127.516151
53.430111,906.765137,-76.301727,31024.05469,220.219391
-15.402414,744.856628,26.852783,15575.08398,43.614071
157.333481,1939.75647,21.88633,37615.48047,-507.743988
211.813736,991.858215,36.826302,21080.29492,112.064293
80.138489,169.002686,-18.342199,3050.95459,50.418526
90.70034,239.711594,25.813297,9229.612305,115.960548
109.758789,45.912792,-27.167757,2359.64917,71.054802
-63.147202,791.798828,34.433182,12465.51563,-302.238708
-341.497284,6684.835938,-37.021023,211429.25,1740.147705
-46.344814,318.490845,-37.524925,6064.313477,-8.816171
-401.207855,8458.271484,-128.725632,108166.125,1050.489868
-52.478996,777.922668,11.451721,45124.56641,4.807627
127.688179,1582.177734,-35.440456,32491.28516,183.914124
363.106171,1491.181152,-14.887021,21203.77539,-114.961899
35.132057,84.359879,15.179097,4945.87207,117.172104
1066.251587,4887.485352,-22.305161,113162.4375,-460.989655
171.23793,629.766907,40.327114,5007.238281,-140.795792
31.735752,693.118774,32.95306,11799.24805,113.616257
21.269266,416.42392,-16.861715,31439.39453,80.939972
47.898315,177.282272,-35.85598,11047.76465,-14.086763
97.594154,1449.517334,30.718174,32475,9.113214
176.784576,1774.445923,73.316269,15249.23926,-175.915451
543.102844,1932.050293,23.878517,46099.50391,-285.917542
51.547394,2206.953613,-85.667953,22763.8457,262.718414
231.099335,378.406128,31.811899,3925.826904,11.929966
214.456726,4116.512695,74.629105,68066.21875,-561.54071
-35.190258,141.808548,-23.583321,4305.29248,80.272377
82.171371,1236.531128,15.308707,21093.66602,75.356895
5.591565,142.287628,-30.858313,8232.276367,79.087181
282.876007,801.138123,-60.673454,18843.47266,-124.75779
230.475998,1612.351929,29.307447,26511.44336,43.030838
-22.21809,3173.803711,-4.234994,39998.91797,-1305.294556
100.440422,2263.099854,-58.574688,39465.65625,237.772247
-3.78178,284.622345,37.214825,2546.389404,20.285753
108.845734,1303.155762,38.411247,17489.97852,-437.255676
274.479492,5813.718262,-128.181931,169632.5156,682.206604
57.546059,817.459717,8.107455,35256.72266,170.828415
57.502113,487.46756,-61.994385,7381.038574,-196.178223
191.154373,778.798889,-91.946358,20363.77344,113.286545
94.835487,1690.000122,-25.564507,63048.05469,387.128265
255.579529,1269.239624,9.272672,11881.69531,-231.575089
-2.610697,534.932617,32.48008,5751.928711,-202.15535
431.772583,11091.49316,-114.389183,177577.6719,1092.468628
78.08519,116.722481,11.396688,11870.90527,193.928024
45.004803,311.489014,6.732458,22528.43555,-6.757206
83.271538,1840.588501,20.540178,41664.94141,335.994629
9.497073,195.906479,-48.523472,1284.736328,-28.603529
158.04303,3677.14502,12.958042,72866.67188,-472.570618
23.504124,252.095428,25.271248,3668.172119,46.839592
57.898422,255.29628,-77.280624,30078.84766,10.753952
206.17485,671.979614,47.75404,6195.483398,10.68514
85.623466,705.494141,8.354585,7206.956543,-87.051796
126.843781,680.10022,-8.986412,15245.41406,140.515976
731.26062,4586.487305,-47.688766,55722.73438,-558.12384
111.967758,55.937294,34.533936,2811.424316,135.035919
-48.890884,2480.499756,-62.019291,33347.64453,-583.614807
-205.436859,6113.021484,-68.174789,125071.2109,707.950195
22.784922,118.744461,0.918431,2832.32251,89.19091
-16.201178,453.879272,-44.639893,7253.323242,-73.626846
183.096268,667.91394,0.173324,10169.75098,-54.036312
129.170319,1263.737427,15.998189,22264.69922,94.053833
-24.984137,461.425293,5.724329,20166.05078,47.42902
170.10289,4290.446777,-64.13327,54623.29297,399.07135
163.360443,399.623566,-3.713648,32676.39453,219.813293
114.931076,279.341858,91.271324,9566.601562,101.194992
67.368423,19.349722,-22.303288,1183.672241,-9.414418
182.230316,176.953796,21.238859,16553.11719,202.419464
215.674545,126.983292,-29.403597,2593.137695,66.657585
165.186752,1564.190186,18.320389,17538.18945,-375.41153
432.863342,7574.526855,-29.739325,118155.6094,-1048.915649
68.360413,151.069855,-81.699951,3487.857666,42.186962
97.899963,821.881348,-74.403595,16169.45996,-104.654297
29.064671,5261.705566,58.44593,167710.4063,200.101135
68.206474,852.75708,6.662133,22455.67773,171.618591
-124.54657,4797.969727,-43.934273,81141.32031,549.804993
72.80545,15.834064,26.932762,3547.526611,89.993782
332.069214,2070.979736,-20.922379,22339.77148,-417.988678
112.079575,150.618454,-43.0406,19978.76563,70.491486
64.783539,1076.971436,-77.644531,26121.23047,353.815918
108.80233,524.485718,-38.617207,9717.916992,108.048096
38.58926,284.422882,22.432346,7125.140137,114.521088
296.701233,1374.867798,1.322646,29891.0332,-578.745483
312.093353,1072.260742,-2.692358,52459.47266,-433.190186
64.487267,1288.360596,-3.873022,22102.18555,206.911011
227.798004,1276.157593,-42.15192,14694.56055,181.059738
240.012619,112.195633,2.18909,4807.027832,144.345367
61.380924,2137.86377,22.838785,25566.04102,40.859386
-3.655134,806.570557,56.425041,38388.87891,29.673002
174.861908,1571.085938,45.101292,22830.76563,-46.852581
35.407867,1156.304688,8.097778,66117.97656,164.223892
59.306747,589.304016,-41.998466,5575.775879,129.469742
232.928268,1589.594482,47.694798,15255.72266,-405.182892
309.619934,5006.823242,-29.484451,93524.42969,354.817871
191.621841,160.525009,92.341866,13673.00488,202.026215
110.927666,658.559387,-24.040367,15917.24121,111.691551
275.212708,671.190674,-4.67249,24501.79492,202.564133
146.293274,1553.52417,-99.307503,32331.00977,108.438385
15.332336,156.179596,-62.571705,2922.161377,72.150795
81.410698,736.019043,-41.335571,9926.287109,-2.092592
24.939156,2646.813477,-1.347328,53691.83203,-38.087063
61.729153,549.874634,40.126701,14036.41797,132.050598
9.024332,417.484558,36.578739,19483.84961,59.008823
308.937653,9746.453125,25.600565,181927.9219,-1842.433472
141.441727,482.604309,-20.43272,5592.071289,54.24873
58.627316,447.674377,0.346506,5814.217773,173.22757
258.710876,235.716095,60.793953,285.708984,-40.232616
183.794067,688.451416,20.780735,11784.37012,15.278316
176.535461,1442.528076,11.8374,23442.03906,-85.60891
107.5495,410.494324,46.327881,6144.39502,209.561752
36.501125,332.072296,4.512598,8404.859375,116.157738
9.726236,769.847595,129.232925,16612.33398,138.799667
59.14069,22.630178,36.107536,16117.13574,320.334351
-0.860817,1218.744141,34.357956,48801.30078,25.972078
221.832565,882.007263,14.750325,9967.861328,-41.757778
93.816452,3933.230469,-69.499748,47579.60156,85.77684
438.78006,5733.539062,-8.166052,101493.2891,-250.484848
67.522682,401.029755,23.368179,15330.83496,67.477837
126.067993,628.825317,-89.997292,11525.08887,-293.717621
-243.038239,2772.979492,17.21196,39600.99609,209.538788
727.408142,6633.366211,-88.498421,98858.10156,-1692.55957
18.724138,425.493225,6.556554,19185.3457,133.262161
128.193481,536.282227,50.371162,9539.192383,-39.886234
75.889236,409.387207,-6.823791,12699.87305,101.836014
66.70446,76.693054,41.037674,3210.934326,156.927399
239.011322,1900.197388,63.922791,27017.93359,-227.476456
112.03904,3239.570557,-57.360111,90938.58594,249.808151
117.065338,1254.835327,75.672318,33925.30469,36.282585
-31.22666,32.494003,-73.293877,7217.825195,99.513748
-24.534269,644.615234,-78.138115,15333.28418,180.977188
-23.688219,174.294327,4.394784,1335.889404,-17.537762
426.162476,4140.253418,-30.223999,79455.80469,-1126.7323
300.563599,4425.78125,-113.032394,61604.39063,-821.623413
-81.574921,311.859497,0.918912,36783.5625,90.368843
195.936859,2526.02832,-31.098232,33061.75781,262.841278
-440.933716,3028.553223,57.595993,89474.05469,-219.961441
-12.292305,317.863098,-35.953079,19503.09766,139.627136
149.516571,349.407745,-39.316982,4690.719727,-4.893614
214.450928,7531.025391,-147.240417,145183.8125,-2944.268311
148.570023,682.156921,9.073985,4754.005371,-287.694916
-188.448273,10375.91895,-55.961048,119291.6406,1503.305054
591.480713,3770.466309,59.846725,44176.4375,-770.556152
162.013992,269.49823,-107.880867,33004.22656,138.83519
109.761475,143.581116,-3.261534,2972.155518,33.901802
7.354437,896.251221,25.279722,18900.81836,-67.38607
-2.453785,262.452698,67.701416,16062.41699,174.864761
185.712479,521.448669,46.992004,4907.755859,-73.66069
120.107574,82.918388,-13.493382,6167.483398,55.008312
126.934189,6318.500977,45.768566,90527.74219,-2605.828125
75.693932,336.536896,12.943466,7045.354004,-17.109976
19.0516,2770.946045,37.226372,39152.34375,-602.327942
541.367004,4122.869629,62.104126,34361.00391,-749.986694
968.821411,3334.87793,-87.391235,102076.2422,-378.7258
177.004974,1234.906982,96.739136,12624.12988,-74.590767
-97.735352,2774.398926,-79.211403,105384.8672,-110.44239
210.78801,150.72641,-65.573174,1353.457031,-3.484135
-50.841335,816.839355,-3.323778,6624.305664,53.012604
130.266281,517.465332,5.871624,9024.139648,23.163277
151.246536,274.044128,45.872086,26779.35742,-2.89829
73.532852,1579.123657,-6.158243,76038.92969,155.614792
249.150757,653.901489,-72.637894,36210.87891,-154.166672
-68.691055,2503.257812,-105.209915,76172.07813,614.997925
24.144468,1050.149292,-16.927603,50078.69922,219.849594
-207.587219,2253.974121,77.362938,32495.85156,-910.394226
14.601649,228.426666,-75.833954,6653.256348,21.585108
79.682076,75.121391,-7.845614,3281.651611,99.135582
773.541199,3780.405518,-15.210115,69700.95313,-583.608215
192.00238,498.846161,-13.449022,27874.4375,155.008545
714.006653,3491.302246,-53.645901,85025.59375,-1139.706787
11.88855,2537.011719,-15.725562,43361.09375,353.636383
309.19577,6872.907715,-41.204857,64610.96094,-2301.78418
76.417816,401.254517,43.476414,24665.22656,124.924438
214.061417,867.517395,57.916996,24848.86133,-52.619217
176.168091,935.710449,26.253662,8251.512695,-122.272263
154.603867,723.425598,-12.182709,9194.682617,-116.956017
52.012436,575.576843,98.895844,7134.703125,43.925655
-137.332352,142.014938,9.608856,63594.21484,167.125931
226.987915,611.074524,-5.319353,7563.511719,61.057446
212.893143,1115.831055,-64.381546,26674.25,252.03891
80.087486,73.080093,-21.180664,4600.402344,-20.175571
-12.209229,5123.686523,1.817101,79528.97656,-2324.23291
79.264549,1110.686401,-52.652565,36486.96484,82.109932
1708.156616,5128.327148,-121.678261,222120.8438,140.369095
147.683441,658.145447,30.870956,6974.98291,-275.180878
67.619034,750.502686,73.740997,17494.29492,63.571548
149.549164,61.71204,50.608017,968.320801,66.163223
60.899319,1410.471924,-4.242866,137230.6719,857.457581
31.817451,337.328339,-39.38187,26998.65625,195.534119
131.498993,577.70874,16.673626,8823.058594,31.600933
242.343521,597.252319,-36.778214,21639.55469,-300.130249
48.282261,211.624023,6.835644,1165.141724,-48.740231
-0.267428,725.464111,53.908436,14056.36914,-459.55127
47.446133,80.745087,65.078423,15609.26856,57.055138
133.821533,201.153839,45.242889,2015.768188,140.486008
117.00032,102.621513,33.336735,437.236664,78.741478
25.3638,105.905876,75.71051,5213.183105,49.376312
30.8244,1709.958618,-58.118042,53736.96094,358.710785
88.517586,139.02533,-20.85342,3820.748291,57.935055
218.613419,959.703369,2.35947,24456.36328,46.602661
254.710144,1304.231934,41.253033,19310.98438,-598.722839
95.728378,179.2509,32.093136,9061.640625,104.677681
78.228111,4250.15625,-14.810994,92006.78906,180.219604
-45.998272,978.953918,-50.71693,37539.32031,81.511559
74.182755,297.979401,32.362255,2783.773682,-27.758749
269.669678,11204.0957,38.983692,196357.1719,-1475.11377
-17.552853,47.65155,-193.422653,8556.041992,64.699883
-132.417053,578.953796,21.507133,49873.33203,-92.700508
170.422134,14.537436,-47.557228,3743.808105,125.148804
162.221161,1400.544067,-120.227005,10085.31543,231.585449
58.082741,246.743973,-23.897804,4847.010742,-120.245026
-10.551546,3732.966064,21.715841,69843.67188,-1364.51123
112.4627,956.150818,11.075272,18303.88086,6.078974
93.444046,147.100174,-30.275803,3703.844482,14.302999
153.487183,771.753174,-2.107423,23446.10742,91.829987
-10.235741,1196.34314,-26.765182,24915.40039,44.503151
-99.897049,536.555359,-187.508072,61538.41016,81.549622
135.069473,1372.228638,-97.063828,30965.73633,59.569012
5.789646,571.072205,-36.761402,44625.09375,215.367294
131.01091,542.944275,25.034153,19499.17773,-77.10804
148.245987,498.378632,19.815222,16031.23047,105.607399
-22.852661,626.029236,54.317398,5987.375977,-277.719025
64.234108,767.827515,3.642223,23501.10352,84.915543
587.013184,6597.657227,-78.107231,130536.9063,-2122.986328
486.213196,3156.207764,-60.818382,32993.11719,68.640915
-3.858509,870.504578,-127.876625,17529.33398,-183.587723
20.38731,128.322083,60.277637,13033.35938,49.413429
-72.43502,531.761414,-82.575546,53583.17969,240.065903
49.62114,427.001892,-8.387178,13347.80078,78.624924
29.953484,309.332153,-35.633747,5078.924805,-77.302643
205.543701,157.885437,48.960476,5239.66748,44.878635
53.410797,81.439247,16.297594,5928.795898,68.917526
133.666534,1539.111328,-32.657932,35713.07422,92.630379
173.804871,850.331055,-9.186927,12977.41113,34.208542
56.98246,1077.76355,-60.443039,18087.39258,101.770569
119.659317,1371.707397,38.757404,31231.2168,86.020699
291.828003,805.414856,-65.375427,17732.16602,231.909927
-23.592413,2743.166748,-2.692873,89778.50781,-81.503609
13.401912,1053.328979,39.666828,28810.66797,-200.162186
65.308762,1244.446045,46.834259,47600.85938,240.748856
151.549606,810.985535,43.851349,15880.95117,-10.73772
234.406219,1302.489624,27.915323,13360.77637,-360.235931
91.71347,112.347519,-21.758299,1213.002808,-10.776172
20.682026,52.304901,29.156107,8950.124023,-32.507206
75.2939,180.624222,34.526386,2798.063232,69.970261
174.864838,634.36792,-17.400579,12115.44922,62.235271
185.718018,1042.122192,-38.101822,16162.85352,-57.388676
27.596714,94.399208,25.191118,3082.837891,120.383415
35.794754,286.179443,-100.55175,7208.798828,-52.904678
-34.696892,323.203186,20.633785,17295.18945,-15.258552
475.197571,2415.549805,-52.246128,20565.75391,-345.330383
-53.684189,277.7883,7.667424,5241.512207,-87.882637
-52.498943,218.607513,60.695137,3223.21582,-62.312111
592.063354,1854.136597,-10.16492,45014.1875,-449.370514
141.259674,109.001656,-119.566116,2107.028809,72.903
32.304783,856.768799,-9.77436,12628.13477,-409.332245
9.741225,722.401367,-53.586857,15683.98633,53.392044
129.107742,202.254974,47.142414,2707.169434,7.581471
8.11209,643.195129,49.426582,14184.18164,-212.113342
167.092102,1210.621826,19.961168,19900.58008,-9.884243
155.631287,480.093323,-30.915546,13711.54102,58.425648
6.682304,1236.246338,-93.824944,68312.39844,239.737869
99.983444,346.918304,116.804008,3666.371094,-169.894821
14.190581,44.32803,38.624802,4394.494141,-11.478018
59.727905,318.007446,43.296364,2083.808105,6.961059
297.86264,1474.400513,7.523564,8088.12207,-325.183777
56.746593,119.351341,62.140141,2151.380127,57.986393
39.505413,816.968323,-126.12632,35135.01563,-3.035994
165.06076,1800.696777,10.6464,28215.92773,-522.454407
381.984772,977.70813,36.919807,11452.72559,-130.93692
180.977814,479.414032,-9.879394,5468.036133,-202.365967
94.575005,355.077759,-13.729245,3398.610596,27.513901
56.87682,245.21933,-12.700729,2840.972656,66.142708
45.511051,87.022537,-50.009998,2431.43457,32.516426
80.630486,163.533737,-36.491585,12990.8457,-44.510654
128.269852,297.312561,-39.120548,3338.120361,-62.019962
206.529694,28.771278,2.15764,4218.377441,-19.060993
98.735672,677.001465,76.848381,9418.035156,-119.981293
-17.793789,533.007568,-27.251738,23578.76563,26.627001
86.213509,994.145935,-101.944153,49641.58984,135.156982
7.181168,1799.246704,15.181179,29672.97461,16.728067
345.567902,3931.100586,52.639069,77567.9375,-1337.285645
31.73233,350.435364,-14.436896,1925.043335,-104.465126
177.74791,297.090607,-38.990196,2631.734863,-48.537334
41.465656,99.919441,49.240112,4022.060303,68.09478
103.820343,1456.337158,-36.408073,42019.37891,186.158615
200.187576,1098.857178,55.991535,21577.07617,-353.908417
44.743416,1578.813721,45.707115,37726.71875,146.167374
-55.352753,768.613342,74.163597,8243.864258,-406.732208
241.150131,59.312908,-55.704048,1243.769531,108.732788
47.240578,230.370178,61.905273,2952.383789,95.535439
236.16861,361.453796,34.030872,9668.291016,45.731998
138.431595,195.65477,41.405418,1546.103394,19.566341
177.55481,1743.823975,-50.304436,33121.36328,208.141022
47.647007,210.090424,-0.518166,8241.794922,36.933308
48.962864,1719.40918,-114.404793,33318.65625,-694.822021
36.858803,2205.300781,-45.801956,35739.25391,102.856522
69.241699,508.164612,12.778958,4916.138184,-30.57707
213.748169,421.67157,-69.658493,10084.0625,-82.760406
148.71524,273.169098,-32.274784,4279.878906,69.283722
-67.21846,969.833313,-6.779036,39153.74609,124.552032
-41.72451,514.288147,-76.531609,7831.590332,-40.027096
207.411301,2088.594971,85.568825,13303.26953,-495.555145
-77.386322,58.138382,57.137512,714.008728,38.486454
316.491211,1409.395264,59.2686,76717.84375,63.592388
131.525757,91.25322,-4.112631,318.040436,132.327805
121.437286,154.131744,60.719692,1491.461792,-51.43425
180.597015,1016.017639,-37.286648,18818.76953,-391.071655
83.51799,146.769669,-0.319039,2338.497559,100.95269
536.932251,3540.537109,-37.24728,72155.75,-1274.785278
-40.965034,460.157593,-57.824894,7122.237305,156.455566
50.134506,507.477173,-53.841869,10213.0752,-9.152732
-99.870987,3446.074219,76.465553,26572.25195,-1349.533691
-29.653339,473.699188,44.375805,7408.380859,-184.234467
176.519394,238.42157,71.343277,18447.13867,-4.120825
73.275757,402.564362,-4.305434,13218.60352,262.904236
194.874939,330.847015,-33.668606,2897.581055,20.131149
-19.997301,1416.737183,-28.543419,39675.13672,-806.528381
-75.837082,818.654175,-129.893112,46468.28516,132.158142
9.3776,411.518158,19.001667,7449.959961,61.896175
87.242897,1667.866943,19.412977,54816.48828,273.784058
103.948463,218.180008,1.004574,2114.590088,100.073463
4.553485,975.58844,2.089926,19344.85742,-428.499146
165.88649,909.818481,-56.724094,18122.44141,139.503418
358.826385,3225.830811,16.065195,39152.10547,-676.061401
69.647064,2367.542236,-67.575027,27324.7168,-603.659729
127.278008,1456.901123,-53.498089,20185.05859,71.079819
66.018936,757.895264,-49.452866,7412.489746,128.634628
-2.61469,94.965446,1.517991,24843.32422,40.06562
254.757278,3023.239014,99.522461,39594.47656,-406.217407
-4.158743,1131.068237,97.036423,5993.646973,-353.928162
48.279236,243.13002,-26.3141,2200.375488,68.268105
-5.204638,4.585787,-72.584908,14222.05078,-3.564202
-14.421803,137.117691,50.495415,3895.059814,35.73951
60.501564,1145.208252,20.247099,19090.76758,-104.805
62.915966,192.260178,15.766032,232.391739,-98.616013
47.04715,21.486158,21.197163,874.272766,75.775299
83.998558,1069.490112,-15.734873,27486.05859,-438.493286
-114.932419,2127.550049,-48.24242,87842.66406,124.286331
90.941399,1.444433,-111.955711,1274.125366,-66.520699
110.483315,167.110977,22.880558,9536.600586,81.313423
133.611954,299.150024,-27.35054,2773.963379,105.652702
94.073685,46.518826,12.45376,20295.28906,-32.470043
204.977036,763.331665,26.297499,21463.96875,-32.375885
341.146698,2803.945801,-105.061546,41947.58594,-884.889038
78.60479,673.688232,52.138611,11316.37305,-17.297934
227.315979,3078.488037,65.50174,40129.00781,-297.037354
107.350548,1056.343384,56.922459,12854.66406,-157.9552
91.920845,207.213242,41.366119,2920.124268,17.962755
170.663422,207.024139,-32.49437,3107.152344,166.159546
311.527405,491.499634,-5.488186,5137.792969,-137.923904
564.406616,4223.833008,-60.386528,231010.4531,612.534851
161.572678,861.846924,33.145405,30329.9707,82.687393
56.399452,5642.585449,12.411325,94955.78125,814.985107
52.025448,461.975403,22.213047,7935.34375,25.99168
145.235565,541.915894,96.299576,20802.32031,99.772705
109.980469,717.290405,-32.516323,26869.43164,41.104534
-128.075439,1568.482788,-2.676094,56656.10547,47.68227
96.426529,405.163788,-1.56724,8052.09082,128.021164
58.747711,1462.000122,8.136125,31072.75586,-159.46344
8.91354,809.236694,59.710106,19023.90234,-110.183113
71.350243,243.095917,-0.312149,9662.527344,57.498055
113.087486,3022.88501,-0.474766,31169.42578,500.231964
92.535393,292.267883,87.777023,3235.559082,63.39241
6.290305,821.762146,21.573944,39522.76953,20.324535
-51.302025,3187.165771,-69.231407,103549.4063,176.743698
301.088867,1100.949463,48.035557,18949.61719,-396.849609
1.118224,512.030579,-23.397732,6719.056152,112.810448
175.724823,1296.178467,-3.401843,21222,-516.424011
198.02681,518.938171,37.747978,7830.25,66.903214
37.239723,2154.045898,-1.716228,31315.65234,-295.231567
87.380814,2759.407959,28.909695,70391.71875,324.901794
119.445511,976.932434,71.111046,7198.036133,-230.237656
239.335007,868.721619,69.20565,18568.75195,-245.551926
72.921829,223.121658,-13.283728,4090.631348,-78.171745
63.584934,176.170013,132.058929,5242.817871,91.280685
242.939087,1068.016357,-54.58189,13277.02637,-125.825279
65.401085,929.358398,-68.892906,21365.79102,178.408493
103.28994,201.31897,24.786894,2814.68042,6.280605
-82.325722,561.02002,-39.986858,44307.66406,148.6604
33.797565,87.682518,31.068605,701.81842,-8.88613
132.882355,1163.935425,-18.304955,12340.41797,-254.410217
650.895569,3927.420166,-14.389542,65587.15625,-1190.635132
64.698357,328.244263,-28.460085,17547.01758,162.501251
-94.391907,1507.893799,-88.602882,151976.0156,930.55719
227.920776,160.214951,78.062309,4586.620117,103.333969
103.738808,643.40033,-13.176042,7410.34668,21.616808
209.811508,1604.693481,15.162496,11146.91992,72.16021
141.794556,1118.907471,-171.618408,33839.05469,216.565292
130.178329,202.528885,-58.238403,1765.973267,36.25584
79.718307,149.240326,27.585991,3201.387451,-74.138153
205.945343,533.243591,-87.042686,6528.102539,70.315269
159.798828,517.536682,-13.726254,9646.629883,-3.231189
247.821625,412.048615,-61.97987,13846.99707,155.231186
65.616364,710.027466,85.81356,11826.23242,-268.536896
39.355103,202.966248,-48.302551,13053.63574,63.923538
166.51004,4733.11377,-110.39463,84256.84375,348.377869
28.914856,442.03891,68.678345,14611.47754,-15.192179
84.390526,396.856567,-3.300686,5433.362793,68.447479
142.38533,465.819885,22.548138,23403.54883,178.358047
208.115494,753.383545,-1.313895,3689.984863,-108.144966
127.960938,184.228378,161.56572,2058.743896,-45.513611
227.948395,1588.034424,8.711125,18784.21484,-493.073944
-73.991158,2767.251953,-18.87974,68486.28906,178.669647
166.473984,367.485687,88.858879,5021.898438,29.407125
-1.360851,166.581085,-79.923508,2634.157227,1.142201
-10.20664,383.901245,7.748755,5415.243164,43.647385
2.553878,628.051758,4.33355,13015.93848,90.876366
65.97403,1495.052612,-33.12645,101209.9141,287.327789
64.347168,2187.802246,-43.131901,34926.125,95.21402
149.630646,11.028224,-49.400425,2896.959229,114.891495
20.015005,241.665649,44.910419,1074.704834,25.245071
100.778046,214.133209,-19.751417,4653.939453,107.470879
56.795372,104.694099,55.973816,14320.38672,52.440468
48.442509,829.449219,21.327328,12614.74316,-187.758026
330.457733,1222.357666,-61.866455,11269.52148,24.408947
175.0513,253.346741,-40.257832,30844.5918,12.835485
128.272202,2042.237793,12.817755,66592.83594,124.132637
41.848598,742.090454,99.733002,11432.88867,212.039383
238.87915,90.042267,5.202728,1790.843384,9.924006
25.600864,398.254547,8.614719,9682.283203,-82.055733
2.177873,1185.59375,-8.557154,24495.50195,-81.436516
206.62175,706.798157,-42.605717,11813.38867,-25.293255
68.589653,141.051819,113.595268,2889.124023,-9.100825
23.250092,603.422607,-78.225105,5811.238281,-198.610886
232.756027,2658.461426,43.428749,46953.32422,-343.983551
35.272942,288.47995,0.756253,2940.562012,46.021282
174.89064,414.799225,4.268048,8421.573242,137.365509
182.010101,734.347229,-31.854235,13825.4043,-42.909618
28.164389,2210.529297,-47.282555,63266.20313,388.865601
120.067505,674.583008,17.931612,14755.5332,210.239105
124.413872,375.518585,15.098148,4917.787598,15.651864
20.483517,485.406311,50.914471,7751.171875,107.643517
140.300354,253.442261,41.803631,4102.502441,114.354881
-71.319016,1088.425171,10.751095,42821.37109,64.51001
225.009598,2036.174927,7.180043,41620.36719,154.353561
165.781723,378.043793,67.097351,17761.50977,-68.817741
113.193512,92.308937,-56.617672,537.222351,-81.366508
247.648804,1950.339111,-38.364017,61040.13281,-245.277176
-222.706802,6114.646484,-73.636017,66202.125,582.826172
153.817352,553.61438,17.404787,10658.24707,1.429952
57.488728,810.582214,-7.1786,21558.28516,102.805115
-68.547562,4309.070801,-40.173286,85804.53125,-786.311157
29.305899,661.775269,-23.743515,42794.42969,-46.25626
92.066833,2506.711182,-55.163235,28195.54492,-795.951172
9.455133,170.797546,-65.526596,3666.240967,46.861046
158.337067,122.405304,-4.820025,6009.685059,159.694046
11.361625,653.747681,15.502663,8554.266602,-121.035309
40.114212,2032.068115,-54.97086,76347.75,310.181091
150.261139,271.060608,34.053844,3699.709473,40.784405
12.839157,232.471161,16.542147,3772.864014,-128.059158
-173.751892,2231.297852,7.222001,36844.88281,-706.415649
84.279381,483.355957,20.782406,16940.87695,93.696854
338.989014,3443.289307,63.940006,53253.62109,206.06488
-195.35878,424.709869,-25.379736,9825.797852,5.53099
-397.62912,3607.367676,-44.974655,160202.4844,266.214325
160.719147,3688.2229,-3.649824,63297.01563,-1704.344727
223.612595,757.596008,-37.812149,16355.05469,-30.833885
-19.348976,432.212006,-28.718693,12934.83496,130.894653
28.583527,715.626648,-124.915268,39302.25781,123.083488
23.661806,768.960754,1.456787,6174.563965,-158.380447
-148.383881,935.664368,-7.718523,59294.07813,146.521545
63.72155,754.082092,-14.084377,9035.708984,-267.399017
33.383923,568.503662,16.919912,9182.841797,34.929573
152.965805,253.214203,-0.199757,16131.0957,110.13369
34.949932,4566.053223,-60.255554,124064.8359,281.096619
23.155903,389.509644,-34.433376,11044.66504,45.584301
118.659576,514.523315,-57.604122,16824.0625,151.528946
188.988892,201.864624,14.562426,1407.313843,-3.571444
131.578979,279.003021,-12.705725,7513.04248,121.792427
0.686893,803.814514,-48.339058,8863.495117,-138.9422
237.608047,836.67572,11.887482,10913.32324,105.673203
113.478928,224.640808,45.646626,2947.935303,-8.077522
120.553299,433.938782,41.273628,3187.909424,-66.371986
124.641037,1171.244019,77.13813,16872.29688,-194.663681
-82.689896,2303.365234,56.009907,53820.25781,-694.005249
119.552078,378.627319,32.979683,16962.80469,8.646245
49.361801,1002.566101,-24.22164,46621.80469,150.000641
110.638733,609.914246,41.070347,9499.307617,44.491795
73.611855,153.732544,-38.460373,600.305542,31.633347
305.54245,3639.765869,47.570107,71949.72656,-14.383451
-285.164276,2788.002686,28.48838,147877.9844,896.988464
188.829132,813.55603,-22.721708,7793.304199,-32.452385
36.720169,81.936455,-20.257061,2168.485352,102.341568
10.668587,750.431396,-14.361125,11665.44336,79.78669
170.644653,319.087646,44.352192,15136.60156,123.589142
225.904587,244.570648,28.647896,1660.045532,0.656373
127.983795,685.154358,29.945946,24966.55469,-38.493511
140.153046,3430.176514,-23.313383,72453.46875,662.868774
83.915176,264.533142,-20.149734,4091.560059,21.476343
102.327576,3970.339844,-58.721962,81029.14063,52.02499
79.787621,30.0424,18.408623,1444.613647,150.771332
133.019867,956.519043,-59.145428,7328.485352,-167.500031
343.007507,1642.041992,0.759199,24979.22656,-281.714905
77.483566,465.840881,-83.098427,24503.82031,-79.639297
151.868362,2431.655029,19.751074,67862.875,254.632828
97.174965,2729.129395,-114.594772,42083.19141,-1113.224976
-90.732796,3826.383301,-102.75206,170145.3125,1231.214111
113.690605,428.616455,-2.559474,9058.06543,120.438171
-0.186365,822.018372,41.069366,13509.51074,83.430595
273.844513,1631.148804,30.997362,39687.41797,-50.391674
78.172058,127.715546,22.907436,1656.315552,125.973862
-582.266724,2818.922119,-40.318607,198665.2969,1141.987793
250.787277,709.525208,-80.204239,24668.26563,-177.939835
60.839844,857.338562,20.667791,13936.60352,48.909798
-80.419899,588.064087,19.504896,71306.25,191.546875
1000.923767,6520.650879,-56.401604,86714.1875,-126.800552
228.047485,601.88739,-29.25771,6259.435059,-123.856674
