WT,ST,GFP,SpT
92.70491,1355.570801,20481.0918,843.454956
-23.038563,573.492859,7409.878418,400.791595
101.204117,314.605408,3559.527588,153.149231
24.891083,592.818848,4115.042969,259.306763
128.555511,-54.157288,414.299347,80.338524
8.438524,120.356895,1459.550049,17.118933
11.873272,388.80835,2196.476318,114.801956
73.705704,603.126099,14082.21484,312.340302
-149.436066,1768.650757,53432.21094,1668.251831
39.746197,283.322235,4819.643555,238.203552
14.559357,1002.496643,15493.66406,932.349609
25.854904,793.825745,7098.646973,322.63385
-1.153805,9.298015,590.198914,37.342087
46.217293,209.836731,2741.249023,147.909271
15.58362,145.468231,575.479858,56.054852
-85.224823,2247.093018,17611.79688,1868.908569
-23.532225,272.7341,1418.755249,167.174088
50.484863,2839.583008,46737.17578,2783.615967
35.266365,942.339172,9766.958984,778.712402
-19.15415,362.058838,6144.108887,501.646667
46.345943,433.086029,4336.615234,322.331696
-57.080719,2787.844482,22362.23633,2489.078857
-42.097885,2692.714844,30728.62305,3708.804688
-152.083511,1803.77417,31592.38281,714.539673
20.147968,32.593395,1300.154297,137.600815
1.822357,1037.48999,7707.697754,797.641235
-13.102737,1515.27063,19025.9082,1649.826782
-733.518555,10864.10547,105848.5156,9945.025391
-690.580872,6060.119629,99892.27344,6600.075195
-118.526894,109.183533,6572.081055,246.499023
89.501144,584.523071,4342.324707,388.862183
-49.915607,964.580627,9162.910156,1013.075439
18.49836,742.597229,5734.055664,491.866547
95.165573,1224.32019,17740.22852,843.525391
-20.98941,1020.047119,6853.786621,886.106506
-16.42528,352.990875,2149.380127,292.976624
61.505028,490.49527,3537.973877,197.839142
-719.527344,1442.326904,155972.8281,2994.060791
-47.707275,612.544495,8808.138672,547.058716
-196.424042,1337.812378,36657.60547,1775.065308
83.256027,166.474319,2206.684326,270.709229
-156.373535,1781.195435,15416.66699,1761.514771
82.237198,864.842224,10921.84277,703.642822
10.643433,3729.118408,37596.57813,4128.851074
-67.970642,2025.769531,10778.9375,437.811676
5.365158,2030.894287,15414.19238,1367.478027
23.534027,202.973389,2320.115234,201.632874
-89.947998,2861.126221,31041.75,4009.353271
7.809814,732.165405,9389.9375,384.607025
-89.028946,1317.37854,32908.14844,268.192932
94.961281,469.44635,2742.723877,225.647385
-47.941914,803.352661,13758.05273,832.835571
56.818348,144.841354,3275.403809,280.657318
-173.138977,774.609802,32479.11914,586.951721
-21.20768,580.214844,5644.756348,429.297089
-11.375721,454.437134,11706.09375,311.377747
155.511337,2183.948486,21505.39258,1675.496582
129.200729,482.15152,2266.717529,285.762238
27.069597,20.733601,361.376648,76.880791
-140.816498,3589.748535,26747.26563,3276.259766
-53.634045,159.26297,948.064026,37.683491
-65.145279,-72.318787,855.894958,102.58255
-211.896912,2260.237793,44321.26953,2407.599609
128.941986,122.292381,644.700317,180.64093
326.297119,255.133789,3074.277344,789.959106
121.666031,101.54213,1781.673218,160.765305
-145.044586,1839.980103,26918.79492,2281.159668
-12.297306,337.733673,7078.816406,185.190842
99.680695,1321.382935,21657.54883,713.763306
-39.210487,1233.823853,7539.467773,605.920715
69.970398,314.579742,5201.729492,209.568893
21.788452,2694.698486,28839.05664,2212.765381
-68.526482,1832.008179,15177.65039,1556.524048
-183.321335,1367.947876,45793.375,781.785461
-44.2356,332.464264,2745.486816,172.302338
28.990154,345.766541,7173.621094,67.175545
-15.084141,612.171082,4805.72168,370.523865
-87.2603,262.526886,10076.37988,352.929291
-0.404663,376.342163,3494.18335,260.642303
63.758812,246.526047,2662.599365,241.093094
-22.214569,388.573059,4146.943848,272.7211
54.501709,929.266052,6786.166016,669.195679
-3.192123,1530.932373,9579.233398,1147.321655
43.327438,1446.74585,32642.99805,1150.965576
-93.708778,2587.197021,22940.67969,2373.809814
49.843643,449.329102,4443.948242,337.658234
-38.812237,889.247986,11690.82129,410.269012
-97.307938,825.20282,13909.10645,700.1521
22.261845,-31.611752,8371.128906,82.491852
120.682648,843.90332,9483.396484,490.240601
103.496307,41.353241,305.913696,94.414093
42.753288,377.604675,4970.651367,372.269043
-217.865494,2034.070435,46823.90234,3440.062744
-88.296837,767.818848,5284.227539,666.338257
-300.355164,1188.007568,28050.51758,1401.253296
11.531593,922.880859,6924.878418,693.618225
-130.806763,1890.170288,26571.70898,2124.442139
177.50621,1210.573242,26842.42969,1720.552612
-10.19062,197.03183,3283.487061,224.907669
21.582977,936.399658,11257.86523,809.588745
46.530464,497.520386,9904.438477,358.694794
-45.304443,708.904419,10665.10742,369.587799
28.115913,799.602966,12571.7168,561.618591
-35.1665,708.036804,10421.83106,536.882446
48.389221,369.365204,6149.044434,-1.570121
-21.201794,265.123352,2586.49292,229.272385
10.726768,259.236816,2138.565186,202.78067
-3.605724,439.759735,7117.791504,405.741577
-111.206116,1492.621704,25641.34375,1693.544556
85.726944,944.467712,13940.87402,673.558228
87.871948,3070.250244,25048.79297,2305.68042
-9.415199,1295.426758,12893.61231,753.116577
40.9086,1054.695679,7288.462402,664.728027
25.840874,285.44455,1679.68689,27.957102
21.274868,453.382935,9213.517578,462.345856
12.434326,4074.606201,41837.66406,3838.933594
136.483856,213.147873,1128.636597,168.135529
-158.059906,6311.695312,39769.71875,6321.119141
-8.978157,1210.758545,10027.2666,1069.766602
61.134918,526.640747,14513.15625,5.946377
-120.280609,555.925171,16429.87695,481.862915
-80.270462,2796.226562,54967.875,9.136595
24.399452,437.639709,13702.63965,479.57312
-29.174118,27.370075,2075.448975,32.23531
-114.886223,1754.80603,9035.048828,544.192688
-144.306732,2348.204834,22705.74414,1929.374756
62.381325,911.650513,21354.9375,931.241455
-66.905563,738.979492,14895.16113,445.957489
80.704041,124.092957,889.685486,61.685928
42.655407,297.091827,4899.612793,215.698471
-6.540443,683.990601,5552.890625,282.908386
44.912865,825.413452,8378.017578,493.678162
-397.572754,8075.868164,83622.32031,9972.896484
28.496159,358.847717,4210.837891,201.284958
-165.105011,3647.750488,32289.61719,3573.560059
4.59375,1378.567383,9987.429688,946.093811
-125.633194,48.688015,2599.787109,213.11084
111.081741,2090.338379,55444.91406,2764.640381
-100.792099,3554.82666,28265.87891,1146.592896
118.553581,519.174988,6960.439941,336.841522
110.742188,398.131134,3165.046875,401.169128
2.832966,415.316772,8401.402344,676.149963
-148.948761,2678.87793,29951.8457,2129.437012
-523.157288,8503.81543,91610.96875,10626.61231
-8.46105,239.691055,4127.016602,261.28595
21.156303,22.424072,850.059082,165.777344
28.69783,1380.539673,11652.34277,1214.222656
-51.973572,569.033508,6881.373047,524.746033
58.411282,272.078369,1278.335938,197.791061
5.797699,2771.818848,25078.75586,1664.494507
56.026024,-52.209129,204.585968,81.765335
-94.518822,734.155151,16552.11328,649.890747
43.28038,866.071594,7786.023438,598.3974
70.902618,2775.69165,18127.02148,3496.117188
-2.386063,639.835144,3569.697021,317.936523
4.201523,1591.572021,18149.28906,1195.934692
-7.771683,2091.343994,23827.30078,2192.482666
-391.233124,1954.567017,62091.37891,1570.824829
-39.593601,696.775513,5958.369141,318.818512
-6.646061,354.434692,1932.957397,163.336472
-57.839767,2308.909912,47502.70703,2629.50293
-90.419128,3908.499023,66028.19531,3346.977295
-17.494434,522.183167,3864.091797,176.094086
0.057541,733.144226,4906.11084,352.974243
-27.849503,190.947845,2348.674072,151.977997
46.385025,131.572205,858.415222,55.543171
31.353485,1205.708984,10803.62695,1343.035156
82.917557,285.120758,4561.541016,254.794235
27.788559,539.582642,6248.141602,291.002014
21.455761,276.180817,3437.749023,236.476181
-390.777893,6711.462891,86460.82813,10677.03809
14.543976,3364.117676,19564.82227,2256.815674
-136.526886,3773.526855,21697.46094,2700.905762
7.865372,1608.813599,15893.18848,708.507507
-16.759216,291.680389,7441.498047,217.616989
143.646942,205.302429,1949.265137,139.405807
0.264511,1146.595093,25237.5293,1078.487305
-64.607132,1384.208374,7010.421387,842.146362
130.726959,1667.381592,40328.92188,1873.699341
102.411179,28.611412,804.450989,131.934937
-85.191879,2382.352783,25240.26563,2190.815918
16.057308,58.237343,3412.141846,106.596153
123.90258,730.184814,9412.458008,580.741211
24.247604,1584.544678,10252.80664,1126.106934
48.678947,82.117966,280.471039,55.473728
63.751972,347.046783,4587.469727,172.399918
-128.940247,2011.191528,30592.3418,1671.869629
73.804161,499.582184,6369.791016,312.629425
87.633469,1620.871704,6613.776855,841.585876
-133.106079,1468.476074,16261.00195,766.39978
53.859329,516.366516,2828.982178,229.196701
67.828842,1107.012451,6616.713867,741.925964
83.445755,220.180664,4376.483398,247.679611
18.031414,338.507904,3687.134033,274.244293
121.394737,278.264404,1911.662842,242.900955
-42.8908,874.319214,16154.14648,1019.327332
-141.701309,4867.917969,37095.94922,2857.773926
-97.83226,1434.885864,22265.38477,1165.166504
-42.285637,71.395935,966.738281,41.338394
19.717484,1557.956299,15710.27051,1048.644287
10.464149,622.163208,3527.36792,339.982849
18.599684,2.884761,281.553589,71.74678
-42.945751,345.995453,6948.472168,249.610657
95.296219,2119.746338,26956.72656,2365.834717
-72.054848,494.503418,8458.625977,309.628876
-274.853302,5951.105469,77555.78125,7017.884766
25.12117,789.610229,21400.24023,389.931885
156.81076,1404.349121,115309.4453,460.572632
-15.309845,1308.311279,16208.71387,1079.090454
-190.117615,1888.925171,34825.26953,898.343018
128.16098,1660.598877,13517.50684,1085.143921
70.556938,194.944901,1057.436768,122.003677
88.852791,318.146881,1371.051758,260.172791
-67.267128,1152.006226,6416.452637,513.720154
-30.579697,468.718384,9422.254883,447.543274
69.52845,367.105988,2514.770264,300.884003
-0.155098,776.325378,7107.181152,587.515198
-73.271988,242.6633,8274.257812,399.635162
40.974941,29.39447,468.938171,148.379166
-1.139709,273.815521,4268.727539,214.643051
46.133179,665.861694,11360.99609,709.1875
-54.609932,1374.246582,37811.125,2171.964111
160.964035,191.005951,1115.56897,171.330231
81.974724,377.064667,2394.789307,120.07962
-22.93856,697.391663,6206.05127,120.096687
49.689819,355.071747,5017.240723,234.583435
-104.928307,2303.836426,25476.21289,2280.877197
-132.832504,1969.299194,44510.03125,1643.864624
107.058311,714.470459,27970.25391,950.568237
44.452827,833.839111,6664.476562,682.115479
88.397186,268.86853,2416.240479,202.602783
46.702957,486.686035,5217.008789,404.387268
208.469543,3820.541748,33353.32813,1515.134033
45.026436,985.158752,4774.828613,336.368622
15.210693,9063.097656,210262.3906,7059.504883
211.432678,979.787903,6669.730957,639.419006
-6.981255,309.069031,2722.286865,275.532349
-1496.888306,2519.5896,200098.0313,977.703125
75.032715,1285.876709,11430.33984,726.828369
43.357574,254.299255,2551.247314,209.890671
15.276321,1876.058838,13384.29981,1574.009644
-69.603142,1625.835815,12438.61719,1399.093018
-203.696899,4234.208984,20043.73047,2451.998047
-1.860062,781.108765,6279.121582,401.507446
71.070702,847.564209,3882.530762,476.731995
97.51001,132.725662,582.966919,50.718056
54.611633,909.244507,21279.8125,1019.442139
-5.00177,463.398651,3232.438232,268.11203
-494.650696,6671.463867,93084.6875,7491.01123
-26.727234,1190.60083,13098.33789,909.084961
51.615456,525.450195,21164.18555,546.237488
-13.804329,519.815918,8022.285645,421.808777
-2002.665039,11428.72168,337948.9063,12695.11621
167.444031,2316.614014,35484.06641,516.771301
-246.156036,3541.141602,48152.81641,3636.705811
34.173439,1307.837402,10039.59668,760.415894
-985.459839,2113.369141,125113.2188,1926.521729
59.601898,1243.633301,37267.19141,655.519775
45.936562,1003.023926,13570.54883,946.804443
-95.665253,3458.887939,14700.99219,2032.259155
-33.7052,1042.922607,22207.42188,1008.229309
43.526016,583.025146,11330.79883,431.84436
70.698692,713.499756,5514.870605,94.191742
-59.102219,1476.5802,27606.37695,1809.022339
-165.642181,4630.708008,35437.54688,2066.176514
-52.848297,1470.299438,13187.48535,1604.43689
48.343658,819.949829,6505.580566,503.798309
-492.487305,3415.446289,58882.23047,4867.083496
-72.83094,726.023926,16048.18457,856.497986
38.777988,21.270761,79.786087,55.730701
-44.872829,451.810455,4674.213867,220.733841
-24.310478,1076.916138,14260.17871,736.888062
20.097931,1330.350586,11681.30469,321.510101
-91.394211,3306.6604,18197.88086,2502.558594
-22.771805,2453.5625,38058.63281,3320.319092
-44.324905,1738.674072,6358.695312,572.327332
139.673462,1875.329346,44779.97656,775.617249
18.356438,958.187805,15177.12305,25.906906
-66.151382,3812.433594,21115.41406,2029.735596
10.493488,380.738892,10143.05762,561.836365
35.583328,2359.03833,17118.46289,2094.727051
5.30603,1963.213257,18409.0918,1818.455444
128.758606,6109.1875,38385.69922,6163.82666
-22.89831,300.597961,5379.428711,200.500443
-71.179871,860.692078,14035.26856,659.144714
13.132248,1092.388062,27243.53516,843.534424
-119.427124,7248.333008,42437.88281,12528.67871
16.949379,812.346497,6227.411133,605.080688
182.223114,2481.265381,21421.25195,1152.616577
-170.078827,4300.872559,54056.23438,5461.742188
28.588116,390.64801,1931.699585,186.028305
24.752365,21.341362,259.08905,61.827335
121.944725,520.345459,5429.08252,467.750702
-61.576347,1093.009033,19273.19922,959.103943
81.793129,-43.14349,309.485657,85.919289
107.832733,811.729614,9545.680664,438.908234
21.064262,504.428131,8267.904297,536.780823
67.627861,835.501587,21208.18359,843.450073
45.148735,439.827393,2690.505859,285.889374
-128.560822,1268.58667,42228.25781,1129.269653
-720.940186,8237.624023,102163.9219,13610.89648
147.430588,1410.787598,10932.97949,578.131165
103.882812,4160.471191,30014.1543,3190.312744
14.819283,859.42865,6324.36084,454.709564
3.790466,662.124817,5199.05127,383.809082
63.676453,775.892395,4136.141602,315.246094
-141.260712,3275.665771,39353.82813,3519.910156
122.713585,606.996277,21758.46875,663.937561
74.629616,1105.013916,6506.537109,593.069214
14.492901,154.725571,2021.456665,201.87442
36.380508,1992.522339,16783.91602,1768.380859
-67.001831,3606.640625,92060.79688,2131.403564
73.99173,4566.397461,32791.04688,4088.351807
10.25317,329.91629,4616.491211,152.890961
-168.038208,4716.15918,37947.75391,1545.128296
85.80188,7201.67627,41955.64844,6253.899414
32.168324,303.824158,6206.008789,313.918945
-168.67691,1906.37854,30751.25977,2077.514404
94.033707,203.811203,3689.932373,124.578522
-81.741043,3941.467041,34318.57813,696.170959
-80.225967,2269.9104,24152.96289,27.428719
173.514404,1380.77832,14099.22754,875.211548
-113.620178,2922.0271,17749.30859,1766.315796
55.315582,309.658905,11659.29395,223.154221
-69.870956,1824.712036,11987.99414,1210.559937
-611.228455,9179.366211,100765.7578,13705.00879
4.25029,1215.121216,7342.204102,531.311951
80.028305,1673.981323,7793.134766,823.682983
-9.678696,55.309193,694.954956,34.974346
-44.449158,4881.629883,36031.92188,4908.061035
106.645935,599.272644,3228.646484,435.459961
173.456833,2309.394531,15956.01563,1754.917114
22.553818,706.082275,4980.207031,484.908844
-16.259544,623.975159,5161.774414,514.931763
-216.497528,1296.956299,58641.20313,1715.841187
15.20076,1555.188354,19091.89258,1074.790527
-18.069145,334.317688,4893.132812,310.849335
-15.400696,811.270142,9741.454102,640.661377
-104.37352,1167.887695,42870.90625,287.564911
526.884277,9504.094727,218908.0781,18763.84766
-339.366791,7057.372559,48487.55469,8472.561523
60.342876,5.473634,1142.124634,88.342049
-93.792618,4315.986328,33484.15234,2128.29248
75.585472,528.176331,10037.54688,454.653259
51.456535,939.933716,8744.507812,394.31311
-71.713989,572.325806,6403.018066,342.168701
-249.416245,337.390778,40525.58203,245.223099
53.688881,206.592743,1833.426025,164.777985
-373.274597,2813.302734,69292.96875,3662.263672
-111.617844,2847.097656,24374.23828,1984.70813
-0.14534,1553.924072,9733.640625,728.381042
43.002731,435.664825,3269.681885,315.433258
148.56514,446.146942,4234.319336,452.198578
-85.050781,708.223572,10590.0791,262.940979
8.492668,862.30188,3862.037354,443.069427
-26.933319,1150.564087,18490.26367,986.490906
-105.678185,883.548462,14163.94336,753.1875
35.807076,345.856781,2662.12915,140.775909
-36.631882,403.308685,11321.84863,490.169922
-30.783791,1618.822632,22581.94922,1390.521118
60.613235,759.727051,5464.584473,481.579376
39.276703,1129.091553,13151.63574,702.765137
-222.530563,2458.394043,27105.04297,3113.757568
-59.555344,4017.655029,23645.84375,2326.611084
-401.615692,6222.151855,67080.67188,6812.734863
102.644165,541.158936,24912.09961,561.554199
80.5354,1804.622925,40859.56641,2675.472412
-227.497055,1324.641846,36845.60547,514.968079
-169.541733,1401.084229,32215.9668,895.133667
277.169922,807.302795,5808.662109,720.676025
49.177471,337.772278,6002.914062,149.226578
130.265213,1048.850586,7741.286133,642.39917
4.966888,174.00412,1040.67334,153.846542
26.792709,353.191528,4344.498535,310.657318
92.253975,820.523132,12474.49121,436.600311
-22.814356,536.129944,3800.53833,39.140015
-630.915161,11396.3418,82798.41406,2269.429199
39.047619,120.103966,5488.528809,126.530106
-116.89592,3057.259277,27592.1543,528.996704
122.700966,444.329559,2821.551514,184.585068
-37.913879,949.971802,23564.51367,852.115173
-6.339645,511.000854,4356.425293,401.016541
-61.90448,2285.498291,12541.10254,634.516785
36.452911,795.399353,4267.328125,291.185242
72.915245,404.267548,2501.144775,261.975372
-409.003296,6498.944336,68809.1875,7626.589844
-51.887062,737.224487,5847.211426,344.402679
10.031555,1346.810181,9530.397461,566.772827
-52.823872,941.341797,11481.63184,671.149902
55.664654,466.443146,3658.068604,257.674683
-0.964874,890.138184,12550.25781,543.975769
111.430946,1078.724243,9896.514648,877.047913
17.916721,436.318756,2567.137207,264.4151
-36.374443,1716.909912,15360.49219,735.519775
32.087982,603.333313,6249.304688,462.282867
41.133942,382.144226,2908.123047,172.322266
32.529331,348.319702,2662.513672,208.741699
-1969.535156,7795.266113,257199.5938,9545.279297
8.796553,111.603355,1239.326782,160.810898
178.855469,2.583279,517.204163,141.345001
-264.838165,5780.182129,49678.26563,5918.890625
-30.621536,982.658264,5912.805664,613.882507
-14.336349,2154.350098,11514.91016,339.111938
-273.43222,5952.244629,72266.92188,8626.489258
79.67627,829.567749,6354.271973,212.009201
51.862442,472.610046,9800.767578,337.068237
-137.667145,1101.637207,29309.55078,1144.026855
119.200256,286.37561,2663.037109,213.957962
-22.028816,282.553314,4085.969482,237.874023
61.156231,393.62796,2885.204346,90.893661
-28.560959,2498.139893,35035.97656,3235.885742
94.375793,4266.839355,33135.90625,1019.628296
-0.677711,1009.745056,10369.71387,842.004333
138.45636,1101.279541,6146.749023,749.147583
-2.885994,393.012482,3297.570557,299.765839
13.440647,85.521774,2354.451172,161.130127
-74.788231,878.682861,12024.88086,87.11512
32.027943,272.230011,1705.795166,142.425797
-164.66983,2662.37915,22544.75977,3037.778076
44.607239,28.527925,788.348206,22.706408
236.861664,249.184631,2331.319336,191.308578
55.398071,5312.788574,36584.85547,6239.177734
-32.483253,908.580505,13749.70313,929.904602
-99.275909,699.197266,14681.19434,326.993134
64.912872,25.713486,5692.306152,70.944656
170.6194,1364.483887,22252.39844,1233.664795
75.082703,629.026062,4266.415527,279.54187
2.179306,444.63736,4689.545898,287.14859
-43.502838,1147.575317,35141.61328,1653.861084
79.493752,-1.030551,501.182495,130.872849
-130.495667,1695.877808,15695.08984,1185.493774
36.403336,342.702118,3842.654297,160.597031
-142.150375,1871.36084,28989.47461,2336.852295
94.067932,2311.44043,11902.65039,1363.2146
-81.462776,92.434464,349.958435,128.149887
16.908512,373.536041,4152.736816,279.902374
111.21434,925.932068,36198.10156,1629.039551
29.93573,757.715698,5075.42627,559.412781
73.420776,309.511078,2912.998047,226.528732
49.882156,787.335632,6333.074219,491.276337
30.897018,537.757507,6688.064453,346.163147
152.278442,1484.003784,19157.24805,862.11969
-7.667165,159.930618,1061.969849,156.475433
-80.7239,1193.674072,6898.417969,106.330513
-26.399857,3133.847656,21003.82617,2530.989502
-11.420433,1252.396729,5296.246582,551.341736
9.675102,374.574097,1832.393066,143.73642
-51.973152,1387.809082,10229.05078,834.376221
104.320366,467.025421,2080.019531,299.17572
87.971626,782.053162,10039.47461,56.077412
-161.919098,5828.716797,74536.25781,2677.051758
3.341064,1008.007263,9005.574219,583.210571
55.242439,282.668854,2411.102539,141.16806
116.860443,1380.516113,7198.466797,1053.121948
-53.112526,1484.147461,33554.57031,1589.055664
125.708466,1367.275757,43969.21094,1802.14502
1.732491,562.379883,8147.826172,422.68515
-395.054596,5726.885742,71931.83594,4393.552734
108.174652,344.332031,6149.443848,317.9599
79.453201,55.533321,2766.830566,130.684555
-23.969099,453.283112,5483.459473,229.496841
-68.098892,2016.247437,13209.37598,1774.968384
29.2416,334.244354,9403.626953,312.634918
56.421349,317.291046,2597.421143,282.956757
87.142014,664.833862,17219.19141,380.99353
2.17004,361.914734,5837.973145,291.924347
9.739393,206.067825,2606.800781,198.937134
32.854603,171.451767,1571.337036,46.837566
-19.517815,707.409424,12362.92481,593.422852
-179.380432,4735.052734,35270.57031,3825.993896
-9.117309,1.85018,159.409729,115.364609
-39.90799,3992.012451,26932.64063,2368.963135
162.728149,4192.378906,46478.20313,3869.123535
-63.865616,214.166412,7372.271484,253.87175
-10.646423,9940.125,124192.0781,14543.70606
-33.926025,1975.207275,9439.793945,803.176636
-21.329376,2968.188965,13792.07031,1171.005371
-72.36171,675.054626,5422.355957,305.981445
-43.545815,575.507874,4147.067383,355.361145
-345.818665,3141.755615,63597.88672,2906.000488
-30.137777,229.791183,4670.417969,254.91832
90.778481,660.281372,9473.150391,540.653809
-5.079285,3369.503174,25586.76953,2736.651611
0.843063,480.268066,6331.476562,205.749222
-110.704735,2988.08667,21285.08789,1954.540649
24.809795,390.567261,1879.743164,149.178284
122.134987,814.500793,7352.719727,937.134033
-100.512299,427.229675,3810.802979,395.459198
-170.646744,4669.348145,43885.78125,4813.335449
0.847332,471.890686,5773.447754,277.327209
105.140732,472.810028,4622.153809,305.623474
18.238129,1197.248413,10055.19629,543.204834
90.447784,190.026154,1671.378296,136.008881
-7.844009,881.116333,5828.257812,497.050323
-160.47287,5797.604492,75423.11719,5884.072266
71.455315,915.277405,8642.500977,628.88031
3.784218,293.371613,1584.678955,204.670929
2.095459,783.607117,6383.166992,328.53775
71.753731,1149.121094,8905.412109,639.90625
111.360214,560.790527,9909.713867,557.027527
-229.637466,5092.056641,33452.375,2901.12915
-32.079529,1019.208923,7861.074219,838.409485
162.797195,187.100494,3954.283447,146.556641
-26.916843,916.497253,6258.675781,695.092529
49.549805,3514.620361,38680.9375,2946.262939
292.270294,284.292694,2609.451904,176.758377
51.623436,554.796387,13844.8584,603.534302
35.450775,3317.549072,95997.78906,3102.637207
-28.51926,575.585327,7212.520996,391.126617
124.822662,103.629089,401.26535,116.432785
-4.856388,581.244385,9913.866211,333.122192
69.988167,1161.498657,10337.0918,826.773743
57.34565,776.058289,6518.950684,276.020447
-37.699921,4498.859863,30009.9082,5591.658691
76.5261,589.931702,9796.841797,487.244873
-88.105324,-27.843807,2758.770508,75.45446
126.71772,561.012024,8561.568359,755.448181
0.597168,6920.374512,94569.73438,8911.021484
-329.792542,5988.26123,48218.10547,5571.97168
-84.748306,390.014618,7051.267578,441.011444
-14.748405,437.549988,3803.053955,168.295593
40.224396,2531.064941,41568.75781,3049.4104
46.166779,1461.145264,8909.646484,755.408691
79.295189,850.121643,4922.221191,284.474792
-26.095303,239.648361,4460.634766,227.75325
68.855972,1601.861084,30193.30664,1262.547729
-9.206909,642.530457,10489.97363,517.088989
-265.303314,1215.879761,21618.0957,1132.263794
-585.554077,5617.274902,97871.41406,5791.255859
15.420013,3188.300293,27716.25391,3686.40625
-92.830116,646.611267,15758.48926,494.635284
-86.866531,640.079407,6607.088867,173.297882
65.097649,454.790833,12134.2334,401.85318
79.214165,25.261808,204.474548,47.002029
204.020599,5385.916016,59867.86328,4384.859375
14.963928,536.385437,8490.047852,379.993988
-11.675461,1961.024902,34355.42188,2113.187256
-198.32254,4477.84668,22049.40039,1717.449097
50.344501,424.759949,4569.256836,276.938293
22.031097,3764.48999,56563.08984,4680.521973
-122.631386,25.064297,2289.944092,145.479141
104.297638,926.321716,65691.73438,1251.583618
141.870407,-61.60931,436.908234,98.705475
-290.577881,1647.915771,52560.42188,1644.782471
125.29599,82.987511,552.534607,183.338974
7.493256,1484.778809,15263.13672,1363.573242
39.113525,667.740601,13801.28516,490.618988
76.486633,686.64093,6833.443359,331.776794
-19.829941,2174.309082,38971.3125,1844.126587
-27.609222,3644.606689,30125.91406,3525.546387
55.140289,972.763184,13138.76758,855.301941
139.805115,297.026337,1778.07251,296.954651
-118.781654,1813.610107,28319.90039,1617.437256
-49.427765,1240.248901,9540.131836,1020.468628
4.444923,899.463257,9439.996094,479.395111
27.109444,654.232483,5723.663574,256.086426
19.615974,762.909363,8891.599609,499.215149
129.763733,6308.587891,68208.00781,7563.486328
-16.601418,1020.381226,7675,754.301025
34.945602,1031.916382,17206.78516,758.571533
22.85339,104.674301,1235.099854,64.440453
-34.246887,3207.686035,26522.03711,2896.513916
-33.671482,451.566528,3897.590576,296.761444
11.228455,1316.386475,9855.368164,271.020569
-214.588043,6843.976074,67833.90625,5360.438477
24.351166,1941.572388,28170.13672,2155.086914
-142.023972,617.00824,20680.48242,610.899231
59.789139,590.324158,14796.22949,436.205475
-253.806427,5427.386719,50653.39844,2708.232666
1.303078,946.889771,3244.74585,152.220078
36.596935,17.161947,542.210876,99.460182
-565.71582,7264.98291,96295.97656,9932.182617
112.031113,1453.000854,10604.76074,752.74054
73.953171,1101.692383,15105.06152,1112.722534
-180.477325,2663.476074,41240.30078,3789.2771
-15.344261,1299.456299,6838.310547,813.177307
84.767555,171.441452,2924.168457,145.648483
44.368195,1777.507202,10077.05273,550.825745
-43.868423,1145.766235,27076.45703,1056.572021
14.672012,1944.928955,11140.68555,289.265137
8.733687,106.255409,776.255737,140.179962
92.07196,1300.704346,8443.638672,748.285522
131.189789,50.590988,303.452728,91.730843
-78.975594,1304.955811,24901.79297,1905.306763
120.40815,580.876099,10350.37891,156.470764
-37.794769,1198.584106,11819.64453,554.297363
-9.650604,952.60321,19494.27539,799.044983
12.240089,1014.247498,5743.544922,887.090515
170.217407,4841.907715,38727.28125,7338.988281
16.827454,594.075928,5547.163086,272.991211
116.844986,322.916138,3033.840332,189.491562
-296.548157,9579.356445,55735.26953,7928.003906
-70.698547,3789.556885,14826.45313,1884.571411
177.555176,977.353027,6682.841309,609.835632
79.33535,15.852173,762.049744,139.754608
51.477295,1448.499878,14548.0752,550.188477
42.672585,737.599365,5033.416992,264.615387
4.380165,451.137268,7125.557129,307.984985
47.206589,460.34082,4400.546387,378.379303
177.353867,1468.68042,34919.51953,1498.635498
-43.454803,3611.074219,21413.25195,2872.897461
-162.939423,2170.506348,17185.14648,1373.108398
-184.0849,1777.343994,27749.80469,1701.410278
18.660522,238.200409,1194.31311,116.763496
-115.42067,1120.344849,35510.71875,685.981323
-38.109703,593.240234,16854.36914,549.384644
56.350746,569.259155,9493.338867,336.693878
57.044544,27.903715,265.745728,76.767731
41.728523,468.784058,3757.93335,236.329544
76.817451,87.193375,1349.30542,279.364777
38.472977,2926.61377,12369.21289,1440.830811
13.17712,445.967834,11710.52441,470.362885
136.469391,421.992126,3777.616211,404.944916
11.924072,656.200745,16023.04395,720.519897
114.730614,86.427689,407.435822,131.83342
110.15406,135.518936,1285.808594,133.748199
-3.68655,425.571381,6983.655273,410.044586
-26.935852,508.589386,5338.047363,215.827835
-87.761246,1174.297363,12704.03027,737.089478
78.85498,95.705421,606.638,102.944954
21.622517,201.965836,1142.169189,123.758499
24.705353,273.889221,4541.624023,289.105713
-181.624878,5046.102539,77279.70313,5725.656738
-62.102116,759.511169,14281.39941,662.710266
202.034729,2674.860352,22517.05273,2364.667969
111.146179,7543.114258,70512.88281,8466.306641
71.80703,835.503784,4974.895508,97.920235
48.842133,875.29364,4991.352051,304.286163
23.528603,1088.148682,6720.802246,419.74057
60.070015,400.307129,2021.097412,217.861893
23.134171,301.517181,6954.07373,245.813858
49.757721,517.40979,3521.654541,271.394836
