WT,pptase,ST,SpT
214.239777,68.167656,387.030914,690.023499
2500.654541,-224.645844,1691.959351,1876.119751
2179.553711,17.356203,3780.209473,773.769897
4869.505371,-105.685356,2160.875732,1912.602295
6343.705566,6.301781,2554.841553,578.737122
1980.147705,231.178909,741.892395,654.080383
16881.54297,1139.429199,11125.64941,15841.5625
4266.606445,195.95668,1495.541138,769.39917
2469.471191,-61.453751,1581.528442,3879.865479
12965.92578,680.312195,3702.949463,5967.790039
921.593933,175.80986,1192.80542,216.311752
8788.486328,133.472641,1573.586792,738.73291
4292.312988,102.944031,2846.501953,2530.226807
16147.55566,-291.235718,12959.31836,5258.061523
1177.468262,-202.800171,738.272461,1033.478516
6583.234375,218.668304,2310.910156,148.340866
17691.08789,861.610168,5897.411133,11696.0918
3059.86377,-69.451538,1662.187988,1148.711426
834.457275,-61.478054,69.903625,96.088966
2407.797607,836.970764,2110.039551,3376.793213
1220.620117,-171.69516,924.329163,655.712708
1032.377563,-45.401283,1345.77063,978.829285
1656.24585,59.999603,4599.803711,423.921631
531.741455,301.017731,337.960754,602.97821
3928.389648,296.169037,708.649292,257.422882
11981.41797,-36.484436,3179.882324,5061.981934
4108.618164,-37.744595,1982.739868,786.804016
875.236206,219.760544,530.392029,241.457199
2345.72998,282.883545,1162.190552,367.773529
894.256897,106.916374,275.844116,171.131134
9294.09375,1276.339478,3684.109131,5963.315918
3993.455322,105.867645,1570.471313,3517.227051
327.147095,40.116386,112.19017,206.277649
3313.182129,-9.117521,1053.002563,1515.108032
1259.150146,27.441078,199.48938,470.291687
4106.047363,-125.033234,1415.473389,2211.70874
8037.896484,-114.396736,2918.245605,1648.506958
4054.351074,-148.907639,1956.837158,3043.211182
8243.765625,-297.545166,5604.898438,3789.094727
5609.826172,4.719691,1920.769531,3617.564453
337.791748,41.924664,149.166107,249.296249
950.917603,-111.391121,1118.809814,1094.574463
5712.971191,-241.988785,2756.76709,3673.998047
9864.793945,582.703247,5007.119141,8940.800781
4018.066406,170.279617,3726.182861,3797.024658
1410.422119,50.863823,1199.427124,258.589447
180.634369,160.911758,205.270721,27.25684
2907.935059,228.634384,1341.719116,682.140625
23182.52539,-5.059219,13437.14258,448.016541
4475.95459,-98.148529,1553.512939,2469.226562
248.099869,-256.129761,361.490631,958.771118
8037.039551,-124.435806,2550.837402,2270.508789
24731.30664,-468.038147,20484.69336,9793.700195
10209.75098,56.750267,1870.103516,1431.685303
975.710815,137.299194,2129.381592,31.540588
411.610962,11.51058,1164.454834,134.21347
2853.10083,-31.986797,960.74884,337.774872
1396.834473,-94.674683,1557.338745,1547.87561
2839.644775,-6.03096,2658.841553,875.667725
1709.047974,-40.528446,574.413879,443.490295
13660.98145,-778.088745,9923.53125,14770.68945
1355.195312,-80.513802,868.11731,1409.621948
2799.484131,568.10199,1416.974976,1892.602783
3221.599121,495.584106,2180.773926,7526.68457
912.140442,57.057034,745.030518,1155.368042
8658.609375,-209.100586,5905.993164,1628.848999
1788.410156,-9.015615,1435.943359,431.257019
1747.256836,-197.679489,982.313171,4056.844727
2548.346924,-111.746696,1077.617554,1420.817017
3764.92749,-48.621754,1819.649658,783.182373
21277.18555,4240.613281,18047.94922,31864.85547
3967.131104,-68.689682,3020.766846,1709.166748
1367.075439,-149.345306,914.427368,2250.432129
5320.756836,187.942551,1403.304321,3163.510986
1437.070801,195.144577,674.72876,1259.804688
933.521301,-116.125038,640.2099,762.116821
8679.012695,-558.315491,4531.44873,4941.44873
5939.212402,-194.174057,3277.55542,5705.062012
474.097046,18.874416,198.515152,287.285614
1577.234619,-15.04895,1343.934814,1073.783936
2393.055176,121.949997,1690.160645,1211.839478
6206.517578,-173.843689,2631.019043,3080.689209
1665.875122,521.600342,1268.082886,3331.005127
24639.05273,142.631134,5121.066406,3270.745605
1976.141602,-104.91169,1060.184082,3994.660156
9329.673828,-303.922577,4197.650391,5587.553223
6335.791016,-31.045345,6200.524414,1707.763794
14389.62695,20.278187,2134.423096,801.170532
1514.1875,23.326109,889.692505,80.51503
3856.277588,-95.372681,2437.55542,1801.299683
429.245514,17.75832,652.431824,155.309097
3531.38208,51.590981,2177.375,588.169983
18583.95313,-119.132935,4180.533203,2192.437988
240.696289,370.926361,180.831207,690.062256
1601.889038,-64.584824,2115.44873,2581.388428
5394.009766,-92.399994,2079.002441,1564.532715
11365.35938,-20.929308,2993.220947,3756.433105
9243.425781,503.112183,1896.946411,2539.698242
4889.345703,-50.838394,2071.200684,357.292419
10039.73633,148.827087,1907.571289,802.641785
4319.470215,-106.735268,2062.691162,741.035645
1963.561157,-216.420517,992.870239,1873.053955
917.150452,77.711411,332.523102,257.166016
8886.553711,-58.537182,7519.707031,1342.55249
3713.954346,116.787643,1082.262329,803.039307
531.328491,-65.517975,1634.773071,107.888321
3247.196289,-34.145851,627.171509,1669.593262
6302.155273,387.816254,7140.897461,1187.198975
1787.177124,473.051331,1220.812744,4372.138672
567.281311,-115.8918,3914.216064,99.177071
16300.90332,1249.515869,6852.272461,11232.06445
5058.269531,-144.212494,2735.402832,3586.106445
11954.40332,224.315002,1860.324463,104.155197
4943.058105,724.398743,1600.84082,5137.044922
2775.23584,-135.040268,1170.029419,2196.003662
4126.53125,168.459488,886.734253,421.445099
4276.208008,937.166809,2966.289795,3873.215332
9505.96875,-125.819481,2068.729492,1605.129883
12083.00586,-166.463196,2094.907227,1949.377563
23848.875,-292.163757,8802.692383,8281.503906
9311.797852,565.063599,1720.653809,1614.66626
13076.33008,712.719971,3122.6875,2735.217041
12033.83691,-497.969025,8647.30957,15045.25879
6473.657227,187.36618,4210.574707,1943.312988
2439.62207,-119.108284,688.869263,245.668823
8093.960938,-214.754532,5695.311035,13930.77148
4149.677246,-54.034298,2384.239746,1665.175659
1628.212158,44.033569,1951.113403,1832.965698
7092.798828,-556.238403,3786.947021,7430.126953
5312.714844,-242.684631,3137.966553,3215.531006
4195.708496,451.659241,2640.962402,4385.121582
1695.545288,133.673996,843.199219,181.915207
958.913269,-118.116486,827.157776,109.519714
6230.078613,374.96759,1695.212524,3056.712646
2583.570801,34.236843,610.744263,567.332825
455.56543,103.215157,476.998718,163.598282
4480.075195,203.347229,1401.141113,2568.960449
162.525818,22.102848,205.596405,147.280807
1741.876465,-210.644592,877.897461,3912.930908
2694.898193,-76.760582,1655.757935,1831.296509
37259.45313,1374.208862,20058.42383,13069.47266
3648.377686,116.970383,2381.473145,767.233398
1283.30481,15.78734,617.772827,281.66214
4200.236328,1406.926025,2990.481445,6519.02832
16051.73242,-88.304932,6513.382812,1378.274292
721.667114,285.48996,502.212006,168.922607
3696.933594,470.576202,3098.918945,4091.556885
2476.353516,12.520261,1586.908569,132.536362
11885.34961,-119.816422,6314.867188,1735.383545
9701.756836,-76.50161,3006.155518,3202.304932
1172.472534,48.47794,1401.015381,179.937408
1299.662354,288.453217,724.7146,606.68689
4601.581543,-114.481384,2419.312744,1010.759399
1355.65979,-186.616211,664.92627,1327.427368
12073.44727,216.36441,7954.458008,4462.070801
3504.605957,-176.984055,1628.025146,3147.792236
4332.77002,164.313477,2131.749512,662.12793
23049.31836,42.052956,9333.266602,2902.71582
2569.016113,-282.161926,1525.085449,4269.734375
12206.61133,-40.72171,1634.180176,1258.475342
642.900269,58.841381,790.500977,160.937271
8144.570312,1042.466797,3026.156494,12597.73926
3084.540527,848.971436,1867.640137,4751.710938
9056.108398,-112.673386,3354.431641,3225.185547
14482.74609,-130.612381,7164.275879,4755.328125
419.022339,-22.64785,1090.244751,367.48053
4173.632324,-3.730815,1298.811646,83.339279
1483.011108,-196.617813,730.468384,2682.306641
3757.938965,-44.448151,931.926147,1344.755737
1125.11499,-107.056793,336.037964,790.141663
1278.638428,-64.088287,444.274933,495.690094
1257.154541,-21.394356,419.956146,1708.249878
1817.425293,48.658962,790.785583,582.602478
3505.189453,-55.931255,680.863464,1020.32135
3451.53418,403.449432,1940.568115,5747.602051
1489.649658,-131.069977,619.452515,1925.591553
6490.49707,-173.217239,2767.592041,1686.305786
5093.304688,24.60737,2685.073975,65.811752
3031.085205,-76.332123,1321.047607,974.408508
6069.656738,217.081528,1474.186401,489.941895
7537.442871,-322.467987,3287.738281,8641.370117
2570.509521,506.230408,1358.437744,3203.806885
3208.396484,-93.881943,7492.925781,1737.229858
2317.263916,82.812637,1576.562866,2657.768799
5823.113281,-150.978333,1312.011108,1570.041016
16527.14063,428.964539,5252.786621,5923.998535
8219.730469,-213.730392,4764.25,2173.109131
2251.765869,-63.466618,516.942993,3840.93457
4438.716309,-17.502766,1282.046875,388.200256
3796.85083,373.330017,2506.032959,1742.106567
471.717529,-73.751663,317.498291,19.929527
1857.943359,-105.102234,857.896912,1326.567017
976.40918,-3.569161,1007.976379,170.637238
8523.904297,-163.35791,4812.150879,3284.017334
683.639587,-120.59935,508.307037,573.435913
20978.78906,-139.165375,3847.216553,5726.528809
2940.850342,94.568146,496.228546,521.325745
271.703522,39.889374,456.09024,99.724693
3466.780273,-39.834423,5950.990723,259.309265
2414.690186,119.675171,1628.005249,2108.353027
2929.580811,645.022156,1590.062256,3629.958496
1426.390991,103.424278,944.833862,212.76767
357.357239,9.285301,238.781021,138.376801
8601.96582,62.228756,2344.291992,1503.410156
4481.703125,-143.476929,1764.509033,554.399902
543.854675,28.282408,190.326935,200.163239
18441.96484,441.189209,1976.987549,2527.839355
7818.877441,-103.470551,1622.33313,2066.868408
10311.21094,-70.064301,2891.935059,3679.939209
4048.188721,279.815948,3532.795166,2271.277344
2666.783691,-12.535949,1398.309448,1280.342407
6421.647461,-24.344162,842.306885,147.971878
5214.944824,376.789185,3355.419189,5599.099121
8143.634766,-98.008698,3569.262451,4904.5625
1227.116211,116.531662,2186.1521,710.244934
18924.91211,2489.789551,6818.088379,14829.41699
1981.379517,134.115906,440.288818,709.621704
3192.995117,-186.274414,1820.404785,5129.774902
11594.88379,-242.464615,5033.470215,8562.191406
1483.27771,78.810089,411.660461,827.062622
1956.274292,10.883512,1310.990112,1434.008789
769.278809,5.556899,499.397034,719.442932
5546.042969,-403.385132,2481.010742,3895.793457
630.797668,202.127792,233.778839,511.735504
3642.050293,57.932621,1161.20752,479.243805
17208.35156,228.148697,6074.371094,820.039124
16131.50586,143.935959,2807.003662,3627.047852
17897.99219,3517.806641,7452.83252,13823.10938
4708.638184,235.776932,2543.97998,304.704163
2598.306885,-4.652593,1688.926147,3418.594482
9243.212891,-144.001389,4195.32373,12061.82324
3022.813232,-9.10341,456.26004,685.333618
4158.924805,-23.058216,1861.341797,871.697083
6507.30127,522.037292,3183.322021,2167.071045
2241.087891,20.973402,1148.329346,1397.162964
3515.57666,-52.185215,2287.498047,4518.645508
2533.889404,414.738586,1456.832886,3119.13501
6515.29248,46.402718,2003.49585,1785.810303
2105.968018,279.039948,982.24176,1553.686646
2622.712646,-152.7435,815.019958,2512.976074
1585.453125,-55.786999,1578.641235,315.475342
20972.65234,-598.820312,9638.762695,12196.89356
11120.95703,-28.693504,5271.604004,2807.750977
5194.12207,-92.657753,1356.369751,2695.465576
888.414856,446.278412,706.492798,1164.729492
4276.305664,185.974152,1306.803955,1376.974976
9378.144531,506.665497,2554.1604,68.197144
1972.672607,-58.469059,828.102417,122.534927
470.038177,82.362923,246.882584,107.384407
6849.712891,210.736191,2491.418945,4259.79248
3080.684082,65.378105,269.206757,51.696907
1410.237061,-9.786805,1246.05835,265.056427
2114.644043,121.420654,1010.998596,466.179291
440.027618,252.761322,284.456146,562.2146
650.718994,31.310299,1919.262695,139.649643
423.696472,-2.535614,275.818115,118.969322
4312.175781,28.765095,1567.316162,3754.626709
4543.572266,696.605957,1715.507935,2946.526367
853.958618,120.290886,562.975525,191.209045
3154.730469,57.349945,2318.771484,3577.260254
13040.49023,-231.641144,4071.514404,5455.80957
3256.840088,-13.959902,2772.551514,1244.684326
4512.219238,44.67297,1168.428833,529.231506
7668.338379,-342.569427,1654.419189,4283.351562
1886.258179,42.085201,620.600098,11.780426
3401.753662,182.420975,1536.32312,1556.323242
5287.971191,-500.024414,1554.026001,4914.852539
30331.91602,-512.872009,8315.333984,9643.793945
905.397034,-17.372936,542.009155,737.44574
13754.10547,-125.251556,3683.716797,1135.291626
1634.949097,129.511383,365.608917,206.972809
11221.29883,-291.529327,3857.63501,8312.975586
3659.239014,1105.923584,1996.596924,4338.749023
1411.985596,-179.989197,1284.350952,956.982544
2159.980469,78.609253,710.249573,299.933807
3497.43335,3.664619,1336.330933,746.666016
21177.32031,196.464172,9303.638672,1814.020264
4036.937988,-166.600769,1887.216797,3086.564209
20195.80469,-158.900223,551.043091,899.744568
2679.477051,-9.18346,885.514832,990.591919
819.921143,336.971649,329.878113,373.1297
4051.825928,127.561836,2049.481934,1284.417603
7885.51123,188.187592,2299.896484,612.278076
10735.12402,-543.731873,4954.852051,10833.22266
586.736572,9.844045,412.694153,387.937714
1129.186157,-58.850933,1969.062744,232.043274
2922.722168,5.960094,4591.293457,633.932617
1819.817139,37.388596,1301.569458,1434.490723
2069.813232,117.750488,7888.354004,308.222443
4869.403809,-148.721771,9216.265625,2125.973389
4810.721191,104.316422,2485.796875,457.633667
7421.961914,-176.205826,3080.929199,4238.720703
4405.400879,46.754139,1922.4104,747.425781
6155.375488,115.149414,1870.449585,30.931183
803.178528,95.857819,2296.609619,640.270752
13988.67578,-211.698746,1204.098511,1998.214355
1135.46814,-121.879837,699.355896,1000.212646
9013.334961,-501.887604,5982.774414,7854.709473
10644.39746,2520.671387,5500.775879,15409.91309
13551.45996,597.085938,8299.041992,7576.188965
798.009033,-10.637444,35.861576,289.980652
5057.948242,-134.322906,2663.369873,2461.973633
4538.54248,-58.735382,1478.191162,1807.985352
10861.82031,-103.789291,2669.900146,3476.143066
14191.8291,-283.756042,3590.148926,4440.859863
6165.028809,411.07373,1826.773926,1223.444702
6068.940918,-531.67041,6123.601562,9712.701172
16330.83691,30.211559,4963.673828,483.788116
2468.554443,164.155991,884.939636,242.300125
10582.56445,898.089172,5562.55957,5252.930664
1201.71521,22.65794,560.742859,1861.871216
12805.38574,90.517303,5531.753906,5232.743652
3980.14917,50.917259,1854.069214,411.671356
9844.844727,190.231522,4371.316406,2836.830566
19240.32422,1698.630493,8031.89209,18490.16016
11684.53906,40.097176,2476.172852,6668.942383
702.746948,152.891464,423.390625,259.792236
13853.9541,-280.831757,4146.578125,6746.206055
2841.412598,-166.002411,998.504761,1658.495728
8826.224609,108.01403,1444.686768,1128.124878
3091.393066,622.408875,1196.104004,3358.503662
12126.1416,5.328375,1063.451782,512.655579
3504.4375,138.215607,1799.099365,2132.748291
662.856934,114.593887,352.800598,949.10144
7172.215332,-28.318569,2177.210693,1640.085815
5784.815918,120.553963,4742.429688,7996.717285
2622.104248,211.366669,1347.23877,2285.899902
3677.14917,167.088242,696.605957,610.657654
7363.393066,438.50296,3514.462158,672.208313
36812.42969,-42.327259,6078.068848,6241.652344
12648.39453,230.070572,1641.38562,405.109253
1615.026855,329.120514,2390.23291,407.904175
23625.72852,-208.222244,7291.628418,5437.306152
14925.37207,903.559326,10441.33008,6463.458496
5265.59375,226.638046,2963.695557,6777.183594
10232.56641,237.410065,1717.163086,2464.340088
2103.482178,3.712399,5359.503418,985.770264
5317.171875,156.595322,1410.540771,2039.202148
997.43573,197.807114,591.618408,153.247803
7466.37793,-7.861712,3054.766113,1377.932617
870.512146,-43.155979,698.889832,471.126953
823.029602,210.929993,534.543884,1789.888184
2169.99292,15.853105,1118.087769,1217.16394
1639.404053,-67.813179,584.487671,409.183533
5960.666992,-138.517776,3975.874023,1607.712036
4946.382812,-42.286568,1425.123535,2539.864014
37024.07422,-1689.108887,29381.07227,46779.62891
1632.831909,74.166298,266.451935,425.746063
2003.958008,307.39328,849.378784,1828.368042
4197.521484,627.578003,819.915466,265.447998
10362.15137,-158.206314,4472.734375,2541.706787
3482.057373,-190.687653,2959.746582,3087.502686
