WT,pptase,ST,GFP,SpT
114.085068,120.43055,-78.552261,658.161133,-39.622486
110.494736,91.236916,19.408331,282.966797,17.259285
151.964523,630.029663,-59.060246,3423.773926,-258.162964
111.818665,270.782928,105.753479,807.586975,50.080463
100.831848,48.241421,-21.507751,60.3344,100.643539
30.130875,176.044174,-25.204533,129.588516,65.919525
88.645531,171.790329,96.211235,53.606419,144.414474
135.311218,39.605518,16.371477,248.87767,121.411644
42.365368,75.524857,49.027351,58.751953,49.845535
208.008041,77.265564,60.38744,2089.211914,272.654419
68.221825,96.693794,13.916674,235.175339,77.41787
39.669388,72.914444,8.243927,209.100235,29.915276
69.924873,65.006317,56.369339,108.133392,99.542068
48.478844,49.400055,-37.814251,234.660538,107.003616
39.694935,49.600853,32.215652,60.966064,-10.998214
21.342121,88.181961,32.303543,207.315155,52.911823
85.486549,6.730877,22.046099,149.420212,99.837029
-117.308266,794.096008,-65.260651,2358.18042,-238.982544
148.542023,120.771049,115.390724,196.325287,88.013695
46.426266,107.101334,20.367058,156.406982,80.231468
18.269585,129.082809,-7.565398,1267.029297,183.33638
199.804031,108.348892,-40.600113,94.380333,73.471329
38.49173,265.620117,-58.356991,690.221802,103.128525
46.611877,174.320267,41.689125,230.570511,196.919739
72.867714,67.653641,141.380661,194.188705,94.999817
16.299156,76.626648,37.117596,359.705902,-0.139403
87.088036,146.642563,20.888559,275.667419,51.911869
138.220016,49.653214,-9.071249,180.732178,26.270329
129.383652,64.083221,13.889157,150.871674,104.043907
116.429253,17.051086,1.307144,157.747208,11.827076
227.89888,55.146282,-40.502777,131.078751,100.620544
132.098465,42.302715,12.943138,258.653412,92.924934
93.805595,126.555824,-70.928688,291.744385,68.993698
54.012775,48.666679,-32.848808,72.365089,42.099709
135.496811,-16.052395,21.883873,482.865356,70.014076
52.079834,13.959616,-6.941384,81.8797,46.858463
135.385971,63.87936,43.097073,45.076183,48.864845
58.789612,39.834583,25.41025,150.281631,53.169682
86.821602,637.150879,1.374895,1983.723389,-26.286821
140.465912,264.399811,60.180542,894.698853,32.242466
61.684845,175.962158,-14.782218,792.509827,35.53973
74.893394,-2.038955,38.71619,331.746094,95.791817
26.889597,136.764893,3.269325,-3.683445,42.531509
174.131424,93.263687,-100.936325,519.946594,102.218369
66.693893,84.967125,98.333916,293.127625,107.193901
202.911209,782.963562,22.968216,2791.717041,-249.560684
35.897511,16.599453,-13.181039,188.697556,82.227554
58.561268,99.232056,17.874445,216.567978,95.6185
139.701813,26.780087,-40.270481,131.891388,107.675194
121.884216,19.853821,35.934643,63.12038,71.049042
100.277573,89.548195,-5.15767,180.566742,105.373978
111.403549,-23.766186,-41.905231,218.199585,107.602051
61.112186,48.981415,-31.171484,211.348373,22.141943
-35.944286,92.137512,20.861435,177.948257,116.030235
76.614227,37.941246,13.25401,126.727898,36.251053
33.43103,140.737778,-7.097652,215.222137,120.039703
29.353251,274.088501,-30.364256,653.427612,-3.812682
126.281731,99.590858,58.612251,316.312408,54.449837
110.072128,140.856689,-116.293785,404.757446,51.373215
290.402039,279.32019,183.077515,109.922783,208.536652
144.17598,656.636047,93.686333,3164.955566,-275.371307
71.541138,122.484383,24.389736,629.199219,-69.13871
79.343079,13.514228,-15.32444,136.810364,96.529907
55.886845,85.685669,-13.84486,181.915436,109.334068
208.319016,33.441139,-70.539528,201.304947,28.648003
125.264519,123.242241,58.278748,115.445732,108.9814
24.412733,24.008717,-10.335301,143.560669,38.222637
26.606962,116.007248,0.065213,406.585327,-31.193493
186.493469,839.087708,-39.810173,3739.609131,-212.072876
107.761116,-12.19687,-21.293936,96.209953,60.864136
183.577026,77.407104,20.706493,111.511818,121.050598
112.6577,150.668182,47.399975,658.143188,-54.17067
194.49263,164.517319,30.07592,279.048676,98.0765
108.850105,261.266785,0.399597,561.694885,496.915497
49.414558,154.672638,32.423004,99.855484,109.516357
36.831371,361.899567,109.156052,773.428345,21.62002
258.531128,275.373108,31.24189,633.985535,177.06041
68.503189,108.250427,35.606766,618.612671,69.216095
28.189503,167.258682,9.752871,406.178436,9.641542
-65.509598,561.371948,-23.196655,1406.820557,-346.622559
25.63599,9.057265,-1.042202,169.924057,72.219673
-19.377167,332.776306,-66.118019,1212.866333,36.794151
81.775124,35.329174,-12.642609,45.99078,60.375801
128.770508,65.711029,133.223618,504.065277,96.952309
157.744476,371.616699,11.245197,979.079041,382.951752
62.484524,98.284874,13.201067,370.200653,13.951673
48.899387,47.099445,29.419666,195.468033,0.049782
18.157616,71.809753,26.957628,74.097961,53.647949
143.676559,-0.200811,29.105156,354.23172,48.000286
39.797207,27.11758,68.403633,643.329956,55.945358
124.318954,65.321465,10.395925,390.445465,136.75647
75.278305,121.695183,48.899132,552.589722,108.609474
102.820259,234.336716,63.092293,457.75766,251.954102
39.958637,173.323471,-42.316235,812.999207,20.717834
56.009949,78.877518,13.819195,159.332809,207.886703
207.168823,145.260147,-101.361427,78.08342,147.30809
11.353012,50.261513,16.84239,208.835556,44.618473
153.04335,55.181641,-30.185179,227.5625,33.800159
85.351486,47.208321,-54.606888,95.230537,110.381851
106.826447,62.064991,6.085268,358.895355,-3.569592
85.258293,100.15937,-16.552124,716.871216,23.819197
102.465942,96.30751,-50.496708,493.121155,59.173195
101.209763,28.717733,-6.218292,75.958817,39.123013
-4.501715,39.373421,-57.601849,488.066437,7.181477
107.702194,80.67495,87.536552,238.359161,61.349697
73.392601,32.544765,18.677252,32.81432,25.474403
41.676613,46.142773,-63.197666,210.140091,52.435635
106.187332,40.502087,-14.5542,84.988564,27.824215
30.632992,96.617226,-20.735849,115.922859,-2.887635
192.608612,296.690735,116.846764,411.819519,341.316742
18.982491,245.380859,80.920059,286.911499,187.527069
81.150291,120.665161,-77.767128,281.262268,163.257645
76.913361,89.289619,80.79937,110.639366,56.675331
102.382713,66.673775,45.521313,88.668747,45.188217
32.12315,170.04631,-4.416612,694.494263,18.007896
56.579395,187.630447,-19.02247,228.309921,188.573807
51.148624,38.201317,52.223782,290.096863,64.056564
144.44693,221.245209,-2.207034,933.468933,33.943741
53.724365,330.082825,39.468925,584.003601,-57.197021
140.04715,175.751755,-42.408115,1113.224731,78.146011
197.319702,368.355988,114.899086,2186.4021,27.948841
-17.718349,80.981941,33.732952,337.561157,86.698807
189.536835,43.738201,38.882545,181.266022,130.563858
55.028336,139.817444,-1.805629,279.083252,20.976219
153.579041,34.092712,-44.925327,173.710983,70.891541
182.28479,264.152832,5.279191,869.546509,55.378273
117.402412,25.779291,-20.398359,82.512383,132.04744
121.602921,83.246597,5.65529,162.391144,92.021599
45.881584,143.21788,35.852074,307.690552,49.848892
74.426163,150.495911,46.322765,695.147644,77.516319
154.519974,37.988094,-29.884481,355.397064,98.317192
141.644836,68.22258,28.504808,182.329361,119.407822
67.761017,72.415977,33.574821,101.327957,16.251766
29.800529,20.599667,-89.567848,168.708786,32.551476
175.971588,45.733681,34.635822,247.870575,127.341843
199.96196,57.02652,-37.722408,91.003166,32.489258
14.103713,115.823357,48.679825,183.684219,24.944613
-9.976583,110.932571,5.846828,233.461197,49.618114
-75.285698,50.192371,68.582123,88.9981,16.745373
57.101086,1240.521484,26.865002,4053.250977,-688.098267
98.733398,-13.906897,4.152999,170.367569,77.272453
91.528969,187.260452,28.059267,638.56073,111.602013
67.331467,3.844274,77.336777,105.920372,48.593086
147.639038,302.618866,28.296513,2522.479004,68.333694
-52.273388,104.394981,-35.496899,167.037308,25.708298
68.162918,58.867146,-22.263245,470.446014,21.629833
5.309014,35.372108,14.581935,376.091583,52.406593
26.583504,125.122139,23.512884,267.809082,96.791847
108.015182,53.369778,-43.856071,165.84053,-7.286985
76.894157,22.83688,-62.506821,288.200073,31.758615
-25.986298,49.67506,-37.738068,167.908066,36.529575
83.489632,735.066162,-67.406898,3518.451416,-319.538513
181.830597,88.307083,-23.316748,94.133392,-9.958066
64.213501,46.959431,55.046227,243.235825,146.391281
103.938019,144.74527,-11.117082,372.851105,-14.629855
102.901909,41.314465,-64.091606,190.078873,-10.135587
77.825119,141.894852,118.035736,364.906403,83.569153
99.076294,50.886566,-12.608344,199.225037,10.183598
47.410233,54.447487,-46.92543,53.441734,40.243145
73.987709,228.685013,-13.175128,615.316223,-31.735504
144.392059,146.63942,5.033127,347.901947,112.292412
8.485341,70.300385,-52.454826,104.852287,40.572899
49.265484,39.861008,-51.613457,400.527313,78.123428
221.734467,81.786362,7.143899,145.995041,198.162109
141.190247,224.793213,2.208378,410.077209,71.505302
141.588074,28.663643,106.139862,191.764023,60.2589
44.360992,132.140839,29.629854,477.826813,3.671948
154.643127,126.957916,69.976395,98.967201,128.263031
34.967331,22.85717,49.741432,219.12381,35.357655
68.912682,94.267975,5.329457,195.097687,39.605145
-37.226593,47.827808,-56.111897,258.457764,100.254128
172.709824,22.174145,-25.919926,150.573746,91.974312
136.1147,189.861603,0.21615,135.216553,-4.829295
-31.275499,36.084747,-15.268284,-58.943798,1.449996
112.035652,76.128082,-0.560296,145.248489,99.295403
112.662674,65.034935,-9.764102,240.291992,179.392944
104.820007,397.537109,-47.614632,1700.391479,-0.856349
51.164253,47.944199,41.251896,91.32711,36.307846
185.547699,91.305725,-17.920334,345.546539,115.551437
157.637024,63.206108,69.381081,49.08157,65.956963
27.868006,86.673264,24.445271,62.032436,2.677111
0.313736,85.129112,-6.112316,76.692131,50.501019
186.58963,465.59491,52.253822,3554.485107,-120.978577
141.630508,12.374091,-5.760477,103.960007,92.409065
151.084229,92.656448,-5.936471,1045.935669,152.458908
27.956846,199.568359,-12.377416,304.612732,-0.46651
135.943283,71.872948,-55.987652,50.678581,44.403706
24.065639,319.598145,-10.267377,1068.945801,31.628784
29.474537,86.031815,121.19149,103.920036,19.796375
203.94574,366.47168,-69.135887,838.735107,36.188278
176.403946,35.625736,6.676762,154.6754,101.362885
81.430275,41.219303,60.6367,159.647385,126.445686
81.694313,82.034943,66.462486,478.116882,115.315186
266.641907,207.009323,14.083628,1450.13916,162.00592
191.046188,29.519527,87.875145,132.900284,114.124367
179.38353,-6.335196,76.80616,818.295776,146.80365
80.9823,62.345104,77.661781,286.339478,43.828228
-36.005966,123.151741,43.395824,260.881561,26.262859
113.994102,33.672276,-6.385857,45.682602,76.480576
101.135262,-8.673187,20.462065,91.785164,37.273232
142.297623,275.819061,23.332401,832.077148,295.673004
43.431942,89.78302,90.516235,244.492645,83.197372
21.848049,81.228119,23.511082,342.13736,29.082367
56.139759,709.152649,43.537052,5362.382324,-84.243446
78.288139,66.329857,25.70377,98.656685,63.490013
175.85611,47.5811,-30.262503,222.191025,87.308334
120.626007,66.53241,-133.947342,322.731873,15.308647
111.848015,22.128201,45.986839,81.730606,64.914719
-21.179775,215.588547,27.824863,532.849792,-29.582348
184.307846,43.695141,-25.817038,399.977264,49.134686
94.630402,128.889328,-4.078053,391.052643,225.447678
126.455025,192.122757,61.809616,273.787567,221.852127
123.41906,207.642441,13.322226,400.660736,67.449951
53.996014,61.536674,29.194712,377.922485,-15.60673
90.135033,97.892517,-9.997159,208.779099,140.510727
-8.220686,134.134476,15.091964,236.865097,42.901337
100.93129,44.246052,0.833132,89.829651,26.625778
142.049591,121.471481,32.308033,512.689819,35.006565
28.735558,65.544876,-10.432825,400.495392,107.005974
-82.630493,113.441772,-9.423623,170.604645,82.994301
-48.778843,317.842987,39.44833,398.848633,45.685448
70.348282,73.338043,130.689514,155.059982,-8.26343
30.015343,123.000481,-24.46826,146.965515,14.199726
1.190917,95.182053,3.626848,226.376236,9.290665
19.746637,74.526009,44.278187,133.996323,-2.832466
18.84647,401.495148,-103.433945,2051.43457,14.408816
118.120628,70.936005,64.065933,158.950363,49.519794
101.321198,29.008101,33.889736,384.372681,76.938408
113.939522,82.442108,-28.65559,858.075684,199.622131
249.027649,103.217361,-36.052185,1911.210571,92.370003
120.205154,16.401712,-10.982221,234.747513,34.000759
161.39801,96.249649,66.598595,203.819214,49.345043
167.787506,344.199921,-31.49909,1284.584717,-30.996197
-120.932556,279.639282,11.985285,471.207489,-34.068447
16.610783,139.18367,-7.741225,202.983368,105.012909
56.735981,141.595444,97.573013,475.596558,13.634238
-0.040684,63.283501,14.486189,117.948051,14.12493
140.825089,118.054733,33.239479,487.037476,23.329165
21.63847,64.42794,-57.897175,60.448196,20.476986
67.42849,49.101624,-5.23945,165.841248,93.287498
173.424194,39.198975,30.707476,138.636627,91.185646
151.420242,284.760803,23.073828,973.523499,37.297565
123.095909,73.348389,15.783729,202.849274,171.084167
92.542786,90.698616,-12.041861,112.250404,72.769295
60.208809,30.747393,-21.057653,249.741577,101.706955
159.627029,113.653145,17.447048,392.38501,163.546097
0.896352,184.353607,-56.495041,260.705231,86.219002
2.889237,5.999095,2.135836,89.452629,62.098194
49.570328,-7.060786,30.577597,126.69812,64.440895
194.511551,145.66362,6.868779,235.83815,-18.872429
61.974472,42.317936,29.353823,91.328224,43.730488
104.239761,149.385223,10.228512,402.50177,121.874634
136.406509,52.271019,-7.315094,244.290085,35.059422
87.582634,9.509909,4.843053,127.997086,85.459389
45.005707,103.552505,-74.286087,177.135651,137.771973
91.519737,201.245789,10.103172,396.216797,179.528076
117.362198,-19.518503,-38.711533,35.899952,18.622707
98.548439,254.189621,-0.019346,1103.541382,82.455963
167.085297,126.461197,10.83041,353.14978,-22.455446
136.831024,781.714844,54.681599,2049.915039,-271.274017
135.627441,-14.342953,28.713638,555.496399,45.583866
184.797958,0.408859,-20.7658,217.127563,37.098202
107.365692,19.224468,-25.093018,20.491053,53.03149
22.632523,91.465202,49.085384,93.827698,-11.413334
175.698654,72.834946,-67.254974,386.142883,82.062523
140.858475,111.748749,14.696713,317.610168,145.650009
90.464867,25.081892,8.542243,74.450768,91.716949
52.398281,40.041481,2.292836,69.864647,54.713833
56.184021,146.224319,-4.854005,412.761505,-13.409353
98.791992,156.983734,40.028683,510.141052,9.222116
60.494072,29.883768,59.921066,104.408951,77.751129
-41.875668,66.201065,34.589966,214.888184,56.688721
150.804535,140.808075,13.642991,406.331696,66.248405
160.073868,123.400757,-49.451771,500.1091,-31.091587
-13.13223,172.385681,-13.30935,556.873535,-8.762663
-34.786247,61.147472,-42.556927,36.798092,62.110638
58.144775,-40.770306,-35.094028,249.648819,137.134598
214.318024,789.333862,73.306442,4677.728516,-30.22019
91.060677,65.910156,3.345148,197.371292,124.532127
64.008369,94.871437,-7.03244,308.261536,80.196465
59.634529,72.161667,36.858067,146.725067,43.852657
151.830948,12.042339,-30.697105,281.157715,52.052505
47.021385,-32.906185,26.900433,120.778275,102.38282
181.609406,18.324547,-45.344452,126.207901,51.388695
32.586311,69.438705,44.766766,197.629562,32.32098
78.551636,164.419403,-1.688323,329.862579,141.815674
72.597626,92.508148,-10.909085,187.096909,66.66745
18.768179,161.07753,-2.48336,278.824188,20.024836
197.597946,711.462708,20.293322,1156.784302,1172.789429
32.097675,68.316635,31.715504,244.600937,19.145288
10.231095,102.676422,-8.815039,171.433609,47.969803
78.437569,79.289078,34.856281,183.901093,99.982185
66.380005,106.1772,-80.509804,664.121033,90.099541
-128.437347,601.42218,99.016869,1464.134521,-138.634766
92.954422,146.973694,-17.768087,185.72226,100.176117
-5.651341,92.30069,30.233021,103.115402,72.894188
103.180222,80.487694,-36.904518,73.20517,83.506195
66.146515,-22.212425,55.957222,77.331039,125.031502
53.917343,139.499985,47.33165,134.920929,17.169466
127.249107,110.695786,-11.151421,197.897629,22.364758
242.406219,477.168304,-6.224702,1840.959351,-132.955536
233.587967,36.225441,75.798096,304.342285,117.966942
-3.590121,78.909019,37.638226,57.428127,-68.202217
-70.154892,425.740326,98.488747,1712.266113,-135.594589
51.652706,-3.913229,-96.975624,228.343094,68.0009
105.286903,105.931755,-45.89539,108.887314,148.034256
41.597683,18.538843,10.523818,164.358292,107.457092
69.385971,73.253899,7.111397,245.906982,117.663521
86.063156,71.871765,-22.813562,119.437943,130.321426
105.445251,171.905197,8.934834,229.375748,99.842751
58.303196,36.159084,-40.699032,157.226135,54.531513
142.410553,135.097656,-8.761132,236.785568,175.206055
37.15168,102.871597,10.606204,189.248383,108.782478
25.587864,76.622459,-3.727777,388.157135,67.719421
-56.836735,632.62738,35.982018,3319.223877,-42.175743
133.125519,34.17738,60.410667,151.578445,70.827667
134.370407,28.214674,4.661042,208.531235,85.764572
18.366812,83.713051,30.345547,168.904312,23.547276
113.846916,113.316978,8.799795,519.262573,150.468002
93.163536,-6.892508,76.87532,260.014343,123.345795
-11.337672,122.032257,-83.456703,210.150269,126.498352
106.183136,116.78286,36.986504,470.086548,105.736488
55.849876,135.966217,-88.562675,388.391388,-26.79154
33.694279,70.345474,9.020099,104.88298,56.336315
47.007771,90.238388,81.72625,237.364166,154.712936
78.805237,163.119064,-31.018192,388.026367,-39.176685
-35.347092,34.856541,-28.687613,26.062456,-12.678942
110.800278,129.923462,-18.94631,261.697754,17.501837
148.665161,41.116318,41.877041,124.19384,67.991997
24.570187,380.818695,6.712224,2486.979248,136.140488
138.130539,217.055481,-79.406799,1097.856812,26.273174
101.372452,67.146584,14.945046,103.622063,99.138794
77.365074,198.319275,8.41505,950.99469,118.156677
74.66156,46.172295,40.041637,109.312096,87.893303
130.120438,-8.508782,-28.400673,171.15303,130.364639
115.322319,99.740868,41.396866,389.51059,29.437485
153.630203,141.211105,45.520439,660.539001,53.681622
63.032673,96.026367,-38.365341,277.669556,58.791969
97.194756,22.311142,22.707821,62.213009,60.248615
74.309608,136.238373,-35.214684,384.505432,45.784473
88.067795,-3.07798,1.874047,90.203255,119.300095
121.84259,88.18795,-13.588066,476.066345,57.04068
-19.539572,166.36116,-11.849054,145.68602,111.325058
13.437371,486.538208,48.204842,1993.233887,-113.718544
92.642204,96.969528,39.426956,134.290237,42.864197
75.649139,4.228662,-16.782682,297.071228,70.477974
73.947731,7.557612,42.604252,105.409149,80.154266
131.500931,265.119873,46.524517,694.769287,14.25221
89.663834,153.373108,44.159615,1486.909668,82.160088
72.429222,212.373093,-26.246752,859.164795,74.22847
121.962555,29.19508,-5.19887,106.531013,74.17746
169.917053,30.67346,47.194962,121.769493,-1.36947
124.070137,33.8153,57.186123,245.447403,111.722916
66.364479,153.080566,40.63451,270.422394,42.908638
46.448486,442.16507,28.887407,1187.680298,42.648022
90.110657,890.69043,54.463226,5844.275879,9.505596
217.809265,-18.874546,-93.441757,726.798523,26.094856
138.82045,75.757751,-57.067413,82.922112,-4.440498
95.573105,89.04538,-5.628422,184.723053,89.047836
84.076843,83.123405,39.173534,952.184448,191.145065
120.690697,53.820274,21.925076,65.861359,34.639053
56.070175,96.524918,-77.686081,113.793938,60.880722
22.296488,57.166058,-16.840656,77.248497,0.300786
73.271301,102.578308,-8.968754,115.838608,53.563847
272.492279,88.250114,-8.314256,582.431519,112.324234
104.103661,36.771713,-16.690466,87.206543,93.098061
20.588873,77.680717,129.449051,230.793594,48.159954
74.353294,106.752304,-5.686096,178.284622,6.58683
95.346855,76.09317,-6.909778,225.840363,70.952301
155.084656,769.726501,21.077675,2505.521484,-308.511444
72.870712,168.739639,-48.806343,414.522217,210.202972
17.307152,146.265717,-25.875603,736.234375,95.420135
-8.526117,403.05014,-70.702843,1774.703491,34.357273
89.224884,103.191299,48.486782,189.579269,27.328569
157.591064,92.174896,8.733035,45.41024,-12.415214
128.548981,128.434494,50.037964,449.178925,159.104065
150.345871,-74.279465,17.58954,61.958576,0.820172
69.617378,68.62986,-25.324127,109.468956,105.009033
-113.249222,629.937439,32.053841,1585.042236,-405.687256
148.109833,18.04426,39.934612,119.118652,79.145081
56.542896,101.363106,-24.978483,264.760132,31.493504
121.845154,73.817093,43.909702,786.589355,149.465271
197.273361,288.508911,17.461874,382.854523,220.733185
53.259064,92.951195,-87.079483,58.286945,94.572884
38.201046,47.274788,-53.026909,58.247543,68.983711
81.141953,103.311874,73.19371,205.093842,87.46151
4.706214,228.282654,23.318447,558.255066,20.722553
75.283684,151.819046,-57.07748,412.818512,112.076813
58.073238,326.093384,0.488795,1001.650757,-14.328728
21.823139,43.859749,-91.290535,88.696342,59.180962
174.541397,59.186192,48.29818,125.820686,73.558968
-57.278885,485.756165,39.09539,2671.140625,87.521935
142.681885,251.931396,92.828392,448.648834,118.129364
23.108257,98.337128,-84.543671,198.514053,18.378622
149.878342,134.988922,105.772141,540.605774,39.714031
62.576969,84.278938,-53.06509,153.288223,66.622017
108.038498,52.030128,12.957289,171.603546,21.173309
90.512177,49.761124,71.196411,150.966003,42.566658
64.867355,68.851143,24.138239,176.130539,105.99015
42.14999,136.366882,-36.462986,349.924957,25.874836
35.261654,80.708015,-52.094002,144.021774,50.401615
57.285488,53.889759,-10.51042,196.253189,49.207245
62.676037,14.168481,-64.945183,106.811874,119.68335
-15.773364,37.233791,7.557996,92.343513,67.464554
200.297653,196.93042,40.638897,1942.215576,10.707432
149.998138,211.641846,44.876659,238.014236,145.525116
243.600143,92.482811,118.597466,512.685547,212.618851
-74.413391,122.977058,-43.358849,113.559837,58.822155
138.455994,250.279282,-43.737488,609.325439,255.654907
112.085022,10.017241,13.867009,154.470581,91.345375
62.466431,102.907104,45.61182,126.46521,66.70108
94.356827,54.891533,33.454567,109.249969,49.185204
140.448563,405.902527,-23.574697,960.554504,126.979828
36.808128,63.741817,18.969896,183.294754,103.262115
197.215973,13.741117,-50.181046,96.95517,57.945812
159.080933,98.809639,8.330343,188.598587,-23.655592
89.124786,31.273378,45.572086,108.817215,85.494453
141.740082,103.107208,44.317631,181.162643,9.205829
14.622656,112.270859,-13.70618,276.559906,171.040894
146.983002,59.137295,-21.115108,628.514526,201.445038
27.642443,96.103638,14.842614,140.021301,71.867722
-5.03299,80.330612,-91.381584,163.758911,59.704296
144.339905,53.230759,-12.910532,106.222862,78.966347
114.46273,-26.401297,-27.154913,84.566444,102.698112
29.676687,211.25853,91.590813,286.769043,221.32518
60.790627,78.133011,62.425514,177.216766,13.695926
95.164467,127.195656,27.763712,421.434296,-19.827353
156.151932,225.330505,-12.059554,797.463989,238.33107
-34.37682,140.84697,7.715492,92.635757,85.63842
89.759796,35.717834,88.208679,78.046867,49.832973
71.496437,44.413578,21.250757,253.152069,58.145184
127.287582,77.643753,110.154381,423.137695,181.786224
131.633591,29.531052,-32.378513,125.919441,72.367386
113.809738,71.159836,-16.513977,62.229694,24.553392
6.65608,133.792786,25.620338,200.039581,14.900692
-107.883392,2649.941162,120.33828,6817.301758,-1754.043335
126.032036,110.232224,-41.12014,79.669792,28.95545
162.002747,37.613705,-40.188946,312.307465,54.857262
44.606449,107.286049,2.182752,252.325333,67.109329
-56.389362,189.243713,-8.784445,390.999725,107.515923
-10.726826,136.499451,20.438251,185.320816,-4.775208
64.904716,56.48455,-76.08503,222.27623,140.192337
147.289047,88.936119,21.044113,196.58548,101.836731
98.581306,95.734993,41.657303,140.158005,28.957647
-6.686713,295.728638,56.030514,848.31842,49.715958
153.229691,102.026947,11.92957,559.154175,0.934595
86.096153,108.015358,68.692574,1010.4021,15.01342
47.050194,157.366104,39.32806,576.810791,119.111595
164.304825,142.718323,-22.128258,793.869507,58.105465
121.549141,113.624046,20.165302,323.572906,40.512207
-6.307381,16.405949,-10.369295,207.415237,-26.882135
77.811302,75.627151,-29.43461,137.668121,31.886679
121.861343,131.10405,42.595245,380.277802,203.032211
42.058708,674.135742,-33.866905,2665.343018,-255.527985
141.651428,19.719545,14.814613,161.224915,88.270454
373.409576,219.84169,-7.875192,714.13623,43.056004
195.442123,114.9562,-7.596033,546.87616,107.87365
101.213554,-33.883614,-36.895813,361.570557,111.137428
193.915604,222.602325,31.142845,1931.227783,-10.904787
102.384224,86.046577,7.551258,287.449615,111.525688
148.136505,2.544287,6.033507,209.490051,105.162323
49.760303,-2.336326,13.59231,-18.226646,29.824089
-47.50198,615.03949,31.481522,2292.476562,92.707886
138.232101,135.732193,15.382286,392.470551,-43.197571
48.492619,161.628922,56.69978,422.171295,257.10849
78.652519,29.826063,41.418327,114.184486,85.157288
69.316147,120.807755,59.542377,116.713715,74.91082
96.393776,204.805069,6.6616,423.187164,33.055141
-68.806305,133.475418,-10.460311,522.108521,-34.737938
44.295322,152.63002,21.629871,421.341095,127.542015
72.629745,39.393204,0.909196,249.973267,34.967781
9.835826,24.433491,92.985825,107.921814,8.707619
62.675285,92.839981,-7.557981,128.107559,31.444986
57.211258,71.865448,-50.197014,245.879105,159.933441
110.308121,60.550102,39.111347,401.946106,100.957535
34.980408,94.597839,11.911263,122.969894,51.032558
65.750366,103.622345,48.362961,133.926773,-0.112921
104.855804,75.897034,-91.173325,158.549789,112.707787
-4.716366,250.554886,33.305775,826.353638,117.89666
108.751671,-9.621611,-129.628601,-1.011756,27.226908
130.945602,45.289837,-120.805145,132.072403,122.556145
114.325066,-41.635303,32.274857,408.688934,89.933006
-41.263268,25.816261,-32.940079,498.622986,60.115715
139.297485,103.801643,-12.14772,580.468689,78.135269
-3.006248,21.082083,-39.026237,87.74144,84.81897
128.620483,56.062035,66.653786,44.982727,80.310875
115.263611,114.757599,65.142311,352.110138,78.150536
52.630512,3.715409,-31.622602,10.200363,67.458488
89.119095,182.118515,29.671621,446.49353,146.568985
143.164474,154.145157,10.934892,618.455566,139.449234
64.730461,49.039005,33.026569,360.592377,120.900383
33.352776,44.490639,-47.633503,117.506424,104.552185
86.849648,94.412186,9.664293,217.9935,15.206535
106.923599,31.852055,46.237221,189.447067,130.12825
73.425156,-18.70134,-22.232721,106.401718,54.298981
124.339531,589.083496,58.05407,2397.074463,-205.661972
62.555534,119.076767,87.931892,148.57399,105.531784
75.068497,49.45628,58.884232,180.830475,77.451981
131.514267,146.316696,9.818642,311.256134,82.334137
62.57515,80.040794,-33.505474,107.379639,34.649475
87.208214,72.628098,-51.818218,212.762909,20.452715
179.275009,-31.154106,-23.475185,532.590271,76.52005
299.548523,260.697113,-45.191715,1078.737915,387.525543
17.975302,105.637154,4.228131,807.887329,102.07592
160.79422,13.317093,-13.473861,311.572968,77.825142
-6.691596,251.21492,52.240494,1399.792236,61.346333
106.954727,36.260952,22.875832,150.286667,47.991516
82.626892,-6.91463,-38.129044,114.291412,49.127438
115.071884,12.34192,21.211744,174.533676,132.260239
126.48455,8.231049,-2.961599,772.489136,84.703468
69.198471,104.256416,-53.818211,396.113312,84.152412
401.075165,815.55304,-39.017982,2342.229004,-67.942261
97.127617,57.164104,81.262352,109.738762,150.221375
-36.409294,368.83316,25.17127,1166.579224,-37.806618
68.179955,383.148315,53.216896,1966.791504,53.636353
120.860161,61.008427,-50.54911,70.985268,77.586472
62.937725,75.76989,3.660173,144.268082,97.96994
33.857323,253.523026,24.058897,921.102783,-86.729248
165.942627,85.266479,80.157204,351.617126,195.451401
229.393066,81.60743,-46.49559,1157.06897,122.179695
121.916245,181.516846,20.365103,632.246521,103.338104
6.224162,82.740967,30.662081,101.190559,85.70475
165.814117,73.245926,-51.580132,423.29184,67.136353
60.743336,31.677435,-0.911237,139.959503,18.991905
63.869816,93.690247,16.470638,118.787224,29.820578
130.004349,478.40509,50.728497,3404.851318,22.880001
-51.158363,198.804718,65.925514,1556.47583,85.790558
88.573723,159.594391,25.506044,542.853027,62.634594
91.819397,146.951065,78.246651,186.598099,51.278004
82.488869,104.141403,-40.174622,207.777313,36.512817
182.930801,132.952866,-20.132921,867.024414,84.93914
50.425797,64.710434,-3.371945,97.485191,50.592602
98.223991,-26.730482,17.922728,223.317123,111.662155
-10.231922,163.958191,-29.300077,380.623169,130.896759
49.812542,364.103271,59.486412,415.756775,237.533432
94.020378,57.482124,-1.576232,120.30761,73.859749
92.116646,18.235975,31.722404,310.446106,73.197624
-56.292801,1050.330688,120.505714,4687.125488,-606.24469
79.130852,24.732655,-2.205435,437.6987,89.398849
-21.232025,150.909317,-6.801285,170.275513,31.492378
116.808067,32.258373,-25.80287,184.976624,60.014576
