WT,ST,GFP,SpT
324.334656,86.54734,5695.583496,189.801697
637.816467,-13.476996,2140.22168,86.998138
13492.75293,-273.836578,14968.49316,175.158264
15159.22852,-124.229134,83043.82031,-161.948578
1228.227051,-58.682407,2185.928223,49.916859
1179.416504,10.063093,11882.92481,61.334026
10347.61523,-192.933517,20565.94727,17.122637
885.93335,117.782677,1948.045044,16.278393
2566.891846,-53.48502,7283.245605,80.750381
943.09845,36.781433,2201.052246,154.11438
248.276581,-99.390739,414.051025,20.631998
1126.890747,-17.324574,3830.789307,27.825983
296.258881,-57.288231,476.145569,-29.40889
1554.912598,-55.536018,1582.995117,13.730852
3849.520508,-0.96871,13218.48926,67.000656
7940.967773,-152.747604,12405.55859,45.477432
5353.443848,-72.998314,17011.91211,6.808795
3105.894287,-70.153397,5290.156738,34.138481
12465.99512,-155.888916,65545.50781,270.14444
824.476807,-65.452896,4843.579102,72.327675
967.826477,-57.831921,1952.99353,127.057129
20558.42383,-141.077911,83858.6875,227.733429
547.072937,-22.287611,2148.277832,77.050255
874.884155,-38.626289,7466.818848,105.870232
1455.508667,-40.001411,30230.84961,173.513596
6061.212891,-29.312542,26637.1875,90.539459
366.99295,-55.509407,527.504456,64.188934
2224.273193,-36.835781,6703.150879,15.213058
2444.735352,-13.220289,6178.637695,67.40712
2427.190674,116.449799,3997.10791,19.911457
297.073364,31.684454,394.374023,184.05719
10074.75293,-22.504906,29480.39258,-31.757238
974.929932,-64.226997,18375.55664,-80.135178
916.678772,31.359047,2115.599365,181.023682
1709.647583,-84.753761,3163.709717,70.510445
3099.29126,-50.021877,13440.41016,79.086327
1882.105713,-61.099964,5542.158691,87.13295
677.897339,-45.415112,5670.942383,99.430855
837.225647,-9.338852,6979.892578,113.724823
2417.00708,57.207462,37965.50781,105.23394
2976.241455,-63.900768,32600.60156,102.022667
3489.734131,-53.929142,4623.310059,103.906395
271.477142,54.056404,1736.307251,69.327347
859.831238,-48.348713,4209.211426,230.464264
6379.381836,-66.785057,17961.20703,30.117859
421.2854,9.933051,1357.844482,43.972446
147.641769,55.599888,128.153839,74.955894
924.775879,14.377956,985.953247,151.416489
932.075378,-16.264685,13366.3252,35.752335
4323.744141,-191.281143,21200.88281,20.616665
4424.330566,29.480591,10417.23731,-11.83347
228.843689,16.168325,1592.77002,4.913281
979.174377,-24.691521,8363.178711,14.665928
2268.814453,-21.319357,5656.010254,126.058769
930.398804,-51.848934,1510.287598,74.858101
8664.5625,-129.29744,11662.03613,80.633301
740.990906,-128.804138,4036.36792,63.035118
285.369873,-90.503716,422.800262,101.527527
3695.036621,4.192215,24857.99219,-119.909767
190.377472,38.739651,39224.28516,-84.339355
11179.0166,-176.652481,27791.89844,40.741459
685.698608,-4.247059,2951.164795,113.083176
328.501099,-42.737442,491.274353,229.406509
1498.786621,-29.996126,7063.872559,37.062645
3615.853027,-87.453079,11060.65234,28.686956
19229.9668,-314.545532,56282.21094,98.993599
642.927002,3.389832,8304.541016,-3.680453
2671.113281,-59.216644,52967.41797,212.628281
7427.430176,-66.622536,15686.50879,-19.699039
2763.588135,-74.320808,18248.00977,-70.25161
6008.82373,-130.196945,10269.23828,-5.652217
2557.305908,-24.026211,8742.267578,7.300378
796.077881,-49.841354,12676.63672,-23.981636
2059.408203,-5.230676,1985.15271,78.355545
7541.128906,-68.629112,21526.73047,49.760826
331.125488,0.80109,1191.704712,114.070496
309.59668,6.391865,367.256348,182.321823
5601.941895,-11.827683,6635.02832,25.137274
2946.57251,-58.763783,30809.33789,137.847076
2689.947021,15.170016,25745.9668,78.380867
2011.751343,-58.58733,8352.726562,62.550034
2346.052246,-100.606346,14963.56055,42.885315
204.911346,-105.633499,253.299911,75.199814
687.071533,33.66291,3091.202148,54.994392
10400.47559,-42.081131,162263.4844,538.645752
1937.021118,-49.831505,13504.26465,42.749256
5682.796387,-54.129047,7038.066895,54.770779
392.442657,-93.426636,276.310822,42.177471
1147.601562,-74.921623,9066.041992,103.785332
189.705078,7.517478,370.631226,216.592987
320.858734,29.049459,342.201935,97.384445
1106.460449,-58.426971,10875.50781,49.485271
128.873291,99.174004,1105.8927,76.249031
768.648987,21.26568,1808.633667,146.005051
1138.493896,3.68588,3892.775879,-64.408752
10744.40527,-169.714783,26477.08789,25.536762
4595.564941,-108.170761,57313.51563,461.125061
1976.239746,-75.390808,5840.279785,87.63092
3742.445801,-70.720474,7496.553711,83.693283
4212.285156,-168.447266,14267.96777,12.10555
2388.802734,-81.158211,5426.379395,83.97245
37886.08984,-332.461792,199146.9531,1626.730225
6024.654785,-116.187454,5801.030273,49.343475
600.81781,-70.661232,3174.334473,-15.943795
3921.475342,-50.703903,19910.09766,108.872704
294.551544,-54.7686,192.673462,95.521133
845.130859,118.40387,3442.594971,38.66296
2611.468018,-137.365143,16333.31641,12.173768
952.971924,-21.932354,4878.836914,45.235313
196.956787,33.773411,1167.590454,152.103378
968.466797,58.010899,9143.078125,101.04924
3977.070068,-109.088821,9169.685547,111.048836
1247.998169,-76.315742,2136.985596,111.093163
808.280823,-48.035461,1085.271729,65.861099
5771.54834,-101.188583,32967.92969,86.263084
1785.267456,-80.68174,11156.53027,66.832382
2377.439697,-24.723955,31672.74609,-29.094868
2493.866455,-61.595211,28611.35742,-33.34795
10968.72168,-85.19149,33001.61719,84.670555
236.987854,-144.490952,774.819885,62.604595
3088.98584,-64.552032,11387.8457,19.181416
2350.316895,-71.019974,33485.10938,199.611343
4286.859375,-105.592003,2721.16626,-19.244078
788.705444,-21.752724,1048.695801,147.50293
295.539703,64.502258,385.285828,98.177139
5282.992188,-61.494934,4620.644531,41.319096
1187.83313,-15.613544,4737.208496,100.894814
5108.681641,-111.769066,37756.24219,-73.000877
9573.507812,-116.920235,45334.89844,-77.372711
342.258545,39.791294,1959.979736,10.293123
1288.622559,-47.784859,14665.69629,-43.131401
1896.28064,-57.825798,42353.88672,15.651628
11957.05566,-89.188293,30061.08398,33.085747
802.521057,-35.696056,2041.780396,141.865707
2440.213379,22.572889,2098.944824,35.57394
1698.09729,26.798178,3083.528076,32.037533
754.168884,96.04628,1712.106812,91.377708
2572.911133,-57.944759,78240.46094,-201.491333
1511.479736,-35.283539,22012.24219,-51.341248
4978.314941,75.138893,19732.9707,51.265636
675.223633,-30.626696,1880.867065,170.250565
6663.499512,-62.830257,15293.95703,27.776487
4677.882324,-73.203903,14187.04981,142.30986
271.978729,74.321472,1138.140259,318.974396
738.304932,98.584885,1291.613281,13.13966
496.447632,-37.983288,834.507935,119.604454
1937.061035,-61.571144,2893.028076,97.138412
988.512024,-60.987305,705.83374,9.638401
681.854126,-1.590479,1371.25769,65.261307
3295.604248,-73.977287,3861.29541,15.726728
10772.71875,-164.136337,13844.84668,-11.993443
3877.534424,-168.2556,10976.34277,33.395538
700.213318,-62.495152,10188.87012,62.121368
364.971008,-84.747711,2245.734863,40.136688
535.224487,-59.399044,5252.537598,93.107796
322.409546,-1.630573,297.629669,70.660698
1985.459473,-62.328217,9146.00293,-21.002392
1052.021729,4.687902,2753.707031,10.178328
1530.844604,27.223351,13395.67188,-69.445091
1052.678955,24.106396,4470.694336,49.148472
382.16748,-54.213127,1620.656372,87.037285
2584.785645,-79.843269,8223.992188,24.07391
2914.398926,-71.780045,10478.28809,33.185207
769.459473,-33.37138,745.920898,32.393433
17986.42969,-244.361938,40234.98828,84.039574
260.77713,23.530659,828.190796,112.68383
620.52887,53.358654,1287.906494,-4.416661
25195.56055,-196.688492,87923.84375,311.238373
1033.866821,-26.767286,5899.501465,-44.447529
531.724548,-12.910819,1266.375977,70.213264
2615.986328,-32.413044,9597.616211,44.291157
594.591797,19.67382,589.199951,105.409706
159.319824,42.99453,469.912323,187.633545
5759.695312,-66.998833,19214.75586,145.832565
1289.912109,-89.090759,1310.665527,47.407818
8418.46582,-88.902794,29042.56641,-4.16479
981.366699,55.926346,4051.668701,18.954151
979.709717,-12.681325,6018.996094,49.412167
5454.477539,-134.667099,10534.96094,45.22831
1414.055176,-55.014076,2458.077393,92.220078
597.039185,21.372673,1815.202759,118.426697
3803.898926,-62.336296,11400.69434,59.945824
694.992737,-19.020115,9586.842773,71.934044
1633.032104,-25.561335,2792.044434,73.975807
3005.467041,-21.349543,10228.83789,-32.736015
9015.948242,-49.773155,12078.89648,-78.058273
1934.138916,-51.305546,2361.85376,228.444427
2393.430908,33.814827,92248.00781,407.521179
2073.584961,-87.541595,3892.975098,112.144073
850.82489,-28.047506,1650.26709,178.503067
4383.327148,-25.238186,12465.46875,165.451828
155.816422,52.448654,688.302673,82.815903
981.135254,21.309536,35404.07813,63.259331
1142.68396,-50.440521,11213.18262,-31.886703
6244.128418,-120.339661,13058.99414,29.400446
1208.631958,-29.06819,1468.744263,211.783142
855.207825,104.997932,2122.734863,68.628212
2689.592773,-16.994474,17160.15234,-43.938843
622.037109,21.060093,6616.837891,40.974892
1321.891235,-125.436943,1671.880981,65.902573
2176.540283,-45.011356,5855.633301,119.869255
1337.275024,44.591602,3033.460938,112.540977
4388.852539,-128.407928,11092.44336,136.286804
1033.667236,-22.078608,2019.853516,109.109505
5091.974121,-77.933296,16399.73438,23.014187
1924.515015,-187.483078,4011.378174,20.209547
1332.782959,5.450907,8431.632812,83.702789
224.015549,-48.51408,345.093475,81.003235
1349.876099,-26.303316,8447.088867,-6.98735
2480.765625,-38.469299,5176.16748,76.97673
2843.760742,-55.816486,21130.57617,47.95715
3451.036865,9.252981,5691.529297,-61.618011
1887.693726,-60.421001,5271.475098,58.523792
4867.77002,-86.614555,21211.55664,-40.204765
244.378433,-101.756371,384.632599,98.96817
1263.848755,-46.068672,2562.643555,122.812729
4412.821289,-87.944054,14249.69922,59.825951
5851.51416,-124.353569,14678.86328,55.016266
1155.383789,27.682503,3782.330322,64.643814
551.585815,49.528683,1425.55249,76.355675
1674.25769,22.223372,78386.57031,16.470894
1072.372559,-2.964632,3510.579102,352.867798
7788.066895,-161.241928,68106.90625,667.455872
9069.643555,-89.971504,13463.30566,65.445831
6012.900391,-138.414764,41660.46875,97.196312
3807.795898,-68.521645,9440.923828,-39.980228
12644.86621,-163.940201,14610.15723,-117.629707
5007.524902,-109.382042,5315.36084,-42.540714
314.225433,10.551086,1214.223267,134.552124
2567.66748,30.002235,3180.607422,72.711319
1422.244385,-65.131897,3463.393799,137.691437
5485.878418,21.812784,50334.98047,-134.687103
1148.364136,-12.914572,2424.210449,76.112495
12887.10547,72.156807,55449.08594,-210.104416
1303.334717,7.682894,1772.527832,146.438644
1127.295166,-10.191106,2536.947266,60.48909
2449.089111,-66.418602,24281.32422,85.235123
7486.127441,-99.097412,11557.68848,3.368139
2201.342285,-25.705587,45624.78906,-165.915222
18959.48047,-3.713474,40306.11719,191.017883
10778.58106,-213.869873,21226.97852,41.07011
1302.529541,75.249748,16913.57617,92.428238
6791.505371,-179.483887,30030.88281,-102.896667
6915.375488,-42.609493,16939.91992,-22.483355
673.650513,64.306175,6070.876465,82.673424
1432.90564,-17.0319,8734.352539,14.319828
7325.284668,-151.455429,16286.06445,129.071762
505.191071,16.756393,1611.202148,75.263779
12078.82617,-102.61795,41894.83203,-347.23233
10108.55469,-191.365692,29222.97852,64.079323
2441.447998,56.566212,12067.49023,80.328384
11847.60938,-202.943863,71908.26563,159.022217
7067.349609,-51.946983,76116.00781,4.896209
486.191528,23.989325,6985.577148,156.196899
1638.451172,-37.604954,8354.603516,-9.603488
861.931274,34.28764,1100.55957,124.765846
9450.333984,-141.497894,51875.71094,369.574646
3398.424072,-67.012978,10756.50879,16.149553
145.128418,79.569412,262.678009,19.058079
2674.881836,-51.174324,3060.752441,-37.755997
3273.969971,-160.946854,10415.33984,-2.646106
3464.019531,-82.406044,41383.94141,-119.549255
448.960632,-16.618979,366.887115,148.357376
10353.87207,-182.02478,34120.10156,-76.424057
5391.919922,6.21575,67810.5625,353.994293
5182.90625,37.175793,15671.12207,-109.59269
14933.93457,-231.549316,43026.28125,-107.720078
1195.779663,30.105101,41804.30078,-5.687473
634.495239,-31.088493,12007.25586,280.185394
1381.128662,-3.874165,2898.800537,94.103149
2144.627197,-25.204687,9982.429688,26.113642
1363.752686,-41.407589,5859.12207,36.226334
930.350525,-10.813469,1286.389648,57.500446
884.191528,4.395833,2829.965576,117.381668
1789.169067,32.808788,4330.804199,198.979477
1908.938721,12.080429,20894.7207,-182.730652
560.290955,48.119629,5501.743652,66.093086
242.221481,-18.370008,193.685989,75.836685
209.295807,3.02705,469.070282,93.666779
2591.598145,-51.67173,9855.727539,7.83373
1625.893799,-46.303635,3063.366455,68.189812
595.515442,-38.87878,4289.706543,11.10249
109.244919,23.739847,788.037354,89.766228
1782.929321,21.977516,16614.50781,27.97101
11269.79492,-185.212433,19846.07422,-21.62011
472.095612,4.479273,3740.618164,21.276562
441.328308,-2.255329,1216.231201,86.537422
3123.006348,58.097973,13144.58594,103.048622
21012.83594,-213.496323,15590.8252,-37.456505
402.842743,-24.174387,389.318817,199.717911
591.540039,-30.984461,3500.590576,55.935341
2545.554932,-67.18502,8400.459961,-9.468192
1301.056152,89.269798,1765.745239,35.306221
5529.238281,-78.815536,22272.91992,-9.430086
489.343445,-37.509556,1308.216064,113.421989
14619.99609,-298.9104,45498.19531,-92.496468
1846.449219,37.44743,13769.94922,-2.969044
5734.452148,10.419784,27127.37305,84.415565
921.404175,46.224407,12586.5332,27.059732
1036.805664,-39.692509,2167.155762,30.450912
4404.507812,-164.675278,5904.404297,17.141357
11157.47461,-223.460846,40586.77344,108.408195
3543.837646,84.575584,6825.633789,-10.883305
286.756104,-98.668259,5150.911621,-55.021828
1933.172485,-23.904421,4106.480469,219.813599
30611.1582,-484.642303,101791.9141,312.566223
507.768799,-36.970024,2048.90918,49.128529
4102.962891,-140.043457,12110.53711,31.857971
301.189362,-105.558693,6908.505371,79.379852
993.854065,-97.612877,3602.081787,103.697899
252.951111,-83.548531,1145.018311,105.941658
30811.69922,-338.699738,71153.76563,-208.476105
5275.233398,1.062034,22626.03906,129.853683
985.366577,37.04652,3246.932617,104.346649
404.966797,4.606386,3157.819092,58.642326
1608.465454,-54.031979,7304.404297,171.95517
1667.563843,-108.750214,4594.635742,143.915665
6028.869141,-31.725639,5408.895996,172.610992
461.005737,43.677231,893.059387,94.796143
6465.245117,48.29158,9407.586914,-70.144356
668.969666,-22.205067,7753.080566,26.656918
6943.171875,-72.427132,12902.20508,-22.054129
7585.985352,-177.213104,12833.98535,23.604511
479.960876,-20.069534,7283.215332,54.386326
1795.416992,-118.373741,11647.31836,-18.536018
1915.107544,-97.90815,5190.511719,230.734863
386.983978,2.711774,806.664612,53.638416
5530.270508,-75.056122,13808.16992,77.835518
2296.60498,-16.61326,7560.432617,62.91914
2836.013184,-37.663284,13208.89063,26.649143
2374.630127,30.677389,15614.45313,-8.412579
576.122192,-4.346117,443.429779,198.93454
3529.750488,25.516466,18041.49023,99.631447
589.315308,-92.203697,7287.265625,50.553925
2935.894287,-68.489838,8087.597656,37.471458
317.970428,-35.630993,1193.446167,225.698608
23521.9375,-468.869263,177751.9688,-324.191864
162.993088,-40.01321,380.900024,154.176468
2780.399414,-27.801386,10574.41992,32.072823
815.464722,-81.329124,15205.47363,14.677097
563.515564,-108.083588,1020.959229,181.203445
537.642883,4.851253,967.202942,48.794277
374.887024,44.253143,371.986328,95.853401
3764.58667,-26.870502,15309.44824,19.832109
1630.845093,-53.499249,9425.325195,9.371408
2993.813232,-53.902412,7873.902832,-47.513084
612.160461,-59.737591,2401.075928,-6.376381
3812.575439,-79.800583,8957.182617,78.047409
485.59964,12.914249,2244.860596,16.377333
328.361633,123.402939,463.696991,52.166679
458.234802,86.22345,788.382385,163.589142
12517.23242,-162.975006,17830.33594,-33.733856
2794.955078,-144.155426,18700.5,44.271351
10736.33496,-182.883606,19963.82227,77.498474
776.730652,12.478033,11958.24707,75.390289
877.858826,-53.022968,6050.924316,91.047729
638.99707,-15.055758,10174.69922,-89.202583
2814.449707,-121.581306,13499.83887,-69.018166
7739.753418,-127.0979,10186.99414,65.269081
863.294373,-45.765579,1888.663818,25.807613
4404.792969,-106.788269,13625.0791,-23.211504
1065.196411,-45.966217,34485.83203,-79.056526
211.59845,-20.73912,240.0784,112.56176
957.272827,-17.977617,2203.657959,188.553421
2514,-85.071022,7838.71875,-47.051731
2155.01709,11.441409,6065.928711,-35.852951
8674.810547,-8.266744,12228.27344,-85.162384
2129.865234,-29.189432,6494.104004,75.87178
4018.287598,-181.770126,5871.463379,123.230568
21900.36328,-219.802689,157017.0625,1813.78064
589.807617,-151.351837,1345.041016,87.572845
3274.438721,-34.320766,8746.398438,8.596611
1995.08313,-15.600583,4818.046387,46.872044
314.798828,-72.26136,955.572937,-39.802528
3315.455811,-45.344517,29768.91797,254.807983
1111.674927,-5.083014,2208.128906,26.971205
3155.885742,-80.232605,5091.898926,45.544907
3320.606689,-163.356857,61339.37891,-131.067825
555.297241,1.659141,1426.127197,80.055649
525.028381,-24.626696,1044.941162,115.790848
1401.761475,-64.001045,3960.205566,69.813416
5781.439941,-149.833618,230179.75,33.463821
1625.127441,23.509314,5423.492188,46.217007
671.858459,-13.798157,1181.224243,260.159149
999.419006,18.72607,1554.819336,-19.105293
4009.455566,39.975948,8198.65332,134.647842
7060.440918,-80.210281,27772.9043,-51.84288
828.787292,16.492973,2563.943604,59.820602
302.570923,-56.36974,578.266541,78.686646
5720.232422,-44.423466,12388.8291,-59.271271
2528.766357,-44.05463,21930.26563,-49.246407
6216.526367,-127.850807,27016.01953,35.435047
1729.734009,104.813423,1793.941284,177.651215
14647.25,-71.785583,64362.51172,-118.750954
13400.30566,-106.793335,26134.11328,-23.395182
706.566345,25.250488,4707.775391,7.481897
4119.483398,-107.431732,10199.94141,7.879743
801.144165,-7.835639,3096.098633,108.038971
2666.374023,29.724844,22906.76758,-6.944435
3526.090576,75.642769,125832.6875,716.037598
2281.588135,-18.209661,6359.878906,0.934367
4503.615234,26.040871,10010.23926,29.430155
4037.606934,-91.541916,6621.19043,59.490658
2506.0354,-182.276718,15347.60645,-3.354301
4669.189941,-72.530907,12560.87695,-75.725746
149.067856,65.10466,264.683502,32.347775
910.663025,-72.596916,1849.332642,-27.738031
1093.018921,-9.918745,2293.648193,134.485046
524.759644,-12.263198,1625.924316,184.260208
601.13446,-47.485851,1035.280029,52.468559
1613.315186,-76.42234,7310.020508,84.580795
339.037659,64.42112,3815.035156,72.166077
5290.295898,-12.701575,10796.95313,99.630173
2287.675049,-65.196838,11705.57422,96.044235
1299.379028,-24.900734,12034.81152,89.271866
3094.676514,8.004148,17407.70313,139.986832
975.639587,-42.683323,3433.019531,144.736359
8347.982422,-102.530777,32824.76563,-25.37303
574.038635,-61.789143,11489.14063,-32.390724
1591.921143,65.055702,17641.29492,118.528923
3013.684326,61.62088,4975.456055,-38.053661
1072.704834,-55.58831,1556.749756,32.845402
486.004608,0.9619,4919.57373,-0.587602
806.108398,-12.457653,6575.107422,-1.511596
2529.298096,-98.650703,7641.036133,114.307404
2821.695312,-47.50563,25856.94141,57.309521
1361.415405,-70.010353,12707.52148,-21.938646
1888.268066,-68.598946,44418.39453,129.761993
2742.52832,-28.603346,19109.35938,70.735252
4450.755371,-15.256086,30794.50781,-6.260739
350.789093,25.943457,596.549133,172.289993
1032.257202,-73.230782,3861.648682,116.302109
4882.263672,-64.890709,6779.858398,5.597891
6494.125,-41.950806,57178.0625,431.513275
1759.703613,-46.869328,2690.90625,113.363007
1229.864624,70.341774,2648.049561,153.695923
5286.786133,-92.779366,9827.826172,-10.748614
5346.474609,-61.56496,10973.62402,-1.921682
736.615601,39.019718,1809.598389,47.300682
1091.30603,35.61422,34372.10156,3.337701
7032.371582,-67.917725,19158.64648,26.871666
2954.698486,-61.432751,5751.723633,34.089924
8940.62207,-88.88665,14094.3252,-62.212616
3358.623047,73.059509,6403.290039,162.560181
175.929123,14.935427,3400.530518,-61.986748
1195.046875,-70.218277,7492.480957,40.190548
4723.499512,-67.58728,14648.00391,-54.741482
8709.015625,3.764052,5045.869141,80.881401
11258.1875,-127.351555,30648.65039,-142.279846
1641.963867,-42.735233,2306.034912,60.427475
1905.545776,23.624624,2678.228027,148.335846
2309.45166,-79.070984,37566.57813,-22.956795
5112.055664,-60.289703,34574.59766,89.403717
1332.680298,-32.942104,1668.369263,135.003006
690.10614,-4.41081,551.343994,36.813869
932.078125,-16.50312,4033.139648,262.918335
675.439514,58.91333,21219.87891,25.205053
1270.206177,-34.061005,4717.586914,87.971596
1012.488647,-78.654366,2460.993896,79.013016
5167.799316,33.090122,9835.28418,67.404747
6149.435547,-89.222496,59814.79688,-19.48513
1054.02063,-43.590408,1473.351318,38.566383
690.367615,-27.002016,1336.490723,132.235825
1571.218506,-6.379997,3096.361084,7.738212
2011.788086,81.386948,36366.28516,29.93944
778.78064,-37.348839,3219.835938,10.532259
149.415207,-46.458599,360.548981,104.987877
18130.30273,-191.944443,82200.5,118.10421
1062.165283,-61.568016,1534.73877,22.024738
2494.098633,110.377914,22142.25977,105.485657
550.585693,-11.234725,1749.519043,23.672539
1454.044922,1.899223,4305.062012,94.126541
2214.115967,3.872,32172.77734,-101.698616
1016.059082,-68.259399,4551.647461,-16.873249
18320.9668,-168.980133,36722.23047,-27.157444
3861.691162,-39.472824,24420.10742,-104.380211
760.083984,-42.093269,3237.760742,9.112837
512.80188,-163.377563,8534.208008,65.238853
1614.716064,-62.54443,34599.75391,67.195816
1297.518188,-21.626272,2032.532715,52.630875
1038.88208,-4.054328,12739.18848,124.742554
2124.79248,-84.838448,56549.98438,192.610748
4770.693848,18.368162,16014.87891,-16.558756
3024.568604,-21.754822,36062.62891,-3.351707
4397.256348,-113.997696,5547.781738,27.992657
12907.27539,-315.174072,72624.64844,-275.844757
2815.836182,-163.179214,81890.30469,-293.374084
16197.32715,-153.70076,49148.28516,194.566177
6262.391602,-24.747343,17161.33398,-170.641998
7022.746582,-228.856888,23806.66602,-19.849447
1405.963379,20.614538,2375.453613,-12.823106
4282.994141,-84.068871,7935.356445,139.90242
4281.353516,-129.132339,60709.20703,0.141614
741.954224,-4.293691,5906.979492,50.719509
3288.970459,-21.131769,8212.387695,106.788017
614.951416,17.828569,8403.237305,-5.22586
8555.996094,-94.877968,38572.02344,-88.130981
593.500183,-94.13987,6513.812988,9.115191
4165.841309,-88.99498,9649.490234,-4.773198
696.613403,-82.795044,8737.328125,69.600761
70.72554,-28.270185,434.898987,145.515488
12399.42481,-188.317673,19422.1582,40.858047
2275.563721,-18.078241,16500.99023,2.056717
4842.185547,-110.694893,15160.22852,-19.102737
1034.819214,64.199715,1581.816528,84.765144
765.914795,-40.926735,1114.349121,59.171207
999.061646,27.464205,58045.49219,-23.352438
818.762024,16.402355,1292.360596,172.175934
16797.72852,-234.530212,45939.80078,73.144676
884.69574,-41.613453,1894.443115,115.720024
1062.844971,44.449932,4828.876465,117.224808
1354.843506,5.99033,11185.23633,51.714264
1055.292603,-29.538481,1520.215332,98.723434
273.62442,-1.078792,605.801575,106.5895
5648.685059,-84.517548,4490.62207,24.960003
1717.217529,-61.512482,4697.111328,10.759517
20500.09766,-420.688843,78012.64063,94.217621
2792.1875,-49.043026,8553.996094,-13.488852
351.173981,-6.119647,801.495422,40.214077
3925.966553,-16.840672,6798.193848,56.221119
2482.304688,-181.089554,14664.54492,-23.925549
486.183441,28.328218,740.118347,55.406704
411.987305,32.345234,742.164734,123.174065
597.513123,-75.287613,8604.792969,-19.426617
1142.542236,18.381542,11086.55078,-25.55522
1193.061646,-98.672653,4111.181152,71.539421
438.62561,112.023949,10227.66602,-117.177628
431.187897,19.17889,794.855652,7.093577
14356.18652,-142.410904,38985.54297,-80.592758
3017.050049,61.523178,7640.146484,70.263466
1408.505981,-25.160099,4711.519043,69.959282
395.090942,44.947449,743.801514,169.892838
815.253967,-68.314217,6281.486816,127.201996
3247.627686,-33.890305,3927.111084,47.787666
939.879883,-21.506155,3908.148682,136.406357
1009.561462,24.552832,2420.829346,-17.145651
1390.600098,-108.734604,8786.148438,-48.48848
1173.302002,-73.120064,1191.983643,100.413353
1337.529175,-17.062477,4576.596191,65.619064
3169.168945,-139.190796,16027.83789,145.026001
1115.749634,43.14888,5357.692871,23.311172
853.611511,-68.547745,3523.743652,166.000015
1166.584106,78.238251,1296.869629,124.56839
18629.28125,-54.289631,69393.44531,876.15863
2340.133301,-6.357954,6076.876465,94.378334
13273.67383,-63.089237,23498.42578,51.979809
7241.179199,-87.148689,56107.35156,-26.995132
1456.820435,-96.083672,22086.82813,35.882915
790.016846,72.286987,22194.47266,-53.711788
792.96521,-7.110711,2719.247314,66.916588
8081.901855,-37.659084,10454.89648,70.098488
2791.230713,-8.578466,5422.76123,-8.176272
2042.63208,-33.964325,11750.57813,-26.705904
624.713257,11.389417,2248.8125,32.329418
279.400635,-38.714237,359.079376,38.192783
8952.399414,-115.786774,24803.73828,-80.041954
2694.495361,-74.350502,23205.09766,93.334915
3777.854004,-89.718124,16231.05957,-40.342896
5257.769531,-19.580021,19196.75977,-22.422287
1724.138184,50.026272,3689.903809,27.361105
605.253174,-59.549206,2129.040283,138.151123
3653.204834,-95.759346,3749.803955,3.191806
4722.752441,-41.740868,6961.790527,1.543022
195.848282,-13.836305,633.823364,95.432396
9825.232422,-142.276291,24772.65625,-42.556732
4020.731934,-58.311089,16267.23047,80.144485
2993.220215,33.872353,4997.375,44.487938
284.430573,54.81731,536.348694,48.108177
2706.841797,-95,3387.267334,80.129097
315.84433,-6.854002,308.62262,114.338379
7864.361816,-252.299591,23757.74219,-8.846693
152.838089,-47.626556,322.885925,52.699818
1058.56189,18.386572,3713.354004,124.406685
125.611191,-69.125954,2481.398438,20.467783
1341.583008,89.189713,8030.856934,109.895828
4270.67334,-89.777824,11710.19922,39.274441
1754.810669,-43.37479,11322.85059,-18.153946
366.754791,-60.474216,2193.930176,63.270996
3058.765869,44.675064,14621.92871,-28.415941
5543.109863,5.347311,10717.37402,-131.342896
16842.03516,-155.833801,47893.02734,37.646461
212.783081,-28.899914,801.744446,32.229198
80.962006,-64.7071,580.287659,80.008156
2862.962891,-90.834679,14230.47363,56.885685
3710.66626,-198.715057,6083.856445,60.857643
894.226074,-4.988068,4402.500488,59.527428
4055.747559,27.676006,121822.4297,-161.313568
591.928894,-41.399632,2824.083008,58.636883
5199.260254,-154.540878,15230.20703,0.505206
2824.864502,-43.575493,41563.09766,-112.955704
4394.482422,-2.91218,14567.23926,83.428406
2090.435791,20.263885,32572.99219,79.399551
4446.822266,-120.679291,4481.306641,72.494591
1233.7948,-30.682985,3365.136719,215.579391
371.529327,45.511585,4494.283203,6.987207
2073.835938,-50.537159,7635.59082,97.349503
1001.621277,-6.456118,6805.438965,2.926029
2344.20459,-2.349371,27667.76758,44.304405
372.564789,18.246553,509.817688,12.96081
3891.438721,-50.421196,43215.61719,184.619415
5394.398926,-95.329193,14005.90625,18.086384
2439.007324,-12.102311,4965.703613,14.46785
634.446167,-14.717955,4544.314941,43.833637
403.799316,-96.90947,604.075623,84.214012
489.183899,-77.388153,1449.411377,38.940903
1324.252075,-59.409931,4049.990723,50.433491
2210.717529,-41.787445,17560.52539,158.712921
1709.531006,-31.728222,23265.60938,-51.994442
1900.31189,-38.84948,8246.373047,46.118477
444.97168,-21.570629,732.746887,73.830185
2525.079346,-84.202324,6147.463867,76.986259
3342.308594,-55.714794,17730.92578,104.168312
941.260132,-48.658329,3514.907227,78.132919
3883.141846,-67.184723,10305.03125,-26.453726
767.806458,82.653984,5546.115723,186.60994
2378.07251,-56.417469,3696.302002,101.202843
782.921997,63.233406,5616.739746,8.899691
1337.24585,10.36183,2076.434082,118.783051
834.984253,58.818363,1680.681396,93.414833
911.914551,-77.317421,3140.261719,161.910904
1022.836731,-41.416374,25329.97656,-2.53509
