WT,pptase,ST,SpT
429.49234,-13.011347,731.317078,236.682571
479.907043,-14.360123,7297.764648,964.29657
649.215027,301.309082,546.152893,950.650574
132.79245,-33.659729,238.64653,183.471512
188.333069,206.838852,726.95752,374.700073
598.018188,154.160797,7646.391113,2101.761475
325.641327,373.289703,1572.67981,413.827942
298.432709,350.779877,3342.848145,843.808167
231.742889,-6.89432,644.661011,342.612579
624.007141,34.198715,3405.758545,1379.763428
207.022903,-180.343521,473.889923,61.097004
162.301025,26.823814,7.547346,38.263332
140.914032,-77.818558,1994.484253,172.238663
416.94397,-158.413879,972.643005,282.744995
325.783386,249.235535,988.815491,240.66246
1212.195679,-50.993805,480.29126,201.294098
168.31572,-61.471363,65.80764,53.464165
98.953621,-64.68309,452.274384,99.846947
1737.939819,259.407928,3272.240723,533.350586
2382.963623,18.62553,3149.939209,97.213837
631.406982,-104.170204,709.140381,1852.806641
457.512726,-92.323502,243.487381,358.957977
593.315735,15.818911,782.649902,56.92366
281.189514,-115.010536,7494.29541,312.728943
424.100159,29.613663,566.796936,64.885048
279.399963,-114.358299,725.423828,440.868744
169.769897,-53.902134,1006.932678,104.817062
318.127075,70.448982,482.694458,372.191376
544.193726,-116.217201,1152.864868,1292.785645
103.939003,67.341629,691.341492,85.295715
144.917984,-37.100037,2123.88916,147.713318
541.924011,96.259354,49.813633,387.302429
2078.872314,147.516983,746.272522,1476.962402
720.915466,-25.312424,768.74115,2364.415039
186.350128,223.913574,2353.549805,203.36322
585.129456,-63.687721,312.884552,212.00853
2381.916504,-316.910614,28382.67969,9848.211914
189.747986,132.685211,727.022522,392.414368
200.353333,179.658798,197.642563,95.889755
674.365417,12.995792,6240.956055,875.694946
1.866522,-3.921561,149.117783,54.016308
609.541199,325.889679,6971.291992,1123.3927
734.959656,232.658508,1316.212402,910.003845
91.451218,36.167862,522.209595,102.846954
4115.263184,-63.808739,2709.713867,400.027771
120.584137,1.359396,477.861847,31.957186
138.96698,16.130539,153.233429,122.659073
1274.821533,-44.153992,816.513428,202.16803
49.500595,48.075535,176.048996,98.540123
918.170471,314.741669,2139.304932,752.911011
122.71814,42.180645,643.635864,196.893433
137.229004,-36.249786,1706.230713,207.511154
261.199341,-53.644054,1747.483521,48.236263
558.485535,-186.726852,1237.479614,1925.527832
860.670288,48.220909,652.844849,177.102234
259.888977,90.299164,246.674408,161.192444
415.187897,43.0886,3660.405762,624.252808
359.642059,-84.797264,3016.753906,324.201721
172.732422,85.722076,142.844727,302.875702
432.851685,-121.126991,1302.761597,199.939621
446.12146,45.577675,959.590027,227.577469
859.042236,69.724503,914.141235,161.730118
214.652618,98.353607,781.872681,6.689804
9.925861,111.984734,305.379639,29.672075
345.585724,-109.002556,575.109924,292.101471
386.654755,351.226318,5493.833984,331.118683
203.668945,-221.790222,1523.052612,121.844574
198.078232,52.400391,1404.991333,44.34584
1064.595947,-87.545654,977.468323,1012.031311
560.866943,-69.855652,501.298309,688.783691
471.561554,35.9151,5594.986816,7.354443
159.73967,141.020157,1668.317627,376.175323
1634.397583,-81.584953,2290.066162,5057.974609
1133.207764,536.879028,573.4953,84.526451
602.885193,102.956978,1916.680786,183.308746
304.925568,-26.55234,1866.000977,338.179657
173.171265,34.174015,1058.136108,159.695953
1920.931885,-143.769562,6604.499023,354.438965
106.747398,20.670681,80.485512,58.831242
101.752121,-62.57542,62.507011,90.94117
252.437302,-74.476578,532.585999,579.249451
69.632042,-35.642841,108.804474,93.28299
238.075851,110.393936,2125.623779,674.756409
886.560242,-62.041351,779.564331,1822.585815
582.051392,176.430893,328.216522,71.821068
435.159943,388.226929,619.178833,659.925598
6.087704,60.683495,315.141571,29.97641
509.658875,182.691315,2261.881836,432.839844
99.224335,202.608917,1662.797607,94.209068
28.892487,282.969147,6272.45459,156.261765
678.230957,253.272903,242.079163,296.50174
227.621429,-89.382645,5333.609863,120.672516
2183.944824,55.880447,23783.08008,669.763306
4767.606445,-152.666748,1741.685181,3639.531006
271.345581,-13.224586,6311.366211,154.646912
103.129547,93.591591,205.645935,42.216022
652.486755,-100.712799,17476.57617,668.149597
330.423828,-100.106956,868.267517,266.035797
79.624725,-119.304565,564.789185,241.030869
252.103607,429.626434,1010.604858,230.551041
200.150467,35.515572,270.827393,93.134789
68.989304,4.261052,218.5289,257.501709
1534.803589,-328.949921,2142.945801,5116.297852
111.259865,4.382063,152.405106,156.698563
78.844772,-58.729023,602.322388,261.843018
810.687683,183.562897,114.992905,85.248322
287.944214,99.832985,400.959625,111.639069
225.639542,187.392517,431.215179,358.263336
272.209167,-46.204411,5008.508301,106.576065
398.427399,-32.963455,2676.330811,111.349411
102.325394,-82.788193,656.387756,54.798477
239.865295,12.062778,239.500977,131.329071
268.291321,84.34137,24.653913,194.849899
971.691284,10.374565,425.357697,380.79245
1578.390137,-48.307144,2955.307861,258.996216
305.312561,-79.549156,571.927795,426.885956
653.870789,-15.483654,418.7341,819.404968
139.49823,24.296492,1722.29541,34.148476
87.173996,59.180656,2656.43042,191.495697
558.696472,-110.312347,4488.204102,225.735107
120.445503,22.290165,150.776978,73.196556
348.496979,-199.085037,2236.3396,257.921814
193.077209,0.892206,563.940002,35.804989
263.791748,-51.346157,1698.405273,495.020874
188.569275,-12.576986,1404.303711,162.080353
1026.992798,-102.641724,412.773224,181.810562
207.8936,-22.064999,552.345398,268.527496
1695.209717,-15.957788,914.0849,714.051697
587.82373,-38.674519,6253.444824,1000.995789
874.417969,-50.326908,3747.090088,95.896988
311.263306,4.772331,3314.865723,140.020035
263.737671,-25.549934,295.553162,226.157501
375.502014,-84.706413,625.421509,655.855164
45.904785,21.5853,179.058014,186.145569
353.721863,-13.576424,4177.979492,1058.997192
208.688797,124.901207,223.733627,163.232452
158.495422,655.604553,8650.485352,1539.561157
1224.670288,-16.1077,571.952576,147.672501
463.704987,360.15097,556.532959,432.566589
3371.738525,-50.359474,1094.324951,610.195374
247.514496,289.835938,396.591461,410.391663
460.416016,33.962997,569.02655,159.917603
1434.112061,-141.866608,8305.295898,1092.845459
400.203979,184.033279,3842.924561,2533.962891
834.517639,258.722717,937.911316,996.882324
277.876068,46.40345,1687.472534,177.152573
107.63102,-1.110664,47.186684,177.23172
425.66687,18.083584,918.304626,773.522034
882.835571,754.0448,8193.023438,4036.410645
495.721252,-31.845009,627.390076,548.964355
119.25853,35.484528,5182.044434,78.065689
129.429657,153.213791,805.133911,70.49527
123.981987,-119.082413,588.101074,84.830414
56.829506,130.312042,428.872437,39.277122
590.290649,-81.153168,264.49939,300.921967
227.462006,104.271065,623.807251,204.184387
3244.865723,-53.85611,2596.847412,332.47403
160.125641,111.303986,1145.708252,450.193604
194.852203,-9.677753,329.277985,194.026016
2439.446045,89.789566,912.565552,57.533787
694.854736,71.991013,1244.485962,143.019028
430.72052,-121.61618,739.183289,377.06543
330.117615,-105.316139,481.733124,641.62793
50.848389,191.941223,150.755814,80.440811
153.017975,74.287971,1317.392212,230.021652
1115.764282,9.522476,10161.30566,4216.603027
191.153229,-0.39857,516.273987,210.615341
128.59613,82.108551,6323.059082,481.843079
787.404785,-286.811981,2043.50708,3016.672852
2506.712158,155.531311,1211.221558,10.128618
101.264999,152.397263,251.641037,73.147346
1633.927979,-23.784374,910.62439,65.49688
395.864258,-102.306099,871.158936,643.627869
220.707626,-46.76305,993.262512,185.107437
260.556244,152.485718,371.309723,338.641388
456.315491,79.190445,1551.494995,749.75647
832.055481,-98.776268,735.997559,201.600266
3449.593506,-19.241764,1221.011475,712.913208
585.483887,-43.379677,1812.773804,72.268982
413.217834,197.31076,933.727112,797.561707
317.840912,3.356138,587.733643,322.721954
2064.140137,-430.452118,17380.04883,9916.953125
1660.614014,-87.29805,1435.368164,1076.786133
1986.870239,113.669167,782.001587,143.512268
170.459671,8.564795,1124.546143,72.467941
601.714111,-59.870304,693.157104,752.949951
733.853638,17.366058,705.475098,452.545563
634.014832,-17.466091,4589.782715,1299.145508
183.29483,-85.204353,1471.218872,495.498199
1495.314453,307.815247,2993.47876,1693.322021
274.571899,63.769508,334.806305,214.62677
249.526611,107.892227,304.514404,207.573929
244.459717,111.059464,831.607178,11.425736
146.751129,11.501213,445.972015,375.865143
168.973373,177.545975,372.635925,199.271286
381.081696,47.781036,3857.066895,1189.167847
42.729622,111.217651,564.550903,39.411495
405.737244,66.541374,1426.095215,215.500381
677.598389,-115.862885,528.934937,1237.105225
302.858154,-58.883434,2066.223389,241.119843
179.144943,45.667622,494.90097,57.151272
61.97226,128.505585,4309.964355,123.756119
211.423965,32.044521,363.284607,462.264496
735.212463,144.825455,7855.98291,216.296951
205.438675,64.507576,496.134155,112.378349
382.486023,-82.403931,1998.553467,620.779358
324.52774,-75.337143,1113.41333,92.210274
864.817993,86.820297,1645.364014,930.372681
1599.979492,42.301037,1496.911499,150.492157
102.755959,84.521523,99.943626,42.917759
974.751953,12.119297,5237.779785,305.171387
181.661057,-75.511353,392.399506,275.565552
344.219971,-47.833546,4658.311523,785.423828
411.828186,16.636341,1344.5,212.63414
538.522827,36.739944,629.000061,1711.522949
181.054199,58.019318,322.467407,305.388763
319.584503,-35.400612,3653.875977,1340.709229
557.077576,331.936462,834.767212,534.687561
746.07373,80.573189,780.992615,1046.67334
73.869553,-5.633366,217.625397,110.137672
111.972488,231.489182,165.109924,365.97467
317.420593,130.856842,646.705994,73.897423
1448.279663,122.183304,922.396118,240.21843
808.034912,-52.905308,434.325195,947.288879
274.023407,-74.782578,759.503723,236.773453
631.44928,-64.805939,286.241272,1319.194824
321.485321,-87.269135,4526.768066,286.454773
107.834328,25.36298,832.425842,402.052551
567.782227,-9.395561,509.52774,713.010925
144.168884,158.88269,723.062012,306.985504
