WT1,GFP
14.903321,21.936279
6.014577,71.492188
74.641693,68.768677
43.069031,7.157715
40.477673,1.575928
68.602592,35.05957
102.278549,20.080933
61.979527,118.033203
62.03009,84.263672
39.556561,12.348755
170.750641,130.478027
171.528488,52.643555
27.365366,123.060913
23.522396,15.353027
96.888618,75.208496
10.317961,113.024414
34.869766,32.893066
39.369015,53.705566
65.987335,91.58252
165.263641,121.203125
118.108307,55.297852
110.8983,33.156738
52.484795,85.014282
34.155834,59.948975
13.572727,137.659912
142.02977,67.091064
48.73848,8.922852
32.577606,12.116455
87.873291,120.387207
47.01643,67.501221
66.646385,10.739624
112.069214,9.760742
30.395155,22.654297
50.832355,60.807739
45.022144,45.252563
83.732643,31.669128
5.742501,49.156494
67.114517,37.724121
11.276081,58.8302
129.5466,45.224121
64.308823,61.885254
55.079208,65.981812
5.531174,29.583862
89.700798,52.612793
84.41967,41.787842
42.477283,110.510864
26.788872,98.807251
96.884636,11.251709
30.038069,30.703491
40.235233,144.830933
46.862282,149.371582
89.868202,125.498779
55.024876,44.868408
17.472626,32.050659
44.786999,72.727051
49.270535,9.233521
79.15995,56.904297
22.776356,93.784424
48.131874,21.095703
17.461811,73.207886
73.731834,193.205566
109.914368,33.599854
21.948677,77.27771
125.03228,39.203247
46.36536,62.459961
55.902561,102.729248
35.164516,42.012695
1.936291,117.681396
7.348854,86.633545
137.952774,8.639038
12.816921,221.757812
6.936189,27.051758
59.428165,32.668945
52.260738,31.598511
51.851788,118.305664
103.294037,19.664307
73.178238,25.398193
33.313015,160.007812
90.187035,36.893677
1.758317,47.78418
51.992756,43.510742
69.568283,28.410156
39.349689,19.822876
23.503555,60.749756
45.383896,47.45929
92.339943,21.681396
15.792256,66.213379
97.941528,76.608398
34.953812,52.357544
22.191231,61.650635
50.477699,42.574219
26.826925,78.96106
37.506084,72.912598
25.057398,48.324219
111.204781,50.921753
14.389541,51.837158
51.753075,71.075806
49.939873,101.204468
81.480469,38.342773
61.02845,73.779663
42.696087,36.589355
22.86725,129.228271
108.062996,23.090942
115.768623,162.938965
22.895058,98.477051
149.051926,27.714355
132.168518,171.237793
51.866531,37.369446
136.984375,28.44043
113.912315,60.035645
76.345573,36.304688
49.702034,30.600464
6.57345,74.583618
22.652443,61.840698
28.513245,86.038086
53.563313,241.220215
88.111626,4.108887
10.280222,51.146973
15.268976,5.828613
28.971104,102.372559
36.600506,177.693115
34.965824,65.991455
31.878246,2.695251
38.820873,34.895508
31.089424,72.343506
73.900009,29.240967
81.614998,84.814453
115.236366,54.268188
112.147598,154.96582
152.235565,21.883301
12.542054,169.445312
90.579308,13.383057
134.497406,104.48291
5.281319,39.319824
3.345772,16.27417
85.401482,38.413452
104.865295,37.414185
116.939667,58.43042
101.944298,10.749878
74.190575,202.672852
56.908291,35.645508
14.190092,61.675903
5.348859,69.397949
78.132523,143.763916
21.341948,99.548828
79.545799,31.551636
17.988811,21.094849
39.148918,29.145386
12.893919,52.858643
207.530502,47.581543
5.528401,61.166016
55.555557,148.083008
62.461327,112.110352
86.349846,212.731262
126.472572,29.640137
34.04826,5.750488
13.995383,88.251221
101.71843,41.478027
77.802307,51.545532
38.991074,26.201172
95.298546,44.231567
50.581589,40.517822
8.735106,109.49585
15.587901,38.637939
114.172424,212.056152
38.21722,86.393799
29.5245,98.115723
75.299538,81.102051
15.841721,26.962158
68.431129,19.262939
60.842876,21.753235
29.080761,58.426025
52.939762,202.766113
31.710035,60.833618
33.276218,164.11377
105.190369,31.106812
52.912518,22.19104
9.683388,96.905762
52.964359,54.537109
37.17712,84.923584
37.497967,87.664185
36.134472,32.771362
58.534649,100.07666
101.161827,42.806885
108.187248,71.495117
140.627533,17.302246
29.191946,15.612183
43.193935,40.956055
36.299805,68.471191
37.893333,75.839111
31.642912,89.719727
63.210491,41.5625
89.152359,53.154297
19.560865,123.072021
66.621849,74.69043
12.629839,64.137146
1.881831,58.072021
68.960609,66.651611
37.636063,12.698486
53.589699,38.853516
61.039314,8.654297
40.162769,14.552246
62.51062,48.009521
18.771055,25.763062
85.526512,138.006836
26.574457,42.419067
23.310812,20.556885
27.000027,134.301636
42.898624,52.036133
35.561764,75.07666
45.117592,132.625977
94.289146,15.611755
64.925858,17.079102
107.966766,45.182129
31.206179,18.696777
44.771439,121.07959
141.183151,106.718628
27.452627,77.870117
72.234413,45.213379
29.193169,153.352783
4.321767,140.554688
104.447121,204.62793
23.475267,76.572876
11.281755,10.474609
19.682737,205.694336
60.858173,55.161133
62.55624,42.487549
21.84844,142.741699
36.936012,3.473389
66.680519,181.675537
109.542397,7.226196
108.049156,19.973145
41.394726,61.416565
59.700996,60.902832
65.046097,9.42041
54.754299,20.452271
47.234215,63.852051
3.377143,17.42334
22.915987,23.687988
65.191551,54.300293
101.955574,16.256104
48.558067,47.318848
23.243252,144.238892
83.515961,13.234253
38.77943,24.092407
6.104323,96.503906
3.503914,88.195068
14.610017,43.018188
18.962141,49.738281
2.027551,46.193848
31.766613,66.698242
32.065811,61.410156
65.191963,90.681641
101.014137,78.78418
13.489606,32.570923
97.60778,116.806274
6.069544,59.107849
88.223412,58.736816
70.734818,26.69751
32.486511,55.861938
38.614876,98.473145
36.375179,126.289917
25.706654,18.986633
28.797258,33.865845
25.408783,23.428101
36.167648,140.962891
34.357719,84.36084
73.511841,56.496338
14.696032,77.239746
17.844156,34.269592
78.444778,43.376953
58.654346,21.794678
44.603931,58.477295
66.22271,7.615234
12.378868,59.477295
49.844154,159.385742
114.102333,58.937744
16.029402,39.951172
13.923896,80.525391
53.97958,38.743896
109.664352,157.055542
89.824821,34.391235
20.070906,115.320801
27.18782,21.01001
65.43969,3.852295
82.972313,66.095703
55.609238,29.594116
40.134232,41.820557
100.010376,70.608398
139.15419,55.748779
55.451969,75.163696
50.708008,105.765137
40.997185,90.844971
109.934044,59.134521
34.259041,66.30957
78.931679,55.888184
82.722809,17.130615
9.956064,49.209839
169.311478,128.67334
4.455735,25.015625
31.613577,59.488037
105.425453,110.210449
33.77702,43.650391
79.32666,76.289307
5.949555,91.946289
108.516342,122.136719
91.165085,108.243652
34.785892,19.534546
33.963768,56.107422
127.152153,21.387207
29.852369,57.312866
96.0522,22.327271
14.316565,94.52002
22.947689,150.328125
4.972471,43.242188
76.715439,70.514648
32.255077,26.390869
37.913872,75.453369
125.485725,164.973633
71.60939,64.946045
52.125259,38.363037
114.852379,137.348633
38.882324,72.329102
164.91893,39.349854
34.560677,37.871643
27.236609,46.380127
92.075089,26.336426
102.640518,83.954102
17.50033,127.013428
19.639771,84.94873
6.610669,55.410522
52.883842,33.551147
62.102112,19.739868
133.536743,17.834473
75.511452,57.161621
113.826218,74.777832
41.826748,55.013184
157.564316,166.887939
21.645988,15.97168
11.324314,81.465332
58.40889,58.434937
30.086451,66.950562
75.902351,163.197266
132.89563,108.936768
56.526833,54.696777
14.779307,24.053467
103.455589,65.971069
32.458305,66.165771
55.789211,37.235352
42.98687,48.206055
45.560661,6.266113
78.500595,57.553101
40.821445,32.95166
123.626472,111.712646
11.478134,26.249146
10.13938,21.4823
110.372292,98.137634
101.812325,32.687866
20.087473,16.057129
14.845553,58.121948
63.467476,60.540527
12.853024,44.160889
20.669287,29.623413
86.614212,64.756836
37.431957,117.842285
83.876198,57.121826
39.854786,20.619873
11.588158,58.039185
67.390121,53.344971
105.008018,27.620605
60.390076,29.891113
35.309574,1.94458
54.570992,47.843018
85.406403,11.432495
71.581734,119.419495
75.116386,101.350342
37.835716,53.883789
58.085144,241.574219
54.595028,49.267578
140.334244,22.721558
4.141205,75.195557
110.282585,94.08252
89.940208,40.423584
69.817497,60.423584
6.563557,27.34314
135.207703,8.088867
63.192863,97.934814
49.258362,66.61499
17.332037,24.448975
2.260092,137.499023
141.45163,29.756653
16.829613,19.111328
11.326476,4.133301
10.014367,25.50415
36.296391,20.994873
66.597885,235.591309
2.707607,14.541504
8.434853,146.28418
51.238869,98.184082
10.085958,117.827637
65.163315,13.026245
91.663559,77.407593
34.266842,90.004883
39.787479,43.628174
29.477163,108.103516
86.783714,12.756104
145.631409,128.839355
114.753601,51.96814
14.276825,4.498169
22.312933,35.759277
100.274445,46.98877
56.364994,39.707886
66.602158,87.856079
30.041628,10.688721
111.664314,109.462402
58.604568,86.911987
20.041159,34.216919
20.956749,32.406494
46.106564,128.849121
18.615639,105.512085
39.460232,42.094421
30.200182,89.343628
63.457455,10.093018
16.11187,111.095215
32.948948,41.55127
16.655203,102.504517
148.590836,270.799316
27.894714,145.675781
127.645767,106.055664
63.608433,2.633789
134.59761,43.272949
10.049102,59.455566
12.538548,57.844116
102.767487,55.143555
31.20462,53.725098
44.376038,47.688721
67.601723,46.237183
4.996766,48.378906
57.880798,86.127441
37.713085,35.551392
26.886852,44.460815
41.857624,10.313477
69.421135,102.044434
11.72886,51.030273
6.764253,117.658691
38.934067,104.557739
12.062294,55.699341
1.870576,90.159668
8.528735,39.703857
92.770477,164.646484
4.677694,46.13501
4.047545,21.155884
53.535759,18.026245
55.140644,154.062988
133.068237,101.013489
159.829071,225.545471
86.077049,167.940918
13.232633,4.826416
14.670362,10.846191
14.549941,56.572144
71.309662,49.424805
6.997925,129.904053
22.125336,109.827881
148.7173,166.67334
42.980213,14.407104
57.353268,45.509033
32.715641,73.713501
61.543751,80.124023
49.890491,94.729248
52.736652,44.96582
1.910456,3.049805
21.47386,19.384155
87.138496,57.806152
61.521114,60.300537
78.164719,78.032715
33.437698,103.794922
24.380198,118.146484
78.131317,27.362915
4.038595,36.311157
41.608875,80.766113
39.686951,135.715088
187.052383,83.479004
26.456884,61.787598
79.435776,268.288574
9.873783,107.34082
58.893333,106.254639
68.241936,73.826538
34.778664,54.538086
41.011478,45.694824
29.926821,92.769653
52.129795,220.739258
10.833523,28.018066
85.127419,34.184692
42.031635,154.331543
33.63179,30.126709
65.554497,39.727539
4.686452,77.438965
54.912567,34.610596
2.421508,73.62854
83.682907,127.356812
26.691889,64.439453
27.297056,36.181396
61.737469,250.871582
28.844358,147.779785
11.413935,57.910034
27.594265,173.416016
28.3029,64.447144
54.857346,82.883301
20.635113,19.533325
53.332714,66.049316
17.610704,46.773926
55.014809,28.277832
26.429226,73.522339
40.88348,68.704712
101.790497,51.551636
42.292805,87.119141
66.130325,11.117065
69.035812,56.738281
11.024403,165.470215
33.782917,50.513672
35.55582,77.539612
32.591339,46.684326
82.916725,61.357666
99.938255,44.616699
37.383778,83.906006
29.693489,48.913208
34.386799,77.268799
34.021149,48.946533
8.68221,70.495422
124.760071,2.393311
29.415024,99.648193
174.781494,47.532715
3.191147,101.939453
25.780678,92.565186
37.776814,90.491821
51.818325,11.183594
71.966667,14.066772
85.299301,64.895142
3.960602,26.033569
13.899594,151.181152
24.738907,14.655518
24.083036,104.986084
81.348396,84.704041
104.593491,45.952148
12.360588,34.306519
69.234802,49.357178
72.950432,97.655762
35.148621,24.836914
12.29646,26.665283
5.681043,43.914062
64.432449,11.895325
2.619186,76.721069
62.733292,11.318848
25.609217,44.986694
144.947266,122.45874
54.79369,76.988037
85.746086,123.418457
12.498191,27.55542
29.997248,100.767822
73.422684,89.906738
44.599323,39.030273
60.489754,88.980225
9.892511,83.087402
56.046677,47.490845
126.984352,9.493286
109.144653,44.521729
63.10833,77.125732
24.307196,66.869385
3.675986,44.704041
58.416077,52.690063
39.704872,16.720703
30.970827,33.070801
3.946255,212.812012
51.183323,85.25708
53.896202,40.746094
68.095589,179.217041
100.136864,62.126343
139.138474,79.355957
80.890221,43.051025
39.944202,79.482422
98.641609,123.523438
40.104046,54.507202
8.152384,102.213989
8.150236,138.462402
25.17333,93.357422
32.589947,20.593262
82.334755,94.190063
48.34425,78.619141
1.68032,97.748779
52.331779,33.876709
94.785881,15.381104
89.058105,25.22467
18.975838,79.105835
116.757553,61.302002
7.910955,41.861328
163.446243,19.882568
6.424878,144.671997
66.50798,181.700684
59.232735,28.317627
42.173809,59.932434
49.992149,15.785156
14.30646,60.337341
31.417961,55.778809
121.874306,54.410034
22.280315,166.782837
21.192497,131.310425
3.053841,22.578613
80.271973,56.464722
19.206242,169.457031
1.310386,9.482422
63.220367,97.12439
149.402588,93.684082
80.999901,8.09082
17.850424,12.142578
91.533974,4.622559
35.251232,57.529785
22.717178,35.266724
45.20808,76.093384
5.755666,49.201538
7.991618,82.667847
26.911724,226.220215
29.342791,106.225586
26.18762,25.266357
28.576502,36.728027
10.824575,54.60083
44.573639,102.743164
131.276733,50.251221
8.284735,75.62854
31.545799,29.95874
129.393127,11.772949
85.89904,17.906494
2.072852,27.171143
45.442848,42.737
30.438406,99.233398
30.084881,63.220703
13.760298,81.653564
58.156467,30.026978
71.074883,78.635742
94.849991,41.110779
53.30249,1.978149
52.097759,150.287354
20.62677,15.645264
136.162979,29.089111
80.926628,132.925293
19.732588,175.77417
140.075653,51.291748
6.033686,37.198608
55.087074,138.186035
21.380121,109.191406
37.2299,24.226074
38.846916,92.299316
16.173183,45.923096
67.254562,111.591919
23.442892,115.146118
57.656078,35.060547
110.67086,82.085754
1.364413,100.861816
37.343815,37.049805
38.116577,50.403564
3.176019,69.485352
76.540398,8.312744
126.533112,81.173096
2.985875,73.189941
119.904655,97.252197
23.128296,48.168213
15.819597,118.63623
32.131107,5.519287
92.380516,81.467163
157.562439,85.983887
19.841887,36.594238
23.924791,18.653076
16.446739,109.241455
18.290771,133.494995
2.28346,145.556396
37.235039,39.922852
91.684029,45.727539
9.571768,22.387207
13.989697,6.418701
120.892433,112.928711
83.98494,55.7323
55.884495,60.388184
67.041695,75.849854
23.131401,67.488037
32.001495,37.080933
4.490729,132.569824
14.752122,29.522217
20.501791,113.329346
21.406416,105.515869
64.146599,69.914307
66.19593,29.446289
27.535452,88.907959
23.407639,49.09375
130.546555,50.13501
14.846742,56.133057
41.664471,22.613281
17.85754,151.177246
20.212135,56.668579
60.103161,12.989258
64.327194,77.452087
40.084576,67.154297
70.940575,57.533142
72.502464,113.061279
59.493576,53.530762
109.399109,33.047852
20.67754,85.448242
86.78096,40.062256
52.390842,8.592285
13.058181,74.886963
98.628342,56.742554
66.159683,25.339355
63.581547,8.202393
139.057831,305.762207
4.05817,55.99707
160.516815,54.033325
104.889214,21.177124
18.66398,108.616211
17.598808,171.318359
25.665356,34.523193
23.026508,22.389648
87.213509,169.208984
95.464081,26.796875
87.510483,10.994873
57.50156,44.336914
27.788984,77.201294
95.872414,43.910889
56.400646,40.166016
161.959991,109.969727
48.400864,11.313477
23.662693,89.365479
83.686806,38.067627
12.428903,78.768433
18.795977,68.062378
3.061354,52.928955
49.029251,29.915588
42.127903,72.156616
45.77713,64.095398
15.731958,24.908936
56.392811,100.642822
66.513,51.175659
70.713341,44.927734
15.637577,81.134399
21.892015,105.380127
7.732994,180.671143
44.503586,83.091431
32.127705,61.419556
22.408871,28.085938
13.765897,36.064941
91.031067,35.281006
24.093031,124.205566
25.904634,192.525391
5.123147,64.275635
70.63031,40.883545
39.75491,88.289429
137.115982,60.964722
52.583023,13.466187
230.574966,91.415771
45.582458,50.18103
29.718262,25.645813
71.429131,2.431274
73.725853,42.58313
111.625221,76.174927
98.1371,149.434082
56.503864,91.08252
15.922822,84.327148
124.722389,29.045898
49.509418,70.662109
17.374817,47.928345
25.679831,10.368042
1.366374,136.547363
102.407928,77.565186
10.138933,99.56958
127.684258,36.175171
65.091301,76.190063
61.729053,36.380005
25.988218,17.676392
7.644474,149.435059
77.688148,40.033936
67.238083,34.813965
109.315285,25.384033
44.786377,98.421997
39.065323,40.344849
65.636856,131.494995
24.679468,50.188477
46.973183,44.912415
26.469772,18.57959
67.631828,47.931641
64.330154,8.886353
115.810486,105.155396
58.100594,111.318848
82.337311,8.263184
15.193341,51.543213
30.710911,147.854004
35.459038,76.945557
10.733703,148.264648
99.1166,44.597168
30.747915,71.885864
35.970173,107.484863
35.987965,46.672852
65.085297,36.872803
74.166336,86.220703
18.926334,2.910889
78.811623,17.594727
98.461685,14.75
29.103851,23.869385
86.266014,106.587891
30.067434,22.692871
18.760908,55.01001
15.129189,27.999756
90.872765,140.328491
49.614185,93.338379
33.523087,61.206787
33.831909,48.733276
27.186508,133.654297
115.585526,88.145508
66.883362,66.817627
66.538155,91.847534
43.092861,90.739014
7.88582,98.191284
58.400005,16.787476
16.030499,21.359863
47.975517,28.423035
58.232769,23.033447
9.205673,69.277832
22.845922,78.234131
6.722753,143.991211
49.5103,34.686096
53.626408,15.324829
18.320826,108.462891
67.29747,19.619141
111.454025,128.664062
23.972351,58.374146
78.826118,41.542236
84.665031,131.020508
53.157333,93.382202
34.199192,58.218262
87.196907,34.725464
39.846542,107.872314
32.965958,24.632324
67.041855,77.473511
76.727242,26.181641
8.696121,97.454102
138.686234,65.334961
73.312675,104.836914
84.64093,43.380371
76.019318,70.845703
46.945759,51.255981
8.451285,54.530212
52.693027,86.64209
42.927364,37.444214
38.602718,10.929199
15.197133,24.965332
88.491249,57.731445
79.916039,56.932861
59.173111,6.889282
88.668648,49.129395
8.971075,67.829224
4.331537,37.893921
63.652832,68.804443
53.810604,113.033386
1.566854,78.70874
47.876934,100.919434
8.961865,31.000244
4.135472,36.34375
22.914112,123.868652
71.195541,78.595093
33.863243,110.089355
9.645586,46.134155
44.260921,86.447754
34.561043,71.465332
21.071325,39.512085
16.323978,5.164062
52.184319,132.479492
61.412971,109.755127
36.361603,32.103271
58.839355,74.595276
73.875298,38.931519
78.940849,126.202881
144.399994,73.765137
20.098537,67.6427
56.4034,57.408203
13.210107,94.874023
23.3382,51.596924
111.068123,18.619629
4.63203,32.977051
12.532866,17.52478
55.574535,97.262573
49.837749,116.563477
15.621955,109.540039
30.674719,28.878784
41.026806,85.114502
115.393478,47.908936
56.000828,8.413452
26.030045,92.498535
3.272314,60.746338
3.297219,182.633789
37.076241,96.860352
126.239998,42.147949
71.794441,60.304932
57.860016,103.873291
96.092583,46.949951
20.0448,21.187134
48.290535,185.41748
58.277851,69.362183
109.989044,100.16333
72.267387,119.545654
109.882324,112.104614
139.924057,81.991455
92.636169,13.101685
30.512867,10.035034
37.300621,29.853027
11.95791,67.966064
143.993484,50.295532
168.73558,58.735535
68.895142,102.179321
49.320568,62.276001
92.6315,70.648193
7.977392,76.422974
86.527458,38.516602
98.679405,121.300903
25.769485,100.140625
90.215195,33.851807
9.242764,96.228271
87.99604,46.9375
68.727112,29.552002
15.64519,44.404053
72.21801,103.559326
80.839142,50.304443
34.008381,96.740234
58.606903,16.643555
156.582855,64.023438
4.647841,52.328796
43.725952,11.763916
10.717433,64.233765
11.986147,149.315186
15.881868,67.082764
27.849579,25.123779
26.329763,83.909363
11.601816,268.024902
129.49176,38.115112
102.161812,57.446289
1.514885,57.530457
16.020561,82.140381
128.496201,101.357788
25.182522,30.414062
40.964447,24.482422
176.026794,63.526733
11.585477,15.266113
54.858521,7.674561
50.666924,68.303711
10.113662,162.04248
35.247276,37.184937
23.936995,47.901855
81.620483,108.626343
19.940619,116.536255
37.09819,86.875244
129.096619,22.616821
69.420555,52.170044
40.564831,62.089783
71.865868,73.552246
52.967854,21.240173
53.997608,21.523926
13.824698,34.227539
37.088749,57.744141
42.980896,28.651672
15.347508,58.365112
115.588837,52.402954
56.580784,60.010559
45.057621,44.114624
114.292892,83.067505
2.030393,177.537598
54.887051,57.610962
78.029053,2.793884
64.461906,60.179993
34.13274,27.239014
9.471225,47.90332
43.511501,70.320557
62.269344,57.314697
44.149231,121.732666
28.701365,20.388062
71.431732,2.381775
25.31864,75.977783
54.569775,61.833862
27.305605,5.384399
30.703819,11.938232
100.20726,126.27832
8.804626,237.402832
20.549974,74.528564
22.379883,116.231934
41.463146,98.319824
59.076454,83.5
26.284084,3.656006
29.783405,100.343445
71.985397,2.612
28.910685,18.838562
45.41383,9.944824
53.941986,46.714355
70.706841,44.795532
57.303978,37.2146
90.726112,26.618164
47.508587,154.553711
15.838466,34.765137
46.168312,103.913574
76.307961,31.545898
33.600929,44.571594
36.99324,262.581055
52.57539,104.366333
60.717968,58.450562
12.242744,49.81311
56.716484,47.569092
17.16132,35.759521
14.413199,98.441895
15.654655,39.627197
45.575581,150.104736
9.335178,64.590576
13.869507,55.744629
82.894753,55.00354
13.224291,188.249512
98.06739,63.127686
36.511414,94.134766
62.711594,50.997559
12.287962,110.567383
42.402813,5.712646
131.342957,137.279785
34.124748,77.624756
30.537373,6.2229
4.998691,51.470276
14.898804,28.286865
70.290123,82.308838
102.139359,30.683594
17.170109,103.412598
99.943634,52.599365
17.711657,48.561279
41.860912,58.666382
63.336178,20.146118
10.069541,89.019287
15.755361,75.071289
123.489235,24.818848
96.215698,85.924438
37.374348,201.514648
156.744934,16.247192
39.54303,20.589844
96.092308,26.185547
31.025482,64.878174
10.511086,21.459961
32.083679,48.903076
24.943672,53.815918
17.978262,59.939819
17.526093,63.4646
2.825511,97.144531
19.713865,42.803223
43.756508,36.781372
27.105137,45.3396
6.068205,43.09436
68.325966,81.766357
28.898754,59.235596
147.014267,2.242798
26.104715,9.62439
5.202739,93.252197
38.471596,51.092041
64.18956,81.386963
28.694592,78.873779
92.19651,46.30957
65.342278,69.394775
105.975037,34.674561
40.119137,65.379761
84.042252,23.375244
51.24437,42.98877
40.133823,5.441772
27.034859,18.503662
130.32547,59.340454
48.462738,64.293945
109.065521,213.93457
109.785736,35.330078
101.600037,59.419006
7.083419,23.928467
78.176163,54.227051
95.942879,93.364868
66.589325,97.847412
105.848534,30.915161
49.504292,55.623291
32.649181,52.272217
35.000328,38.817261
8.794024,85.730225
64.393585,85.28186
75.931229,14.903564
29.710716,53.272705
33.624851,51.32074
72.116959,45.249878
1.751848,267.453125
12.413097,96.316528
88.730942,103.658203
38.991283,34.019043
60.813896,58.172119
145.688278,49.864502
65.621918,48.064941
90.113434,39.951416
31.925097,59.63623
16.441603,101.401367
4.413053,122.732056
47.148132,78.473633
49.948883,4.333374
11.764967,83.908203
2.726477,26.943726
61.767658,77.992676
32.599499,116.437012
10.146732,128.695801
58.548515,103.764648
19.219662,59.223755
87.98571,39.136719
36.421085,87.115601
28.591106,74.777832
3.406796,28.965454
81.97747,103.821533
90.003662,114.475586
63.573891,88.614014
22.268179,32.954285
16.093624,56.237793
91.668915,71.27832
144.612411,25.116699
29.026722,73.357544
117.014297,66.516785
46.480476,53.963257
45.09483,64.371704
48.054012,49.488892
49.008026,52.103577
113.899734,16.649658
162.376953,76.672852
72.936401,82.322266
14.208284,83.68689
42.715126,54.085449
21.670652,29.727051
12.149488,78.233643
60.636204,59.523926
9.701838,71.887695
42.160297,52.937012
64.464119,45.648926
84.537628,135.368652
3.052347,159.692383
59.252079,116.340942
42.678402,26.33783
96.659531,50.025879
83.139297,25.462891
62.926239,58.974854
7.259254,71.052734
10.659649,14.296204
12.837247,9.68457
105.346596,90.65625
16.503944,15.757324
109.784248,71.702026
148.485092,47.381104
4.073843,126.152832
24.805241,43.024414
55.18182,70.35083
54.810463,76.794678
42.602489,11.125488
71.802521,180.736816
35.152409,8.108398
69.890419,41.869385
3.812973,113.72168
88.323723,12.542236
84.09066,71.093018
69.919975,34.315186
62.051971,52.835938
20.880066,95.873291
123.11441,18.648682
71.840256,61.104004
12.370932,111.540771
16.02783,51.016113
34.111977,194.779785
70.115646,50.124268
56.518322,18.099487
66.596344,20.293701
62.325714,92.338379
56.744713,28.90918
39.631222,25.088745
3.807707,19.557373
48.217464,44.407471
16.014523,73.621094
49.884956,65.946289
43.817616,200.678833
88.585419,49.129028
61.775085,12.907837
17.663538,226.508789
50.604702,122.956421
114.059013,40.421753
11.251627,102.205933
1.296041,150.345947
94.42672,46.94751
31.479122,11.513062
47.097607,132.900146
116.211411,58.310669
10.705916,63.365112
102.323906,54.67749
67.555397,97.091309
69.243988,32.355469
215.45311,55.809326
44.757263,171.161133
101.456528,182.141846
22.127829,67.316406
63.798344,198.292969
25.346458,56.52887
90.054756,71.182129
97.291016,28.595947
43.367569,157.678711
51.857513,96.903564
59.358936,72.440186
13.570478,83.413208
110.623436,106.393799
22.51515,78.964844
10.413697,44.535889
35.79097,51.1521
57.962929,35.00177
56.713478,38.794678
65.328789,125.702148
36.835258,42.961182
127.095154,7.689697
42.00494,112.952393
38.71875,37.061768
35.340492,154.915771
33.808022,80.597412
126.017982,97.945557
10.14417,25.897705
24.62874,51.232056
37.935894,66.787354
130.842728,65.322632
47.511074,123.864258
20.800091,37.543335
32.969524,47.579102
39.060398,163.336426
9.113526,81.877686
22.692362,28.359741
14.140462,25.8125
30.902411,67.610596
28.992523,225.390625
13.05039,20.726318
2.798072,130.999634
86.24868,10.66333
37.275536,110.933594
27.95706,42.11145
18.669224,113.912415
34.28997,34.299072
141.799377,47.340088
79.785301,5.784912
48.793858,102.37146
51.43573,29.045044
52.677868,55.539185
23.005352,2.73584
157.892258,104.961365
49.63792,80.885254
112.2173,31.718628
95.431404,60.425537
49.445351,188.429443
85.893608,57.272461
30.665094,19.348145
50.564739,13.716553
73.450829,28.211426
53.876831,71.574463
55.589355,29.677246
91.539185,9.711914
30.424784,85.358398
77.415276,104.520142
80.289314,47.160278
19.102795,75.421875
108.581177,74.175781
67.08802,60.716797
54.264221,64.525391
14.666842,24.959351
55.911934,79.225098
18.658262,7.120239
13.608739,31.75708
17.243713,59.650024
80.32309,84.156006
64.907913,27.787964
72.049133,94.665283
68.842918,51.681519
12.076811,42.227417
53.136787,76.426331
116.714912,38.298828
67.146065,153.970459
59.187607,8.710449
19.847652,188.708496
41.185364,46.579468
84.920486,14.581787
42.280632,71.190796
54.993866,66.9646
37.427784,10.914551
12.874654,24.005981
72.391464,2.507324
43.357937,119.758789
130.690659,9.075684
73.292892,28.91156
68.768867,39.70874
11.548086,103.786865
29.969292,69.008667
54.011574,48.472778
146.524811,85.546143
44.282848,8.795288
14.060485,46.11853
115.801529,89.314697
44.028187,35.102539
86.775787,21.841675
59.113724,80.036133
100.919945,11.083008
20.822874,15.531677
105.808708,51.133301
14.532763,41.064453
8.26849,19.34729
91.632782,139.023438
31.066294,42.41333
89.126747,54.000122
54.125473,77.331055
13.28609,65.260376
40.977036,61.240601
37.782738,84.798096
68.621788,187.163574
25.247181,195.885315
69.994621,47.528442
7.099113,78.827942
63.842884,92.23584
112.742661,19.231689
179.090424,4.905518
42.781609,158.023926
2.792866,75.558594
95.907845,118.739624
59.999523,5.752808
59.425499,53.137085
135.097824,71.655518
70.368622,76.49646
7.875035,54.794434
24.514692,48.962158
35.033768,10.234619
95.370445,134.378418
58.977501,108.902344
117.611916,122.63269
94.929817,137.743652
113.045509,259.365723
3.887827,40.415283
150.20697,24.87915
28.52494,4.713135
106.710938,153.312012
108.339294,45.829956
84.073524,112.299805
80.916336,17.070312
73.201462,34.074829
57.476826,27.321411
68.181992,171.239746
71.344383,71.246582
69.246254,45.457031
10.862318,83.834473
30.531849,60.644409
5.716496,314.230469
78.746742,15.978149
156.269852,24.746094
64.749649,53.567627
14.057716,57.64563
38.059677,13.047852
20.952579,5.091187
117.071098,112.202148
65.594215,73.743286
11.018784,86.744873
28.71999,74.463257
16.249321,32.153442
9.185703,101.72522
34.961468,35.369385
115.982376,82.469971
11.771059,91.580933
92.555565,119.539062
44.920795,44.56604
30.643003,119.329346
4.179992,4.30957
40.839314,140.961548
16.068356,83.75293
10.15564,51.790894
34.650204,25.87085
14.05407,118.937012
52.099659,141.616211
42.748913,58.335571
14.730857,16.834106
81.902596,40.682251
19.527441,5.995117
96.296768,46.260254
15.00352,71.793945
66.422943,88.402954
20.029278,78.031982
31.26968,44.134644
105.461411,105.133789
199.626099,7.77356
47.184429,31.443848
49.618542,38.91748
55.86396,44.284668
128.466293,48.536499
15.363009,75.300415
42.907249,70.871094
93.862289,35.214844
91.205795,31.325684
59.12299,113.257568
106.170982,37.803101
9.23007,10.249512
84.516594,130.233398
