ST1,GFP,SpT1
1897.047119,11797.78613,3050.411133
574.730469,18875.08203,954.604248
3963.328857,259420.1563,6922.561035
1883.213867,22204.45703,3131.885498
564.162292,6107.051758,136.071198
1252.375977,418025.9688,12369.35742
1354.327637,204863.8438,5872.857422
623.657654,32031.44531,931.376953
1655.231201,228304.5156,4504.346191
653.664978,16739.33008,567.036987
613.926697,266800.8125,5104
855.835449,16964.89258,1643.645142
955.58551,56614.50391,816.333862
4392.88623,81236.82031,4654.487305
1986.30835,46660.875,1437.709717
732.655029,50637.10938,1969.144165
1495.655151,97508.42188,4164.666016
1655.609497,17459.91211,4440.416992
1637.748901,51550.39063,5568.789062
1249.397339,11696.02539,1235.494019
330.026031,12439.56641,1031.44165
919.647522,46849.45313,3046.430176
6286.320312,98164.17969,3188.426758
1194.233887,244400.2813,8584.710938
3330.832275,52644.64844,2746.303467
1775.135376,75453.6875,4506.916016
1503.253296,23042.61523,2139.51416
1497.70813,74326.32813,3033.601074
402.868561,15702.43945,486.812622
713.908569,9709.666016,627.347107
418.161194,17174.24219,1611.024902
1499.850952,17669.78906,2841.351318
348.066742,6112.258789,349.212952
3561.01123,281922.8125,7095.999023
1400.71936,206715.2656,2325.414062
2676.227051,151173.9688,8008.77832
104.714516,32505.34375,323.639801
1709.541016,190803.25,4522.631836
705.252808,171545.9063,3986.345459
1402.270264,17201.38867,3928.337158
229.606598,5304.097168,315.84845
1231.264282,26099.93164,1477.84082
613.710205,25240.30469,974.703796
3309.104736,122492.0234,10927.14551
5103.076172,183728.9844,19450.42773
600.706848,5919.214844,208.604065
1186.711182,6250.885742,677.316895
1314.543823,52602.34375,811.134033
270.653717,3767.725098,241.798706
2168.400146,21157.59766,3111.581055
159.478561,6597.244629,160.528076
496.829498,89219.3125,2629.22583
1739.05542,54458.46094,3262.963135
5268.412598,61292.42188,4156.931641
4218.126465,95037.35938,6464.48584
2109.346191,31652.38281,1975.759033
1557.311646,52971.6875,5151.949219
656.181641,90630.85156,1215.932983
2678.277832,249344.125,15054.07813
713.715942,21652.99414,1284.849243
1393.11145,241985.3594,4692.630371
8076.887695,58434.42188,11660.87988
943.582886,13382.01856,602.932434
1030.595703,30773.37305,1300.69165
1240.861694,9966.980469,773.150635
589.909363,9483.460938,509.312408
714.271362,39912.64453,1817.907959
1056.125244,49828.90234,1329.281128
3733.085938,104253.4375,6525.333496
95.96991,1582.856934,69.779358
2462.624512,31388.50391,5700.793457
1324.83252,26195.66602,639.646606
897.866455,215556.8125,4527.356934
903.753845,243981.2344,6571.444824
1755.992676,21662.60156,379.004028
2030.728882,47992.60156,6865.715332
590.045898,53371.82813,536.003418
476.055481,7921.038574,183.072754
1395.223877,70112.61719,4049.319092
1781.98584,24306.8457,1321.147461
7872.368164,107522.3125,28134.54102
726.051819,19082.92773,1834.629883
1536.5177,32331.04688,2604.090088
1071.480103,11684.08789,1034.297119
6679.877441,618353.5,12832.40332
2888.864746,123456.4609,2244.362793
2717.452637,45378.94141,8624.043945
201.272354,3458.169189,153.029724
1295.345581,117167.7891,1909.255493
776.074768,22218.75977,1376.733765
1823.013916,17993.43359,1046.730347
652.560486,26417.95508,797.625977
1706.547607,49267.91797,797.637939
1801.768311,75336.50781,1273.204224
4046.34082,55801.94141,725.354736
134.8358,3243.952637,197.529251
2729.779785,151071.0625,4194.677246
3130.865723,187402.0313,7884.664062
556.963623,47492.06641,616.842041
679.488953,25719.93945,736.201782
9950.384766,83451.55469,14719.75488
981.027039,23276.81641,1071.428345
689.12384,123074.0469,1796.258911
709.605225,57925.44141,1613.716431
517.803589,23132.84961,603.343506
2130.806641,41722.09766,1288.393677
2536.977783,39571.59766,1496.062622
330.86203,9463.688477,997.243469
756.015625,11766.44531,465.976196
850.046692,19179.53906,2366.301025
1780.711182,32837.95313,3064.54541
4080.213623,61409.05469,7046.789551
176.479156,5089.463867,118.470879
620.615662,11075.63477,1740.241821
433.35257,17910.4375,398.30957
7875.669922,162722.0156,12346.4082
5279.287598,56116.34766,9453.101562
1028.266235,56674.02344,743.203979
758.766907,8810.508789,849.298218
268.018524,44821.48828,892.200195
1184.447388,25680.55469,2990.492188
1888.315308,72847.00781,485.89798
651.870178,17364.46094,325.388367
5837.959961,72675.28125,6262.805664
557.768921,10838.51758,668.454529
1270.739136,28518.44531,695.465088
423.528229,6286.748535,831.063049
1620.029175,22267.18555,1938.764404
6212.712402,138813.9219,8102.22168
2654.102783,20927.08984,428.547668
2472.645996,144525.1406,4422.008301
1016.202209,55321.15234,1297.055664
1650.714478,156101,2982.993652
4397.596191,76205.03906,17030.21289
2181.215332,31727.2168,5846.795898
411.312103,19612.4668,406.692078
777.068665,18980.1875,1393.946777
3882.302979,60617.75781,9731.942383
6217.416992,51691.36719,24535.75195
1512.740479,37310.55078,3916.569824
1227.038696,17422.64453,2344.068359
565.488586,44618.26563,527.335327
6399.931641,87162.58594,4940.75
1655.130005,189025.4688,3285.373047
3767.313965,276229.9375,8395.694336
1542.978394,30762.23828,342.720642
3370.744385,130265.0078,3966.223877
585.681274,18156.36719,1156.46582
539.954285,8390.232422,580.515564
831.463928,28033.08594,2149.34082
1246.08252,20537.01953,740.542358
820.640869,96780.24219,918.531555
2993.904541,146307.6719,6098.920898
2660.686035,62144.16797,3707.500732
1510.293091,21827.83594,1857.214844
516.784668,115437.9297,2555.199707
1395.062256,23826.88281,3954.521973
2758.0625,66643.51563,7091.063965
5893.366699,94003.03125,17837.61914
6193.489746,61012.9375,6154.064453
1057.311523,11731.33106,1190.391235
1711.630005,303373.5938,8724.330078
1624.608398,240025.0469,6762.669434
1397.447632,19659.88672,1088.787109
2192.453857,27369.01563,2467.246338
1858.32312,79274.16406,671.905396
370.180542,28453.73633,416.785858
156.628525,632.157104,144.017029
1881.199707,40594.79297,930.360535
2881.518555,51077.72266,1593.877441
1020.983704,17052.97461,269.249603
3853.592773,57043.29297,3095.202148
1238.975342,54086.63672,3586.440674
6034.419434,82886.86719,19921.9043
693.157227,39957.70313,1302.411011
1832.552002,51320.19141,2140.183594
1639.195801,153033.5781,1972.662598
738.436157,11636.55078,1435.148071
1090.193481,60286.42188,941.099548
11067.70898,304255.9375,27703.91016
522.292542,52777.53516,629.902466
2209.939697,160022.5156,2807.281982
862.688965,15843.44922,638.628845
915.212646,436348.25,7868.742676
12046.92481,123691.0078,27076.69141
205.977341,6104.222168,260.397827
3226.717041,216110.875,11227.23047
330.631195,6665.936523,361.558533
486.036163,8694.073242,201.21524
4145.470703,179007.2344,18489.64453
2310.859619,21924.67773,1242.427734
941.838196,9054.103516,1802.275879
2260.854004,24760.83594,460.587708
443.484009,5107.975586,935.254028
181.522903,106474.5938,2736.29126
656.704651,19529.33008,204.85672
761.27002,62732.73438,2864.747803
4303.894043,97946.58594,12695.59668
2756.410645,66645.78125,4480.055176
1504.120483,137955.1875,2313.128174
1384.97937,50975.16016,657.235352
305.989319,23054.76563,942.654968
2731.088379,117686,7015.631836
7792.907715,64219.80469,15053.55664
1507.911987,82187.89844,2583.577637
1767.340942,111467.0938,1509.209595
6605.188965,140246.4063,9649.829102
1057.579956,44325.33984,2817.664795
3603.265137,65270.67188,3804.785645
1802.340332,31634.71875,3022.224854
960.994324,26210.10156,1524.808472
2546.048828,184224,2642.665771
2763.08667,34520.16016,2135.297852
313.801483,1987.200195,199.259644
4829.720215,81681.66406,14108.61523
879.860168,114096.5781,1580.824829
2410.613525,68074.38281,1731.623047
1970.418091,18105.23828,733.553589
3931.67334,42476.6875,6419.135254
1370.995483,44271.56641,4754.112793
5933.998535,99334.21875,15381.41895
2077.759766,44955.60156,6256.276367
399.442078,13098.96973,365.751251
384.374847,26732.32813,559.919739
1980.743774,30509.92383,1482.457764
2580.797363,359962.875,11325.16504
178.454926,26054.14648,843.129028
1373.035156,32605.92773,811.407593
3028.398438,69936.82813,6046.580566
3746.552002,74219.88281,13751.51758
619.426147,18249.22461,1155.404663
3019.370117,147766.5313,4245.001953
9797.677734,62367.92969,17249.61133
652.338745,32039.50781,676.171631
359.47998,12929.79395,290.607849
431.878265,212156.5156,5241.179688
7210.54248,94720.60156,8097.266113
701.487549,18578.34375,1428.576904
317.303497,8909.068359,708.920837
1610.356689,25922.08984,3225.410645
2862.318604,32964.62109,5745.210449
1096.934448,17255.20898,805.611694
6963.84375,96275.33594,17027.21484
3075.392334,285136.0625,7138.649902
684.216064,11696.47363,1271.240234
320.05365,2366.178223,199.757767
3987.513916,78085.67188,2832.642822
951.49469,10348.58594,704.800415
867.599365,19522.7832,1353.737183
3076.590332,70809.16406,4571.002441
628.583191,10311.86914,908.441162
4756.324219,33836.99609,4896.047363
1869.423584,240080.3125,4859.187012
3561.794189,116976.375,7711.01123
3073.474365,181617.4688,5019.853516
1606.866211,80548.73438,4861.234375
503.806671,9019.828125,402.981262
6535.955566,46982.08203,2652.182129
3155.436279,158526.1406,8343.294922
594.511353,30328.35547,577.5401
3386.713867,85292.35938,2401.152588
744.599609,9111.467773,700.463745
371.984161,304024.5938,8027.40332
1077.528076,8312.324219,1074.643555
279.930664,5951.042969,237.815887
531.483765,13783.80664,226.030243
522.604126,11012.5332,497.981506
1399.820557,87190.45313,4779.709473
613.903442,8310.885742,545.528137
2491.197754,353686.9375,10302.48731
942.843079,8511.144531,823.780701
905.952148,67743.07031,2162.310059
720.961548,28484.25195,2010.998535
2430.889893,200411.5313,6376.541504
373.242615,6377.312988,625.049622
556.271851,2777.765381,469.596558
958.145142,16599.07422,943.110718
4731.708496,208711.4531,7050.059082
3181.626465,25871.78906,6305.598633
403.277344,18825.12109,619.959045
2275.98584,174885.2656,8359.983398
5823.685547,141477.3125,2288.423096
683.859253,20740.50586,2071.727539
259.018982,11688.06934,412.476288
926.082031,17011.83008,2442.806641
1689.347046,19042.78516,2332.916016
1435.505249,15355.87891,305.323059
4976.529785,119044.0234,14059.13184
531.54657,4455.466309,403.132294
1133.627075,48724.94922,1890.843994
2378.484375,324321.4375,7244.597656
2595.969482,242748.7969,5928.341797
948.904175,53629.41016,1568.689209
466.509277,20359.75586,1731.748291
1186.486328,18273.62109,1659.155273
437.687225,18103.48047,417.922943
624.693481,6149.365234,880.95575
626.063721,5162.307129,73.826408
1007.165283,64933.77734,4504.90332
1052.053711,17149.42188,1053.959473
1008.218262,191675.9219,4230.744141
571.860596,47030.83594,1565.054321
568.536133,15243.34863,332.867371
952.010559,17655.13477,518.174561
1038.911865,38281.79688,1329.487061
531.516724,29140.71484,1621.676514
1198.990234,41141.89063,998.535706
1252.037842,173367.75,4087.244141
319.159241,13976.69922,395.293854
195.669342,14246.33691,219.867447
569.527466,37936.22656,1001.701965
2227.874023,79671.90625,5255.493652
5649.73584,97735.39063,10595.52441
4571.583008,198678.5,5573.258301
961.313599,28063.00586,681.904724
964.93335,45199.17969,1249.558472
182.50705,4185.875977,183.596252
805.968872,21131.64844,231.407959
1142.396973,121436.8203,1974.491333
1301.799561,16747.19922,1117.988892
2122.451172,20498.27539,514.981812
2643.437988,23967.5625,3846.77832
1162.55603,18315.55078,2211.910645
2180.784912,42762.34375,7280.563477
219.556137,3636.508789,46.372375
271.380524,3259.478516,222.836639
3414.712158,25417.92773,3771.593994
1260.377563,245862.8281,5404.194824
1685.586548,167653.8906,2909.895996
2982.245117,154589.8906,6489.219727
5265.912598,77242.05469,6112.833984
1222.332275,31683.4043,2875.624023
3510.193359,41306.88281,2826.383301
1056.142212,14861.00488,755.760315
2023.030884,229689.5938,7711.563477
584.144836,119683.3203,1365.366211
888.21936,23657.5918,763.954468
1372.509766,30366.80469,1669.274658
2030.646973,20672.06836,3231.580566
3526.800293,78335.46094,7455.539062
747.05188,14441.06641,522.656372
1017.764465,267730.3438,6026.804688
2855.856445,29847.22852,2363.499023
823.465759,26625.20117,526.549805
9387.0625,140191.3125,2982.819336
794.646118,71574.85156,1234.138794
91.068184,24368.45313,150.071686
3802.904297,109595.3906,661.542114
2017.409302,79225.48438,5998.304199
1413.205078,98441.53125,4377.845215
486.47229,28811.03125,573.4823
2934.785889,45863.26953,7536.320801
1264.252319,25797,1061.166016
945.854309,313091.4375,6538.475586
294.172455,13098.31641,616.605774
2265.066162,277966.75,4990.417969
6447.501953,87229.76563,9677.329102
6274.310059,44062.83594,3697.156006
61.832355,5902.083496,207.278625
1225.151489,334423.4688,8152.138672
2291.564209,253190,8695.240234
1127.7323,9773.526367,696.864807
599.396423,7549.407227,335.535217
4974.532227,129033.5625,6471.268555
488.296478,38773.12109,436.364868
1670.149292,128392.8438,2496.053467
4982.268066,60664.38281,683.630981
1232.995728,32761.7168,2343.548828
1249.11792,30454.08789,4481.761719
1917.520142,176878.5469,3913.416504
892.644531,33934.55859,2550.614258
752.615173,47546.82422,1869.132812
1277.765381,30126.31055,2942.171875
3685.674561,71865.28906,9927.978516
578.258423,110415.2031,2008.295898
2239.361572,31796.23828,4683.913086
518.620544,39534.18359,1677.344727
2391.763428,52027.96094,6897.340332
461.550842,19183.19336,708.427979
2289.059082,54736.17969,2070.866943
2459.588623,351463.5938,9916.258789
2603.108154,118101.1484,4100.918457
787.085571,62049.50391,1689.134644
466.77533,35738.93359,475.983917
3397.466064,38888.3125,6016.405762
1100.224976,80536.73438,3165.212402
1691.814941,45517.96094,534.046692
2101.391602,30737.03125,837.129395
2601.365234,470938.7813,17552.57031
9049.804688,71075.99219,2580.862549
318.978271,31625.60938,898.885925
1358.504883,70611.00781,924.57605
697.704041,20671.61328,1109.519653
564.548889,46071.57813,1695.010498
3101.838867,195766,10162.63672
167.211151,3433.023926,149.236908
1672.345703,162922.7031,2380.238037
7201.487305,61758.82031,13577.47949
1524.079102,59002.73828,1205.107056
255.635971,2464.178467,340.545349
517.117065,4282.920898,616.000977
501.260864,189161.3438,3566.2854
3303.929932,37147.32813,3668.278809
321.904999,67549.28906,1510.438843
615.285217,72990.16406,234.215805
1971.1073,148501.125,3582.968018
842.254517,268693.4375,6104.374023
1352.611816,17125.07422,1646.668701
822.902039,10449.67578,1831.21875
2692.78418,47741.5625,720.753906
832.425476,6081.108887,776.413757
2658.713623,16223.11231,3529.437988
921.833801,111111.2656,4479.389648
795.127625,46670.83594,548.772644
799.991089,41304.06641,622.13678
4172.780273,42498.64063,1242.088135
764.808105,39780.96484,97.070969
623.40863,22465.21484,812.328064
990.066406,9185.124023,615.949097
2172.525635,37632.44922,2714.358398
3457.969727,45934.51563,1267.506348
3079.958984,37367.27734,2540.991943
287.630463,4304.054688,264.592163
1589.076782,24684.82813,4315.012207
468.591614,8773.115234,799.589478
363.033936,3202.650635,117.252068
2303.81665,215065.5469,3419.615967
207.467804,103459.3281,1405.394409
3505.583008,73565.32031,8104.290527
1209.117188,75273.25781,3210.342529
1316.358887,17791.68555,1414.203369
662.846741,11222.92578,376.486481
5384.5625,100532.9063,6783.754883
128.980713,4147.865723,197.714874
845.060242,102176.8281,1427.391724
636.473328,14429.42188,705.82312
8083.061035,78084.89063,4319.674805
681.915833,56145.57422,1008.829651
590.117615,7535.693848,473.421997
1461.697876,51781.60156,2811.700195
3147.885498,195020.0313,3538.332031
2683.959229,75410.32813,9496.401367
364.648712,4401.202637,327.137207
1161.695312,142191.4219,1691.448853
6571.437988,167414.5938,10259.33301
4143.019531,62587.25781,7574.831055
1611.205688,48913.01172,538.812927
1019.815063,28190.37305,1609.276123
417.698181,11580.375,745.823242
3693.303955,83521.90625,12070.83887
265.056915,2623.609375,170.444672
912.888977,13592.76563,820.999207
3979.860596,99868.11719,2484.894531
267.282532,5741.902344,282.466675
2613.371582,51328.24609,9577.854492
1642.476196,51931.97656,3876.294189
764.608154,7529.234375,75.931107
2017.714478,37814.21484,1759.961792
1690.175903,24920.88672,1711.262329
2017.42627,19361.86328,4057.732422
1414.322998,52973.91797,1641.812988
5318.885742,40549.63281,5981.334473
3285.141357,97583.58594,8028.54834
889.602356,11712.38672,1426.526001
3485.234863,71989.125,4653.482422
593.941162,17149.5957,769.370972
847.13855,52843.57422,1385.770752
1139.211914,51034.96875,789.107788
1491.162231,66683.95313,959.97821
1210.244751,23969.48633,3471.544678
650.632568,124253.8594,3131.455078
3775.547607,23015.16016,4582.645996
1629.465454,244886.1094,4425.091797
361.103851,4844.844238,326.344116
517.753357,23347.56641,366.774719
1175.453491,156853.3906,3408.332764
734.117126,61307.42188,2761.673584
4106.674805,53651.08984,14616.3291
796.852356,41662.88672,1282.390381
1453.887451,32272.95313,1672.976685
974.84967,14660.80566,94.946243
2780.885742,191350.9063,3210.694092
2242.5896,36472.69922,4192.976562
1006.875183,64879.79688,1340.523926
1914.239868,25315.92188,1001.103699
800.507324,42583.91406,1743.427979
1595.085938,18964.14258,2732.651611
1954.768433,184930.3438,4370.355469
1605.259766,446426.1563,10408.26758
558.445618,27577.67578,478.066864
1408.397339,133771.0781,785.300842
4567.23584,104197.0938,5249.787598
1591.518921,65530.89453,2196.682617
270.037872,24928.39258,379.40683
592.826477,7160.783203,760.875854
7459.48877,72936.14063,3322.901367
2399.437744,35061.72266,771.234192
2079.047119,198325.4531,3572.578125
176.69455,4740.778809,88.512634
1665.367676,19842.14844,1524.578003
1345.756348,33315.59375,929.33905
4951.641113,121820.4063,1471.546875
822.52478,116359.9844,1343.626099
855.031433,9234.757812,615.240845
813.523621,26564.75195,1242.701172
4591.863281,219603.3125,3921.382812
1257.84021,84287.46094,3739.895996
458.643951,18284.96484,708.149963
4806.40625,139130.7031,4016.669678
950.044617,34479.41406,3190.657227
318.287872,4458.641602,137.571701
466.738525,20216.75781,985.279724
73.098717,2065.528809,210.571777
257.423706,3744.673096,153.450378
5775.350098,91710.24219,15460.55273
1540.956299,77637.84375,4654.290527
2369.159912,12140.36035,2711.687744
1940.848267,22830.41406,4786.199219
950.826416,26499.34375,1640.166748
4525.603027,77968.57031,6264.896973
39.676754,1648.724609,83.502785
2293.730713,244462.9375,7144.88916
1635.026978,62015.16016,2296.697998
10134.25879,346593.5,15518.46582
5674.166504,90212.54688,3491.697754
521.750854,32579.37891,857.939453
429.392639,16201.11719,448.983582
687.417358,43526.72266,3959.959717
1193.477417,12863.36133,1160.141113
258.405853,15408.81152,705.27002
564.10022,46842.23828,657.030396
721.534119,9519.265625,726.285645
1043.807983,174706.0469,2679.915771
5372.663086,69604.50781,16422.0293
783.599182,8607.113281,713.991577
665.085205,246708.7188,5133.316895
5850.240723,186695.2344,7025.808594
977.516968,74964.34375,3442.206543
2938.123535,28797.55859,1780.353882
3586.344727,199602.1094,5483.514648
906.818909,88681.96094,1160.251465
1300.954102,251426.7344,5704.88623
607.281616,20291.75,1395.374268
526.718689,43610.35938,952.101868
551.814819,19734.49219,495.629089
1622.435791,73606.75,2911.284424
239.657776,76684.24219,1078.213989
3523.96582,50421.94531,9349.194336
1269.338989,32102.92969,1242.576172
376.910522,4331.581055,256.826691
505.722504,28645.35938,998.054382
2423.639404,28681.74609,1646.815796
422.450531,89288.75,1265.009766
625.892578,30725.85352,733.539856
4810.754883,33291.92969,2386.014893
716.729858,59382.35547,578.720032
717.629211,83678.08594,3871.713135
594.73053,37933.76563,1253.078003
2236.901855,123443.0234,5757.619141
807.224426,108661.7344,1527.713135
3313.756592,137734.5313,11645.44727
1577.870728,160089.6875,5335.057129
850.28949,12486.7002,879.923279
4882.949707,44452.03906,5885.28125
4167.341309,47660.14453,3385.279297
1232.655273,25107.80078,2092.466797
3351.490479,25809.70117,3894.259277
1241.534912,16164.88281,1260.709473
6746.850098,69751.625,16366.73731
492.140625,15870.16309,846.882568
1869.958252,199757.0938,3249.427979
2334.477539,159328.5625,9353.328125
689.887878,6104.139648,1184.287109
904.949097,54734.24219,661.765259
887.380615,33754.91797,2956.604492
2445.904785,20303.38867,2626.621826
1401.645142,13946.36914,285.766968
526.635559,9008.566406,771.0354
1581.718506,37152.40234,1456.748535
3813.369629,40875.43359,4776.605469
1664.132446,109960.4297,1707.401733
1280.488892,58921.78125,1512.643311
6748.798828,103502.8438,14685.5459
1775.016235,150810.7188,3782.03125
613.566711,6438.888672,629.33197
380.458496,49945.16797,1723.963013
2064.42749,37832.35938,3664.061035
455.223236,11397.15234,489.233276
237.950577,36419.84766,761.054443
2491.523193,51789.26563,5944.112305
812.787231,87948.39844,2495.013184
363.379944,14319.77051,949.517395
427.738434,341008.0625,9121.467773
391.224792,11954.55371,905.736877
4168.860352,64286.62891,3542.068848
672.282898,23977.22266,1013.777832
273.149872,46459.84375,1242.88855
1870.454834,113598.0078,6798.167969
712.826172,16000.58594,648.92981
381.381775,18411.75977,950.911011
946.393188,11889.47656,1050.805908
1085.253662,141765.0313,4574.669434
1013.928589,38564.80469,2391.289062
1012.862488,229986.875,5347.930664
22.693306,49474.28125,804.244385
643.117981,229503.2813,5265.568848
2331.285156,42824.28906,6027.002441
625.637512,6672.091797,95.648697
829.955383,8801.246094,591.855225
1364.628662,7434.790527,369.881317
1106.68396,34249.75,1831.169434
829.815063,237034.3906,4276.003418
1152.139648,74115.32813,788.598816
1575.454102,110151.6875,6425.24707
2885.776367,35339.86328,751.799011
2244.74707,38448.36328,3425.178223
5319.652344,117406.8984,8911.955078
431.232178,30118.57031,866.459473
258.778473,7690.786621,320.852356
341.995453,12748.14941,697.94519
294.810974,8930.719727,609.224792
3854.971191,66801.16406,8948.841797
621.319397,48178.91797,1309.253052
1336.4104,151665.9219,2857.356934
4157.640625,29458.76758,9622.332031
3136.656982,83512.58594,2385.822998
693.861328,5695.582031,548.805908
893.530273,9063.654297,636.854431
365.75708,27788.72266,538.303955
622.142944,11623.34766,1481.614502
6648.388184,88904.29688,5335.024414
4916.344238,58259.00391,2172.772705
2146.905762,38337.24219,2878.949951
3246.429443,80386.80469,5963.584961
2800.935059,36293.4375,6643.814941
1043.923706,8431.293945,836.703247
492.380615,3435.265137,357.080505
2458.609131,31573.50391,6167.36377
585.131653,8476.725586,330.871246
327.559814,25417.02539,831.130676
3119.424805,326843.125,4348.853516
3118.996094,49665.48438,4010.51001
4113.702637,36950.75781,2166.583496
2751.373291,22815.92969,5853.499023
4190.560059,34512.60156,9922.055664
7717.485352,348176.1875,14001.54883
1393.235962,66378.45313,995.307739
1544.17334,19905.92969,1266.166748
6920.474609,66982.70313,982.489136
3157.332275,54124.33203,6004.353027
2099.616699,141701.3906,6803.364746
3068.486572,22269.82031,6795.171875
161.246643,4453.697266,67.201447
533.442566,16998.48047,623.154419
1353.528687,115532.8594,1676.081787
5563.078613,107457.2109,13045.79492
460.525635,18742.75586,378.283691
1140.602539,129967.9531,1833.836914
1034.971924,10147.81055,706.749634
947.148376,16806.92773,338.900574
952.818481,48655.53516,577.861694
1239.243042,9322.192383,844.729065
1232.939819,230635.5313,4652.410645
546.907166,14628.49902,171.705902
280.78775,5932.074219,408.847961
336.553772,16632.61914,527.347839
550.049011,40038.39844,1207.765137
1281.752075,48856.8125,4592.910645
109.627464,1833.332153,57.558411
14896.36426,156320.9219,42813.64063
1781.640625,35548.49609,2076.542969
6070.104492,30172.99414,2087.29248
313.098083,25148.5625,1139.010742
174.328979,19527.89258,483.252197
859.885254,36932.89453,538.621643
584.158936,22208.3418,809.349365
1091.564331,136702.9688,1920.336914
420.480774,6255.263184,322.154053
732.346741,8327.298828,301.643372
3067.842773,109487.6328,7699.10498
240.895691,615.532227,155.24675
5811.354004,49470.38281,1772.500488
1487.892212,30803.58203,437.427429
6736.344727,83249.46875,12206.94727
1959.583984,19262.40234,3744.92749
766.560181,21486.99414,682.279724
972.823364,29641.79492,1963.729004
1161.975708,15856.09668,2091.811279
776.496765,12820.13965,1201.620605
2524.956299,332324.0625,8133.98877
816.478638,18887.19141,630.270569
1617.858154,19015.98438,2609.564941
2588.285156,47467.17188,8506.463867
9698.869141,52851.77344,15809.64551
2138.235107,15145.46191,978.776245
863.600403,72201.94531,1288.532227
4216.820312,40886.57422,10995.65527
6425.45752,96616.70313,11937.15918
1917.780151,203597.75,4224.291504
656.482239,55032.12109,719.595337
2180.653809,38370.88281,4525.830566
5860.477051,163241.0469,3918.284668
7011.388672,40563.63672,4024.932861
1471.818237,88952.125,1213.692139
5706.239258,350108.0938,10683.16504
1639.2229,90597.32813,5033.03125
1660.53064,14894.72949,1424.706665
338.737091,3566.892578,176.004486
1173.257568,31244.38086,1954.695312
691.352295,12510.03906,200.291931
535.759033,36623.78516,448.205597
1954.179443,34687.52734,596.820984
2176.023926,207903.7188,4593.076172
567.014526,195462.4688,4043.17334
655.263184,6677.42334,414.535767
332.939697,36638.90234,1273.397705
1703.248047,151270.6406,3305.034912
578.14679,10923.66309,297.88266
1658.856812,32155.64258,5279.664062
1539.566284,11718.87305,339.710388
1159.69873,22027.23828,1189.201172
1383.775757,86635.59375,4790.638184
923.491577,22374.29492,988.180054
505.192596,73195.74219,1314.674438
285.192505,7887.15918,958.601379
1471.417725,19806.9375,3536.662598
1103.190674,26906.03516,1712.473389
1035.690552,78002.07813,2167.904785
521.92627,18079.13867,517.382019
2359.790771,281216.2813,8585.705078
1095.507324,24598.97852,1640.768555
2799.962158,104757.8828,2870.574707
1615.154175,345739.75,8773.97168
4334.756348,34677.66016,6915.023438
605.695007,4556.885254,97.475815
1154.108398,141089.7969,2283.913574
1527.087402,52615.18359,4218.516113
3775.262207,45318.64453,1389.467529
2755.886963,103685.6875,6371.633301
1056.658325,39662.31641,1548.904663
571.70282,54924.88672,809.098572
1065.201904,18224.83789,988.741028
5141.383789,56264.92188,7451.523926
6976.09082,74568.25781,6002.335449
7616.431641,112588.2109,10235.88281
1623.42688,82800.97656,4693.495605
820.810974,8149.349121,639.009155
365.488068,5432.95166,580.795105
960.991943,63126.55469,910.177063
3571.308594,53704.03125,10704.49316
2323.348389,237798.6719,4636.134766
2185.530518,35282.19531,4461.021973
776.380371,72032.07031,868.449951
813.130493,85356.78125,1230.21875
2061.322998,101493.5625,6350.541504
3470.223877,65144.30859,3107.546875
929.087891,54114.03906,705.720459
2835.747314,59836.53125,12045.18652
7214.280762,58903.14453,21587.51367
3916.812256,72291.60938,5483.953613
549.587219,48201.48438,1300.314331
1261.098389,97292.74219,3391.032471
1315.140625,27756.35156,4806.06543
533.313232,53605.34766,621.849365
812.315857,144223.8125,2130.898438
4640.710938,76487.0625,1394.924683
252.042908,2895.166992,177.635956
978.916931,9730.462891,465.866516
706.788147,7155.617188,583.344788
470.349396,10051.73145,422.008698
2808.071777,98638.01563,9188.53418
1414.397705,105403.4297,3233.432617
1293.974731,10676.60059,1922.481201
4359.898438,71126.46094,15865.35449
5387.578613,137259.875,7141.180176
815.515015,36851.59766,450.707886
2471.930664,35000.39844,3952.98877
896.466675,314566.7813,7543.716309
2080.991699,68471.14063,5910.813477
1761.693481,27481.03125,2842.728027
1254.466064,26865.25586,3883.946289
2317.387939,51033.32813,9217.085938
1059.317505,123401.4766,3631.165771
2275.611328,32337.85156,1637.335938
6860.660645,143318.7188,18308.94336
1954.904541,258724.9375,4050.825928
1279.907471,19966.14648,2351.089844
898.098328,48640.85156,714.31604
5456.557617,43871.73047,6683.833496
1424.440186,15789.67969,1053.361694
1524.267944,30116.12891,1914.574219
2128.952881,252247.625,7254.749023
143.499466,3135.303711,85.648117
2392.577637,81001.95313,6138.802246
512.056213,7627.401367,692.870544
257.957397,5916.737305,279.643188
246.838058,12308.3916,815.452026
2362.464111,65697.76563,5556.067383
1946.993774,19141.58984,1099.262329
354.353271,16732.5918,987.710205
3070.568604,84485.33594,1808.941772
2581.634766,54003.44531,2450.09668
1451.492432,15438.75781,418.550598
1730.801636,25190.0918,573.970093
1246.811523,77933.19531,1036.793457
1017.643188,22615.66797,1450.446289
510.701538,12663.94336,784.938232
1336.703125,59426.67969,5277.836914
1150.560059,21566.92773,814.629761
336.100647,3830.639648,212.175751
466.911743,35365.04688,495.463379
4628.446289,47096.39844,6351.052246
1244.822266,19813.58008,262.841187
