pptase,GFP
77.730698,86.127441
64.381783,27.535889
142.970612,35.551392
48.683754,76.3396
9.484741,61.125977
73.633484,10.313477
183.201447,143.862793
13.602051,102.044434
22.909454,51.030273
113.668709,117.658691
50.108948,148.460938
52.568417,58.425171
97.179535,62.800293
63.155167,55.699341
130.572784,69.870361
110.847282,39.703857
28.085785,164.646484
11.021992,76.179077
98.087891,46.13501
99.081261,83.128052
136.240005,4.184204
45.468666,18.026245
110.42173,154.062988
82.019699,101.013489
93.115387,225.545471
92.827278,94.998657
71.367508,167.940918
62.10981,21.469116
114.274117,4.826416
13.874405,10.846191
81.121826,54.504272
36.832588,56.572144
113.887466,129.904053
88.371582,7.825439
105.755699,109.827881
40.259323,166.67334
9.387939,21.853638
284.265106,174.023438
44.335457,14.407104
14.212196,45.509033
101.705818,73.713501
134.945251,25.767578
11.37674,80.124023
47.776718,94.729248
2.030502,44.96582
12.736389,3.049805
53.759743,56.199341
17.892509,19.384155
13.075302,57.806152
50.10421,63.540771
148.707062,60.300537
74.938805,20.741211
199.092529,102.137695
40.541,54.009521
41.742218,78.032715
19.739166,103.794922
114.963463,19.488403
123.878525,118.146484
16.480694,27.362915
54.721062,3.99939
150.462357,29.913086
31.544861,112.709961
45.360828,36.311157
155.53389,101.584229
38.316589,135.715088
74.639145,62.10144
84.339874,81.115234
29.436127,61.787598
137.987183,182.383301
91.430206,268.288574
170.257263,107.34082
60.501266,7.220703
86.511383,51.619629
49.102356,36.335449
53.027241,4.371826
66.395706,67.585693
83.868042,89.224121
7.866928,53.901001
29.97406,73.826538
68.857559,54.538086
62.68198,84.780518
98.509575,45.694824
92.561607,92.769653
20.158417,167.273315
102.316528,220.739258
29.724689,28.018066
77.964989,34.184692
141.68367,63.932129
55.077568,23.664307
89.15155,154.331543
74.661385,30.126709
40.44442,39.727539
19.33606,77.953369
44.498611,34.610596
203.824799,78.560303
87.858582,73.62854
40.375717,139.908691
57.127476,127.356812
86.452637,36.181396
92.745567,92.813721
61.320587,250.871582
23.032333,147.779785
114.343094,1.946411
13.582577,57.910034
10.58847,173.416016
225.545944,82.883301
77.321144,19.533325
70.658371,62.396545
97.311684,66.049316
103.186157,46.773926
30.110523,28.277832
66.824432,73.522339
65.283516,68.704712
51.014694,45.442505
115.481117,51.551636
45.334183,87.119141
58.539597,36.275146
31.471756,11.117065
98.133072,130.893799
123.997253,2.880737
183.685944,165.470215
132.305481,50.513672
76.810677,77.539612
121.910431,52.665894
49.848076,46.684326
59.326477,1.631348
15.234535,83.906006
70.84671,32.512268
14.851517,48.913208
137.812439,52.127441
127.644447,77.268799
25.583908,48.946533
48.587593,70.495422
1.310745,2.393311
16.32568,99.648193
6.483177,39.880127
37.701096,91.561768
55.297028,47.532715
61.630451,101.939453
70.973618,92.565186
10.935127,90.491821
12.930733,14.066772
68.115303,64.895142
33.773281,26.033569
95.006943,151.181152
14.718262,104.986084
105.627777,42.221436
14.992477,73.325256
109.195633,45.952148
77.379333,34.306519
168.232651,130.890625
85.332764,55.134766
9.338219,49.357178
39.752808,97.655762
49.16898,24.836914
41.646778,16.392212
39.351715,26.665283
70.344025,43.914062
24.717506,65.702271
17.410255,11.895325
86.058655,76.721069
100.67408,38.955322
83.608139,110.554443
14.333809,44.986694
61.338829,122.45874
34.600342,76.988037
24.903915,123.418457
150.155426,58.967041
2.914185,97.745117
61.170135,27.55542
40.684738,78.059082
35.797943,39.030273
110.515831,88.980225
19.07663,47.739502
45.004074,83.087402
71.102135,47.490845
56.759277,213.218262
65.306595,44.521729
108.894394,77.125732
20.577179,66.869385
82.117493,59.123535
61.46933,52.690063
40.4561,16.720703
83.750473,33.070801
82.592972,19.333618
236.217972,212.812012
128.386459,85.25708
77.945862,40.746094
55.122849,179.217041
67.982239,103.868896
186.837341,101.743164
12.280388,62.126343
38.641556,79.355957
48.764664,43.051025
109.317719,44.069092
41.696049,79.482422
124.841103,88.293335
14.976067,123.523438
101.305023,54.507202
34.140076,51.492676
132.586823,102.213989
34.798904,93.357422
54.918442,20.593262
34.096382,94.190063
99.707916,78.619141
66.261566,97.748779
62.933437,19.303345
85.963562,69.686768
103.407135,33.876709
26.602615,15.381104
45.583961,25.22467
92.641418,65.915405
100.108582,41.861328
8.411224,19.882568
61.883274,44.984619
49.990501,144.671997
108.199661,218.359863
86.749969,82.544434
49.892181,181.700684
124.608757,28.317627
102.789978,59.932434
137.602829,67.04187
190.806641,132.73291
88.222473,117.235474
73.046143,50.473022
64.903854,55.778809
57.757614,32.955078
26.073898,26.370483
210.955002,166.782837
95.884735,28.039062
85.779076,131.310425
16.933777,22.578613
12.576126,56.464722
226.169464,169.457031
60.33115,97.12439
27.945969,56.386353
182.693787,225.942871
28.861473,8.09082
116.295074,12.142578
86.607224,4.622559
86.143951,81.568848
7.431305,57.529785
97.979752,103.757324
131.658188,172.885254
182.610352,128.803711
120.730217,35.266724
99.307663,76.093384
21.151802,49.201538
63.97781,58.298645
34.270813,82.667847
87.750061,148.737305
205.62262,226.220215
5.973663,106.225586
69.337097,70.007568
132.272476,25.266357
11.222263,18.916138
121.362213,36.728027
83.589592,54.60083
61.738815,50.251221
154.383499,75.62854
95.072456,29.95874
24.705879,11.772949
27.192245,27.171143
106.236649,99.233398
70.516251,63.220703
28.252701,81.653564
33.816109,30.026978
54.135544,76.260498
86.035782,41.110779
36.103806,1.978149
76.405396,150.287354
45.26059,15.645264
61.248833,29.089111
5.824265,132.925293
78.409653,175.77417
119.862274,61.526855
43.679863,51.291748
48.664295,37.198608
57.019058,138.186035
1.465073,109.191406
97.08371,40.396362
35.393402,24.226074
76.613556,92.299316
108.033051,45.923096
39.006016,51.315063
36.531769,72.063477
102.024582,111.591919
30.708488,115.146118
77.337914,64.477051
23.44072,82.085754
11.134663,100.861816
13.95018,37.049805
93.90773,50.403564
91.056961,69.485352
4.875046,81.173096
106.439774,27.42334
54.827164,63.724854
16.634109,85.347656
39.355423,73.189941
48.954414,48.168213
86.858978,118.63623
86.669662,5.519287
10.705307,81.467163
96.977051,108.112549
105.560112,84.866577
74.035103,85.983887
9.622375,36.594238
10.046631,18.653076
196.159515,109.241455
27.133446,133.494995
40.014244,26.104736
3.894775,145.556396
20.003876,39.922852
132.267487,204.625
76.522781,45.727539
53.361885,57.52356
66.389427,22.387207
26.228325,6.418701
51.812759,112.928711
37.38319,55.7323
110.278351,60.388184
16.453304,57.27002
58.812157,75.849854
38.645447,67.488037
52.804642,37.080933
46.679047,101.372559
111.923737,132.569824
82.968536,29.522217
72.910034,113.329346
45.089184,105.515869
55.594505,69.914307
47.853943,29.446289
47.918373,88.907959
13.725655,49.09375
194.643311,145.714844
43.523331,50.13501
45.306541,56.133057
68.517288,151.177246
22.512344,68.612549
76.757645,43.677979
68.042061,62.838135
74.376358,78.972412
17.875717,12.989258
62.909462,77.452087
21.343983,67.154297
129.196045,113.061279
98.818863,53.530762
96.404427,33.047852
73.995483,85.448242
65.472542,40.062256
140.780746,87.604492
96.912766,74.886963
163.983917,55.992676
38.152508,56.742554
67.342606,25.339355
21.777779,8.202393
88.425171,305.762207
198.689682,55.99707
147.269882,93.001221
60.189079,54.033325
40.78051,21.177124
103.402679,98.174805
102.891556,108.616211
65.468262,14.307617
156.150101,45.524902
178.199097,171.318359
101.634178,34.523193
102.95575,22.389648
41.156124,26.780884
26.336189,38.17334
44.894432,65.602417
28.556046,86.346436
93.22702,169.208984
88.883057,101.288086
52.320755,44.336914
93.782104,77.201294
35.246231,43.910889
91.832596,109.969727
50.393963,31.855103
60.091637,11.313477
10.974503,38.067627
20.109241,78.768433
59.694664,68.062378
75.24176,52.928955
92.774902,167.689697
84.067093,117.901367
127.97467,55.913574
74.798538,72.156616
76.587097,64.095398
80.477905,44.826294
44.591454,24.908936
17.224556,100.642822
77.99942,51.175659
2.389557,44.927734
92.159561,105.380127
4.699486,180.671143
119.854958,83.091431
71.957809,61.419556
124.191666,28.085938
79.784561,88.138184
35.546173,36.064941
42.053131,35.281006
37.139771,124.205566
117.264191,192.525391
21.732735,84.770752
13.581322,27.304932
92.99308,64.275635
127.189758,40.883545
103.848724,89.381348
8.098343,88.289429
8.341297,72.914795
40.519913,91.415771
79.654114,50.18103
43.376675,25.645813
17.741966,2.431274
174.828522,294.699219
21.440636,35.231445
66.182755,76.174927
14.791504,149.434082
42.06155,91.08252
14.981434,84.327148
62.307373,70.662109
86.681709,42.605591
26.085873,47.928345
27.492641,10.368042
13.651012,136.547363
38.846523,22.719971
191.775482,182.853516
79.040405,43.600464
50.249611,44.704163
52.288002,77.565186
155.32045,28.188477
5.947098,36.175171
28.948299,76.190063
126.440399,23.965332
60.006222,36.380005
21.036713,48.500977
294.900482,75.277344
154.167282,81.347656
129.695465,21.104248
115.351974,17.676392
96.03627,149.435059
101.05468,40.033936
74.293556,34.813965
28.306194,10.951416
95.183548,74.240234
32.470116,82.066772
143.151154,37.889648
100.311798,95.066406
171.612762,48.394531
24.603897,44.912415
48.264854,18.57959
175.913239,32.683472
65.07724,105.155396
52.988518,111.318848
30.520981,65.101074
151.939819,8.263184
34.896088,51.543213
55.727242,75.745605
99.312653,147.854004
159.716507,136.507324
86.757462,76.945557
55.077087,148.264648
15.924744,44.597168
181.332687,214.276367
90.809311,71.885864
71.297134,114.700928
144.946198,107.484863
12.536438,46.672852
55.238953,86.220703
30.645111,4.643555
58.164604,2.910889
14.613319,17.594727
35.821953,14.75
40.558716,23.869385
110.905655,106.587891
24.696808,22.692871
7.391907,55.01001
55.868088,27.999756
100.760597,140.328491
69.829865,93.338379
15.80629,82.665894
9.430702,61.206787
144.719513,89.250977
99.832062,48.733276
50.576065,133.654297
64.92067,88.145508
95.194061,66.817627
96.505096,91.847534
138.901688,90.739014
96.062592,89.898926
17.009933,4.54126
110.027222,98.191284
93.206497,88.696045
53.924576,16.787476
65.036781,97.63916
129.328644,23.320312
6.069569,28.423035
21.696091,23.033447
95.155396,69.277832
74.17955,67.700073
95.117447,78.234131
59.988792,52.820557
53.209244,143.991211
144.132141,145.983887
147.923721,155.583862
116.27066,34.686096
165.543243,196.022949
25.634258,15.324829
23.667683,63.678345
53.998306,108.462891
43.324059,19.619141
37.046394,128.664062
130.390244,87.636841
70.066597,58.374146
33.564438,41.542236
115.477921,68.182373
45.9897,131.020508
46.73111,8.011414
113.444984,93.382202
17.818054,58.218262
47.059105,34.725464
185.168716,54.950195
81.920776,107.872314
52.663689,24.632324
26.371883,77.473511
204.83075,104.733643
33.945389,26.181641
160.53331,138.964844
205.757446,131.257812
116.469025,97.454102
8.177612,114.114258
64.187294,110.792236
91.174042,53.604614
19.561749,65.334961
70.907318,104.836914
3.440689,70.845703
16.672333,88.561279
101.51413,159.795898
110.914787,78.366211
64.445587,99.175781
31.105686,54.530212
53.541245,86.64209
141.077209,125.352295
106.118134,33.040039
43.320175,146.087646
50.483582,24.965332
90.496918,35.069336
108.82679,57.731445
19.505447,136.340576
34.420151,56.932861
48.474453,41.241577
52.954906,6.889282
24.454224,49.129395
33.365025,67.829224
84.399292,10.841309
21.45599,35.863586
127.430008,68.804443
36.032684,73.072754
106.640564,113.033386
85.983124,78.70874
37.75425,100.919434
30.065964,36.34375
21.292145,123.868652
20.321236,78.595093
157.171509,133.900391
135.473419,70.250732
64.384735,49.329102
84.834503,38.690796
72.004944,110.089355
52.468426,49.917786
34.156258,46.134155
59.332489,86.447754
27.321442,71.465332
36.980927,5.164062
9.294853,75.0354
104.770767,132.479492
92.241692,40.122437
237.076385,205.638672
16.695477,32.103271
10.886391,74.595276
56.215237,38.931519
105.365669,101.857666
8.612793,126.202881
149.546326,73.765137
38.71431,67.6427
123.764496,57.408203
126.895264,94.874023
75.302338,19.242676
149.452316,51.596924
45.054169,78.668457
188.90625,164.546875
91.537697,97.262573
268.920807,116.563477
114.937439,109.540039
113.279007,58.107178
119.630051,89.079102
5.12027,63.173584
87.834061,19.588623
61.891953,73.112793
120.616486,143.324219
129.072968,85.114502
13.112217,47.908936
162.048859,8.413452
47.250214,31.398682
94.201447,61.088379
55.177021,44.810303
18.739258,92.498535
67.695953,60.746338
166.972229,182.633789
202.761292,96.860352
14.206909,42.147949
20.761986,60.304932
11.37907,103.873291
26.339294,46.949951
50.964027,21.187134
239.181519,185.41748
23.905602,69.362183
69.273438,100.16333
26.240253,122.870361
71.225967,119.545654
129.782471,112.104614
13.625229,81.991455
57.418388,13.101685
77.332901,10.035034
50.483097,29.853027
77.874626,67.966064
129.92186,42.399414
35.040306,26.217773
38.347504,158.222656
118.763809,102.112061
46.208111,62.066589
24.489777,50.295532
59.095604,101.719604
3.522484,113.096313
111.433929,52.456299
159.558746,92.55188
56.01746,58.735535
126.010254,145.010742
82.735558,102.179321
1.732727,95.414551
135.990204,62.276001
81.748329,53.07251
23.574608,70.648193
97.369598,76.422974
100.356079,75.854004
76.9254,141.096191
27.401485,38.516602
147.480713,69.819336
138.842499,121.300903
50.641487,100.140625
18.147263,33.851807
65.117264,96.228271
191.931015,114.04541
137.829422,64.881348
116.855682,131.266602
211.393814,46.641602
65.332008,46.9375
37.709503,37.928467
17.407547,57.621094
32.657913,103.559326
65.366737,50.304443
177.916779,41.442627
81.110558,40.976807
258.159668,96.740234
51.114071,16.643555
50.106567,41.626282
57.924553,52.328796
97.352829,64.233765
94.022469,149.315186
115.769165,67.082764
65.676506,25.123779
85.55925,58.793701
97.849464,83.909363
71.432892,268.024902
177.972885,121.964844
159.313141,84.416382
98.313278,285.70752
35.557888,38.115112
57.852551,82.140381
32.707851,25.1651
24.260906,101.357788
80.906998,23.978271
52.62117,30.414062
47.469013,24.482422
30.450161,15.266113
92.532257,17.476074
75.915985,68.303711
127.383423,37.879639
16.6651,162.04248
43.719315,15.904907
25.527042,37.184937
41.658417,80.866211
24.869862,19.461182
76.539993,108.626343
118.946136,116.536255
17.821735,31.578369
168.882874,86.875244
26.998241,22.616821
108.464294,8.829102
43.675621,52.170044
90.465469,77.774658
188.763306,51.378174
87.65332,93.6875
34.612427,21.240173
45.249031,21.523926
43.148308,34.227539
78.535263,45.048706
76.137192,57.744141
132.154831,59.862793
15.456341,28.651672
90.163849,92.077881
54.631813,44.535278
37.240402,58.365112
49.981899,49.714478
60.096481,52.402954
26.098358,13.34436
174.431137,62.255859
62.764397,60.010559
17.125664,83.067505
30.386856,177.537598
39.542831,57.610962
62.96954,2.793884
42.40514,40.992554
123.977936,159.980957
95.44928,60.179993
62.753685,27.239014
63.500488,115.108887
79.672226,117.489258
104.754616,23.609863
53.40678,29.031555
66.641884,57.314697
76.967178,121.732666
31.025101,75.977783
36.562668,61.833862
213.84906,155.057617
165.24736,71.61377
57.863487,62.393677
28.140526,33.719116
102.391937,78.661011
10.321884,11.938232
66.838326,128.458496
17.708782,5.745361
110.387726,126.27832
74.619377,55.338013
25.096569,52.764587
8.146622,44.325195
156.764343,237.402832
11.176849,74.528564
25.622589,116.231934
67.276398,23.556335
73.113739,83.5
118.120422,3.656006
97.910339,100.343445
5.761475,9.944824
56.58007,46.714355
70.579254,171.770996
165.522507,107.657471
28.920845,29.967651
58.631546,44.795532
168.884674,160.041504
59.755363,37.2146
43.219589,34.765137
69.922104,103.913574
3.754028,31.545898
59.379593,71.692383
33.198238,44.571594
11.314819,262.581055
52.017506,104.366333
119.522614,58.450562
108.798164,19.683838
70.031738,49.81311
58.001335,132.812012
22.897568,47.569092
31.9123,35.759521
217.016968,65.875
41.613037,52.898926
4.044258,39.627197
8.319733,150.104736
4.681496,64.590576
155.702087,58.41333
54.405128,55.744629
103.025604,55.00354
76.341797,188.249512
100.063416,94.134766
36.259842,50.997559
121.834457,26.31665
125.012527,110.567383
29.39032,137.279785
38.78981,6.2229
28.039108,51.470276
72.363815,28.286865
85.263474,30.534485
112.351105,76.74707
33.727806,82.308838
8.351463,30.683594
94.602402,9.988525
194.946548,103.412598
1.687489,52.599365
114.453491,155.224609
30.951099,58.666382
74.815186,20.146118
162.520248,89.019287
58.398346,235.593262
58.858795,75.071289
18.124096,24.818848
38.294971,69.080688
17.276711,85.924438
67.530075,45.41687
122.97506,50.990234
65.685364,68.008179
228.383713,201.514648
65.362915,16.247192
34.218834,20.589844
15.82357,68.345703
78.72403,26.185547
111.696861,94.805664
20.027191,18.825195
93.25058,118.089355
96.142036,21.459961
121.639748,53.815918
27.380096,59.939819
76.063446,63.4646
48.484222,97.144531
79.471474,53.759399
89.015198,124.324402
49.287582,22.733643
78.647034,36.781372
53.992039,45.3396
105.047974,44.146973
103.887726,9.557495
21.319588,20.88446
89.538467,43.09436
9.007565,81.766357
42.692833,59.235596
51.8862,38.560059
157.245712,70.720947
48.668625,2.242798
187.051834,169.371582
71.006432,9.62439
96.578415,93.252197
75.278641,115.165527
37.128197,51.092041
78.051804,81.386963
19.999252,11.239319
43.712402,78.873779
29.347679,46.30957
24.653053,69.394775
2.700356,34.674561
36.568924,65.379761
109.39975,5.390503
27.914993,23.375244
115.938873,42.98877
54.706299,60.481934
49.357494,5.441772
31.635712,18.503662
35.279823,59.340454
12.630753,77.69873
297.174988,213.93457
26.713604,59.419006
61.550308,23.928467
2.955837,93.364868
19.629089,26.141357
51.910454,97.847412
77.187836,30.915161
161.385315,55.623291
213.276245,196.098145
127.574326,52.272217
49.773846,38.817261
165.766937,120.224121
56.178661,85.730225
83.531075,14.903564
156.718353,192.95752
22.241928,51.32074
87.229279,231.439941
63.118992,45.249878
94.072983,101.065674
135.237091,92.171509
48.151611,24.219727
93.717026,119.110107
84.771362,267.453125
123.196442,58.17749
52.687561,223.088867
27.524929,96.316528
117.644363,90.210876
6.650841,103.658203
16.155914,125.11084
50.924522,58.172119
59.433994,49.864502
110.523972,43.927979
4.087608,17.54126
76.534866,84.838867
120.504692,156.492188
108.401207,82.48584
71.635254,59.63623
190.418945,38.53125
181.883972,101.401367
121.5839,26.843018
64.690407,122.732056
161.872299,36.101318
91.645782,78.473633
69.14119,33.251953
8.306995,4.333374
63.908127,103.384033
104.594193,31.939453
168.659439,173.680664
42.330368,83.908203
25.880707,26.943726
189.941757,77.992676
172.030533,116.437012
111.735382,128.695801
32.216232,5.461426
58.66095,41.335693
59.911095,47.038818
55.564026,59.223755
119.6008,62.442627
37.007507,122.013916
55.359825,36.671143
76.398262,87.115601
177.778687,79.591797
30.88163,103.821533
2.089142,114.475586
174.388626,88.614014
156.87352,152.367188
132.681564,79.814453
37.294827,32.954285
37.590927,56.237793
45.364548,71.27832
56.919769,133.797363
15.286285,25.116699
30.445953,71.051025
176.22345,16.658691
102.892929,98.486572
51.458359,73.357544
14.909882,10.058472
39.952179,37.236816
109.503082,84.063965
34.89204,32.366821
36.707893,79.950928
11.933643,66.516785
105.920074,116.804688
35.941475,64.371704
41.533463,49.488892
176.3983,147.37085
117.562332,122.411621
80.335449,80.476318
123.413437,78.784302
50.013493,52.103577
8.808182,16.649658
153.290924,86.231445
90.258469,165.505859
127.200287,137.075684
86.719208,83.68689
162.20372,116.101318
67.429276,54.085449
59.6091,73.984863
107.484116,29.727051
93.257759,78.233643
83.482956,9.269531
185.870209,59.523926
166.106033,71.887695
68.725571,52.937012
15.94693,45.648926
124.070541,20.263672
164.962326,135.368652
77.380981,59.631348
88.964355,159.692383
149.067871,116.340942
83.661362,1.744385
64.639862,26.33783
45.302261,66.203369
90.738678,4.998962
62.645111,58.974854
107.891678,95.893066
101.152206,71.052734
78.433784,90.65625
32.414978,127.593018
24.052101,51.085815
58.882523,71.702026
80.608078,47.381104
144.216797,126.152832
117.161102,70.35083
76.095245,11.125488
105.099579,180.736816
40.672638,8.108398
128.483368,41.869385
13.121307,113.72168
29.869141,12.542236
52.585724,34.315186
8.200424,95.873291
26.301559,6.989258
104.137146,75.524902
58.25222,23.898071
115.913765,111.540771
52.000465,24.455566
107.010124,51.016113
35.42691,194.779785
46.244713,34.021606
90.220032,50.124268
42.980209,66.441406
43.872501,18.099487
36.360992,28.90918
38.829956,25.088745
4.52063,44.407471
73.045334,73.621094
49.940651,23.020142
15.578346,65.946289
158.688766,188.325195
139.163239,200.678833
1.7901,49.129028
58.802475,52.533691
80.503098,12.907837
231.887329,28.234863
118.662262,226.508789
56.923504,122.956421
115.464752,102.205933
64.506538,150.345947
71.909431,30.620667
33.679276,11.513062
103.111076,33.703308
117.817688,149.378418
43.809326,132.900146
76.628632,63.365112
64.259041,15.059448
122.168121,17.105469
110.904015,54.67749
30.016876,137.446289
140.185364,32.355469
75.612099,104.037842
28.961174,55.809326
84.060471,171.161133
150.452759,85.974976
118.280167,80.661133
93.751122,73.702515
81.099899,198.292969
44.870148,31.140503
86.610222,56.52887
43.107216,59.557739
89.082199,71.182129
181.17627,157.678711
57.723919,96.903564
2.051971,72.440186
94.405411,40.489258
55.306564,83.413208
30.115646,106.393799
22.49601,78.964844
122.883308,37.073486
67.356888,44.535889
101.542328,18.25708
45.055069,35.00177
73.853561,38.794678
48.199375,21.202148
81.785431,125.702148
100.166931,114.490234
40.575417,42.961182
81.167725,7.689697
63.264511,56.688477
40.640274,103.745361
122.915321,112.952393
14.841423,37.061768
106.008018,154.915771
91.903397,48.167114
103.225998,80.597412
89.656281,275.397461
41.534416,25.897705
35.911804,51.232056
32.642899,66.787354
178.674469,113.456421
59.796921,61.490356
34.016663,65.322632
68.336258,205.101074
5.59761,123.864258
39.512402,12.178955
63.98637,69.420776
90.081116,37.543335
18.223663,47.579102
126.338165,81.877686
26.608681,25.8125
27.428677,67.610596
57.876389,225.390625
71.702347,20.726318
116.82991,130.999634
36.227211,10.66333
152.531158,110.933594
60.523586,65.921753
67.636726,12.930298
82.763397,42.11145
73.216293,113.912415
115.965004,15.325562
22.033806,34.299072
57.745132,69.273865
111.479256,102.37146
29.433559,29.045044
44.721733,42.619995
41.447777,55.539185
72.690384,104.961365
123.857483,77.187744
69.332481,54.161377
65.098343,64.654907
75.695435,178.758301
1.739937,31.718628
132.790512,60.425537
121.839424,57.272461
121.720596,105.899414
62.692513,19.348145
27.546741,28.211426
136.250092,196.197266
39.148308,71.574463
61.011246,85.358398
15.270782,104.520142
171.570892,170.606445
83.84166,66.890625
2.427704,19.007324
69.00119,47.160278
126.11068,75.421875
33.442703,74.175781
226.686096,138.301758
141.186493,73.548218
71.632492,64.525391
146.575562,106.353516
41.151794,79.225098
135.796997,7.120239
62.862057,31.75708
75.72374,89.814941
63.13826,59.650024
66.740097,84.156006
68.905441,27.787964
58.576813,27.282715
15.884254,51.681519
67.363297,42.227417
253.625473,143.022949
94.004013,76.426331
222.74115,85.723633
17.209534,38.298828
114.833633,153.970459
2.85202,8.710449
114.949127,188.708496
100.315254,46.579468
60.230255,65.37793
40.248169,14.581787
95.208839,71.190796
95.427231,66.9646
25.806152,10.914551
19.414444,24.005981
151.904358,2.507324
89.172882,119.758789
4.167793,115.180176
28.835957,75.169312
160.956161,9.075684
19.770508,45.119873
79.59613,39.70874
79.168427,103.786865
35.790199,48.472778
104.002251,103.476807
117.034149,192.93457
22.502747,85.546143
92.028687,46.11853
150.603241,104.254883
65.535255,35.102539
59.460819,6.809448
41.704903,14.520508
39.662567,21.841675
66.505669,54.184448
19.084499,15.531677
418.101105,321.911621
54.025429,72.638916
61.772636,41.064453
53.407726,40.895508
21.052155,19.34729
109.969521,42.41333
34.422676,132.452637
21.019917,54.000122
22.953922,67.137878
56.189545,77.331055
83.40007,65.260376
35.820946,13.228394
53.647163,53.61792
44.038166,61.240601
66.279831,84.798096
24.462906,116.674316
118.061279,187.163574
114.203026,74.324951
114.090103,195.885315
75.186501,49.529907
60.591995,47.528442
52.333614,101.095825
55.245274,4.682129
121.68425,78.827942
67.999565,92.23584
161.250015,165.133789
313.4505,79.506836
88.459366,158.023926
56.703995,75.558594
82.699974,21.822754
89.813179,118.739624
83.489807,53.137085
100.931442,71.655518
149.129547,76.49646
14.321674,54.794434
28.317768,48.962158
139.331299,185.680664
32.309189,68.961792
26.150314,10.234619
63.029716,134.378418
23.007629,108.902344
84.064041,45.231812
61.057037,122.63269
38.4216,17.303223
194.390106,137.743652
57.657059,61.096436
34.961479,54.846313
108.978592,259.365723
160.083313,182.734863
64.755524,40.415283
34.565239,4.713135
29.623291,153.312012
54.947914,45.829956
107.550842,41.387207
28.635513,112.299805
72.100365,28.595215
26.77536,17.070312
68.201187,34.074829
45.360004,72.324463
33.840347,27.321411
28.243713,67.705078
200.807037,171.239746
109.080765,56.334229
87.673119,11.064331
99.775391,83.834473
75.609932,65.256592
121.348175,32.470459
155.749817,60.644409
120.274261,314.230469
60.346062,14.448853
1.413807,15.978149
82.181015,21.986816
102.540115,47.922852
129.377747,62.032959
11.556915,24.746094
10.219681,128.608398
87.412666,57.64563
46.070709,41.367676
203.571976,13.047852
27.066833,5.091187
29.983612,112.202148
37.98312,73.743286
84.331551,51.062378
72.010818,86.744873
138.350693,74.463257
61.896614,25.199219
92.916199,24.167969
40.159504,101.72522
113.822739,99.45874
96.807953,35.369385
7.58271,82.469971
69.57341,91.580933
153.886887,115.176758
70.863815,119.539062
1.312366,44.56604
15.714508,119.329346
52.21743,140.961548
20.032219,83.75293
14.294662,51.790894
42.495148,25.87085
83.510818,16.860107
218.863632,115.708862
267.440155,189.59375
74.193092,38.93866
79.639328,118.937012
14.621262,57.139404
21.005985,58.335571
93.144257,40.682251
33.623344,5.995117
21.077667,71.793945
55.827457,88.402954
183.586563,80.08374
155.035904,148.475464
137.143997,78.031982
107.377792,112.740479
22.631897,44.134644
66.508186,3.350891
29.830101,105.133789
182.133209,7.77356
62.957901,31.443848
82.136765,123.464111
37.979549,1.613037
4.558758,48.536499
128.196747,3.064392
73.094246,75.300415
54.778454,70.871094
73.818932,35.214844
3.406509,113.257568
116.885941,37.803101
35.504227,10.249512
109.36232,130.233398
64.611992,69.258789
122.960777,26.911377
11.911964,82.000854
146.241913,90.806641
97.407539,40.32251
104.86187,36.650269
72.110718,85.710938
44.691528,67.917847
46.187534,27.846313
4.2878,28.293823
75.242798,27.949219
83.574844,78.841919
17.519402,80.596924
44.060966,84.510742
100.719208,8.543457
6.219376,33.4505
6.886703,169.706055
92.077705,44.219971
5.231926,33.189331
67.608772,41.802856
21.094265,76.870361
63.832962,70.845337
95.794403,47.790283
156.811356,61.635498
63.937164,36.123413
125.996201,105.584229
48.294212,70.804077
165.979156,30.497559
30.127022,60.153564
88.875137,96.911926
10.100723,96.53186
99.242546,31.991699
39.390457,69.166016
71.098007,115.22699
63.151665,125.54126
55.587368,42.875061
41.89484,162.254028
44.786102,109.555298
31.249126,28.689575
41.683502,20.369629
29.827106,40.441528
35.994682,14.236328
85.928024,65.621521
167.933731,82.19873
287.803589,260.89502
134.995239,46.112183
39.511932,42.43457
216.671722,116.796387
152.086563,86.198486
208.818146,150.82666
161.37619,57.481384
84.059921,31.323853
83.106529,47.85144
1.223198,22.46936
62.891506,24.387329
110.551369,132.070312
16.446953,154.13916
25.384396,74.409546
17.051231,25.387817
55.748348,67.129272
120.033539,113.06543
39.750038,92.420288
131.582764,75.961426
33.220245,24.16748
152.248474,178.544922
77.288223,174.497314
47.09798,12.18811
89.952568,46.174744
84.409607,217.293457
51.326897,12.011963
73.653656,104.07666
57.698257,152.17041
79.941803,89.86377
210.453583,144.590332
187.347031,159.210449
237.929749,182.432007
59.328461,145.73584
117.557434,207.254883
34.751099,50.27417
36.348171,34.718689
178.785294,91.969727
236.262772,44.739258
87.8452,66.700928
20.429115,84.21167
83.670845,120.063538
66.93132,12.483398
115.619644,41.790222
47.51825,3.257324
36.143089,15.537109
121.07692,77.261719
114.47084,77.228882
109.944153,71.224609
40.391785,93.887695
100.633881,198.787354
47.477554,85.220825
55.871971,120.966309
21.767056,42.31604
174.067581,141.232422
255.363968,202.456543
32.475327,12.861816
267.185669,253.302734
244.864105,218.458984
54.736382,29.412109
58.757599,47.348389
