SpT2,ST1,mCherry
1616.116821,811.684021,5659.535645
6588.064941,1715.082031,9971.730469
768.232239,277.386139,2698.473877
8658.947266,1919.472168,3861.620605
3762.143555,1557.87854,21989.6543
29675.26172,12365.60547,32632.875
27193.3125,4950.264648,24463.19727
7491.638184,1026.537354,10900.11816
1008.101318,1713.344482,3718.642822
1794.549805,205.517883,589.62146
1541.390015,1349.927368,9147.290039
1345.451538,224.67421,528.191467
8592.435547,2256.79126,5430.37793
11841.65039,2620.580811,45324.07031
2284.63501,1528.022095,3278.868896
6716.16748,3654.471191,13549.59082
5583.731934,2616.140381,11025.84863
4040.689453,4054.220459,6534.871582
11339.02832,8266.049805,13355.37012
3276.625488,2236.212158,2764.640869
13318.52344,6710.661133,27937.52344
2816.026367,3135.254639,10215.76758
5943.720215,8794.308594,16906.64453
6761.991211,1818.108398,10712.33594
13978.12109,8784.19043,15645.61621
695.820435,152.890259,553.273438
5551.09668,3081.80542,24434.76758
3699.385498,1374.428589,11240.61719
1907.425903,2002.573608,10296.15234
5829.143555,1630.257568,10608.15918
20200.36719,3248.084717,18255.48828
2009.038574,246.844513,863.783386
1047.966919,1462.33667,2570.513184
13283.92871,4227.047363,27427.15625
536.270874,726.486023,895.505981
509.356934,236.125656,1199.032837
2236.600342,1969.877319,12759.93652
5766.843262,1450.696167,8730.929688
9966.776367,4267.629883,9032.139648
5622.206055,596.534058,5712.501465
4297.065918,2715.826416,1878.736328
8892.78418,3388.419189,57779.47656
1681.026367,1212.786865,6980.508789
1411.255371,826.833923,2349.000488
4449.398438,1310.447998,1452.91333
11705.7041,1726.864136,21655.79688
2618.202148,1766.743286,3587.331055
6349.918457,4108.489746,33296.49609
586.251343,377.643311,788.138245
13790.72266,2838.857178,7304.129395
6533.706543,4704.303223,15007.87012
1054.750488,1826.886719,3790.201904
20418.82813,13916.77051,24565.3457
18448.61719,8198.245117,11606.80762
1003.949707,388.142487,4504.972656
6403.912109,5397.822266,19977.00195
26744.9707,3100.589355,5613.92041
6024.766602,5993.757812,35055.28516
1103.351685,409.557068,1081.96875
2365.422363,1705.86792,5952.873535
1843.681396,1148.667358,8859.15625
858.913391,564.165771,2716.307861
7453.402344,6541.13623,9760.128906
4882.604492,1345.908447,4900.280762
407.036682,335.128265,695.217224
3082.160645,2161.339111,13050.00488
11058.24609,13097.31641,41599.71484
6338.241699,3840.761719,37501.27734
4007.679932,1665.148193,3819.838867
2043.741943,1529.878296,3763.638672
723.685303,101.075394,195.334778
734.87915,986.505493,3146.245605
997.096497,490.32605,870.100891
10136.97559,2582.494141,17993.00391
2440.455078,1283.514282,4076.489746
18700.12109,5864.398926,92711.42188
2383.728271,1973.131714,6137.592773
1816.286621,1302.030273,4419.015137
11882.63867,5196.441406,20159.63477
5274.177246,1895.2854,2643.834473
5738.556152,4823.792969,18458.30664
801.691345,308.755676,416.838715
895.538818,609.211792,2946.35376
1188.623291,1024.593628,2201.492188
745.707703,296.204865,1012.338745
6160.268555,4392.584473,14556.11035
9071.285156,2253.760254,3102.545898
8904.682617,6651.690918,17444.45508
1460.56189,2698.269043,4995.466797
1607.558716,836.246948,8748.282227
7301.930664,9782.835938,43665.29297
11341.80762,10740.7041,58707.78906
1552.793701,1575.162231,5919.711914
13136.41309,6883.039551,22719.78516
5249.910156,1968.169189,4196.864258
11098.23145,1571.169678,14185.77539
3098.046631,1713.105103,6973.94873
582.026978,471.438629,3095.042236
7627.174805,2473.260742,6089.088867
3579.141113,4234.390137,4952.899414
1483.414307,1854.20752,8152.551758
10385.91602,4281.956055,30399.65625
7978.035645,2860.875977,5514.509277
867.052002,1372.396484,3185.113281
9754.048828,8546.724609,56328.26953
4355.685547,4490.422363,19430.77344
742.713928,339.175018,824.616638
2173.479248,368.175171,875.99884
3454.219482,1023.492188,10236.73535
2046.973145,551.795593,1213.342773
3476.087158,767.923706,1038.835205
2292.618164,2048.811768,2156.861328
5187.763184,2465.735352,5538.669434
3401.213867,1529.73645,9568.541992
3492.868652,3355.537598,11192.81152
1176.804443,827.304321,4936.457031
3255.408447,1099.967041,2490.102051
3369.4021,2870.154297,9154.990234
5184.661621,10684.57422,8766.597656
6448.570801,3208.181152,18710.67773
3179.483643,3025.412842,4679.188477
4450.919922,1744.539795,8945.338867
6170.431152,7605.24707,24873.54492
6659.75,5569.609375,9144.604492
15336.92285,6472.450684,45311.32422
19348.26367,4681.079102,22976.09375
5278.115234,1007.186951,11268.87207
2534.247803,1910.108154,12379.36621
6150.052246,2604.036865,6747.431641
498.18219,363.414948,2412.624268
1024.413086,518.117737,3202.256348
2733.625732,1325.614502,4852.661133
3397.781982,2468.869873,5586.607422
9441.979492,5824.659668,17677.5
11012.13574,7232.129883,35922.55469
17761.58203,12939.53418,16613.9043
10373.66309,10157.70117,17464.63477
1728.419556,1193.421997,4483.647949
13115.7959,10036.41992,71447.14844
12895.58789,6358.770996,21479.99219
1350.280029,181.056976,541.463867
15253.95801,2870.726807,12656.875
3824.611328,3320.222412,19297.05469
7587.669434,5749.297852,24731.9082
133.762863,52.468109,554.477905
2314.854736,2493.668945,12655.89063
19912.8457,15312.87207,21434.55078
7752.010742,3908.834961,12014.86426
2758.110596,1565.663574,5652.516602
9525.167969,1751.39563,10767.00098
1567.69873,1176.75708,6591.222656
8483.023438,7549.067871,15390.74805
14266.19629,9205.881836,36880.12109
466.82135,93.188148,459.251221
1680.676025,402.864197,775.319031
18732.18945,3356.544434,23853.86914
1598.913818,1100.455322,2949.216309
616.003906,240.702515,1556.878906
1117.810547,1129,5303.603516
14259.15918,11873.66113,93266.39063
13309.24121,5581.331055,9398.738281
7407.99707,2749.730225,11267.55957
2403.496582,1120.305786,10120.94727
3655.052979,2882.202637,14876.70606
5280.089355,5433.570801,12041.72168
3877.556396,1359.745117,7714.840332
3317.908936,4126.131836,5401.526367
7732.846191,3776.890137,11405.96094
10463.36914,6910.215332,39322.74609
2950.387695,959.045654,4104.669922
566.75061,535.157715,1996.870972
19134.98242,5839.293457,38728.10547
2341.895508,2404.905762,11183.46289
17539.0918,4433.64502,43879.78516
2364.920654,1371.520996,3128.012207
17380.55664,6136.336426,37445.76953
7123.566406,4562.356445,20732.25391
1914.796021,302.908875,754.332214
1278.691528,791.96637,2646.378418
3300.247559,4201.305176,13599.31152
25341.65234,12698.42969,21643.78516
3364.293213,4755.754883,7494.69873
3929.563232,5430.35498,17430.44336
1260.209839,1318.358765,2080.682129
22770.72461,12333.90918,25768.72852
5085.936523,2250.122314,23540.61523
569.354187,114.394531,391.763611
1171.302124,1355.11438,4220.550781
2302.485107,460.942078,2625.979248
13658.74902,6431.977051,9506.703125
5597.873047,4874.640137,33779.65625
9158.814453,1537.196533,7050.171875
7170.994141,2168.915771,11945.75391
8958.823242,7165.062988,17140.41406
319.237427,109.859909,170.74823
4555.716797,1259.760742,2283.347656
1282.006226,524.351379,4204.769043
5224.424805,4222.251465,12231.23926
14931.85156,10653.26074,18816.47656
654.426025,110.111633,403.457794
8469.426758,6648.489746,58208.07813
3397.647217,1273.112671,8993.363281
1318.509033,54.764652,568.848389
2972.1604,1792.70105,18397.01758
3851.663818,771.795349,3170.104736
1320.845337,885.517273,7738.95166
8693.037109,2599.636719,12625.4707
10341.07227,8177.898438,32502.46094
4745.28418,1138.982178,7250.319336
21361.58984,9045.256836,25675.36133
784.511169,900.419128,3148.108643
1684.589966,658.661804,1818.022095
5045.99707,1057.666992,2162.421143
7392.922852,1466.98291,2469.054199
5397.467773,1235.081909,4895.901855
1359.627686,254.256317,570.745728
1179.70166,897.292725,2396.99292
10444.81348,8809.853516,12440.20801
1767.708618,741.599182,7757.22168
5154.961426,1616.488281,6607.021973
541.608643,44.063728,261.560059
10874.34863,2869.655273,20681.88672
465.65799,27.991108,325.689697
3523.046875,2282.633057,18088.39453
10859.62695,3198.841064,32813.83984
5409.609863,5575.436523,23000.86914
10345.50879,1931.587158,11612.1709
3318.879395,1636.566528,5130.132812
10538.30078,2955.405029,8352.864258
4115.181641,4999.287598,20000.56055
14068.16797,9328.347656,22191.89844
2039.897095,1622.326782,2790.151611
1208.670654,259.126801,471.121216
1005.308105,989.976624,1638.495361
4014.939453,2320.39209,8732.145508
6367.242188,2950.908203,33055.31641
766.580322,615.737427,2106.741699
10834.20313,13990.58984,36815.08984
10599.8252,5982.967285,23928.07813
432.547058,143.452606,1431.127808
368.303864,405.410553,873.396973
590.396301,396.172668,3262.474609
3794.492432,1913.7323,680.338623
8843.00293,5523.217773,14260.32715
380.448792,17.3393,271.155853
1128.712891,113.990204,420.535797
6548.287109,1284.393799,9565.020508
866.974426,636.964539,2998.442139
520.02948,131.750885,262.946564
2886.604004,1869.083252,9347.394531
26934.33398,10275.69824,76216.22656
4703.308105,3498.6604,29609.56641
21313.60938,3503.441895,29045.07031
665.773682,1044.123291,3098.151855
821.216003,54.531578,366.344604
6696.415039,3697.757812,35485.26563
7329.612793,3621.584961,14289.37695
3535.219238,2605.108398,20159.26563
6993.597656,13798.00879,28036.12891
30744.00977,17936.82227,50226.23438
2839.206055,3676.489014,5922.324707
695.453979,649.183777,2793.464844
4159.175293,1606.056274,11935.65332
1419.946533,1789.265381,6074.750977
7625.234863,2248.611572,6389.67627
7301.07373,7243.243652,49782.47266
1525.483398,1027.081665,7010.57959
6983.294434,8502.012695,31328.92969
479.532349,209.900803,1188.51355
8841.59668,6294.97168,37091.74609
2355.311279,1252.360718,4094.42041
370.042572,278.831451,1174.094238
620.056091,416.075562,1394.081909
5949.217285,4334.908691,31706.9082
23915.64258,6400.898926,35709.40234
8402.173828,6980.902344,54186.00781
640.446106,404.413025,1584.989624
16552.88672,7147.321289,34675.26172
6020.685547,1992.129028,3520.318359
866.108704,1015.210938,4025.597412
12951.62305,5301.905273,16992.90039
2832.857666,1359.510864,2901.959961
18211.09766,10093.3916,29334.5625
1024.914551,722.766113,4605.793457
3842.638916,2264.420898,20239.48438
7000.062012,2153.93457,4225.349121
6726.118652,4583.227539,32138.01367
7577.00293,1915.295288,13561.80762
6895.484375,4450.101074,12583.2666
4882.287109,4720.157227,24660.90234
5616.236816,1474.021118,7079.895996
11747.56055,6491.145996,17022.86914
3597.116211,1511.294556,4468.54541
700.250854,232.859558,324.738892
5625.431152,5238.777344,13265.57617
12606.80078,4901.89209,13776.4375
939.237793,1053.246826,5171.057617
12485.01074,4693.487793,34715.40234
1927.137695,1135.904663,10223.62793
3210.299072,2812.351074,12197.06836
632.26825,848.039429,3076.261719
1670.30249,1213.760986,3213.230225
2929.403809,477.986694,5591.604492
5117.823242,1870.043945,31808.93164
24766.12891,16505.58203,72485.46094
607.958923,66.038216,282.474304
20496.13086,10803.13379,13777.05371
12700.72461,3802.060059,55825.80469
3585.667969,2788.518799,11173.41797
2895.186523,380.764618,843.401978
2753.623047,1075.587036,3725.627197
12752.37109,3875.740479,8258.731445
9382.348633,1440.368774,21126.08008
11149.85156,6691.78125,13472.79785
10961.8877,5957.831055,71735.375
3340.309082,2585.060303,1246.223999
6118.71582,4432.727051,5798.789551
1868.824097,905.572021,2700.504883
1106.006592,371.192413,1224.887451
3943.104492,6652.84375,24955.53125
885.400024,609.197266,2812.850098
383.169006,394.805054,678.775818
9447.52832,3540.95752,6636.925293
1845.482422,1445.512207,5488.141113
3909.800781,1418.955811,19040.05273
8524.611328,3195.94043,9856.060547
19111.85156,11546.65527,25622.4375
5224.288086,6114.82666,18031.78125
3845.028076,2563.822998,9044.557617
1684.918945,1367.762085,9102.492188
12536.29492,2125.718506,2876.166748
23187.77148,12247.90039,27758.84766
2155.309082,2335.411865,8802.354492
2618.371582,1495.437256,9800.213867
2637.439697,1789.066406,1923.135864
14290.89063,8761.322266,19746.29688
8337.904297,8168.593262,11090.16309
1563.689575,599.502747,1485.68103
1750.685303,1514.14856,2683.844482
2746.310303,2101.975098,11920.8418
9919.082031,8325.067383,18308.36328
546.73877,246.647583,2058.506348
1344.554932,767.893433,1724.360474
21621.95703,6081.740234,30746.79297
2065.115234,2505.061523,3700.931396
1386.956299,765.614868,6451.970215
2127.276123,692.625793,8299.060547
567.510986,602.624329,3169.138672
1861.795166,909.890198,3202.255371
3913.322021,1875.246338,3527.869141
2494.822998,1026.095215,11900.62793
7738.429688,1481.977661,4746.383789
6580.504883,2866.197754,25885.12305
2831.88623,2450.883057,10613.14453
1782.577881,1820.022705,5002.38916
10028.07227,8719.425781,21200.02148
3666.90332,2912.670166,15104.24902
4319.769531,1744.489502,4011.24585
744.152893,91.021828,512.558655
22767.625,3018.505859,8670.029297
947.284363,1271.164185,4559.654785
3254.376709,3012.473633,19274.26953
16027.07813,7428.960449,33281.59766
917.015686,603.902466,1116.363403
599.921021,314.808075,539.524963
3788.133057,2706.751953,23710.14063
3787.973633,2779.938721,7771.486328
621.781311,188.964111,534.582275
5936.11084,8159.794922,30877.53711
1196.161865,388.092529,1576.827026
6917.567871,2314.476562,4792.709473
1591.838013,409.303345,709.878235
1531.407104,1703.999146,3700.616943
734.444885,183.872086,355.345093
1145.175415,1549.026001,4729.327637
8456.395508,6717.65625,22633.53906
1272.428223,1196.721802,3138.888428
284.00296,111.131996,237.512115
4191.752441,2435.280518,8268.636719
814.818848,386.261261,1797.92395
1675.6604,630.77063,7276.774414
14238.23047,12971.24414,36881.70313
883.305481,659.130737,4657.6875
783.795654,285.315491,1039.031982
2463.056641,957.359375,1826.022827
2378.244385,1783.586182,6597.470215
3949.599609,862.324097,4498.481445
8396.368164,1110.688843,11155.3877
434.032776,669.494507,2018.137695
3340.954834,3367.390869,10263.43555
939.367981,460.486176,1071.362183
461.638885,109.883095,327.630585
1262.017578,371.290192,976.003601
1743.413574,695.914368,4051.705566
995.057739,357.081085,1521.830566
329.864014,197.913605,1286.622437
12107.53418,6256.647949,19619.69141
1825.536621,1950.846069,5023.95459
2396.869873,1643.24292,10398.00488
15468.63477,2643.385986,22144.11328
7092.346191,1955.030029,1535.117798
2629.172852,1567.88501,3218.264404
508.446228,171.744522,332.361633
4613.171387,949.658264,5230.739258
2643.44458,294.917145,950.805725
3601.24292,5870.539062,24136.11523
6755.205078,2023.88147,5208.993652
3501.29541,2870.499023,15957.82129
10102.89746,2519.081543,16356.56348
351.046448,205.472977,841.282715
1102.33667,817.584778,4459.099121
5055.047852,5861.019043,20250.21484
849.863403,945.083496,1615.902832
606.2901,504.289459,2929.902832
8602.738281,2284.062256,24567.76953
12853.61328,8308.575195,17448.38086
20323.0332,8636.647461,51119.00781
3423.597656,3372.175537,14040.64746
2668.361816,2218.607178,16005.71582
2328.09082,3187.055176,12209.07715
1392.52356,574.962463,2729.513184
1067.46875,796.214905,3401.67041
6642.431641,911.732544,10306.11133
541.4375,40.988735,231.245911
399.373596,121.442261,853.130493
3139.945557,1535.4729,10333.17969
23287.2793,6074.700195,5190.492188
17429.57422,8926.713867,41365.67969
8529.008789,2330.067627,5406.084961
11600.25391,5624.991699,52934.12109
11426.40039,3419.20166,6935.685547
1614.74353,358.454407,2046.007812
14602.57813,3989.025879,1373.524658
11837.02832,6669.295898,10168.33203
8562.487305,5476.975586,19918.49023
3249.868408,2361.7854,9994.056641
319.660065,85.169533,172.75087
435.577698,314.775879,916.922119
6342.527832,5920.935547,16750.15625
8775.249023,4272.836914,19854.72656
1496.249756,518.547119,1450.228149
36252.47266,10157.35547,67093
10631.20508,10407.1582,38105.94141
4691.224121,4411.17627,29538.3125
1676.653442,599.022339,3342.933838
15901.88867,5607.170898,34684.75
5463.072754,3401.68335,17599.34766
1354.52002,1427.809692,3825.753418
1665.814575,571.795471,997.216858
3715.016357,2086.088135,5233.931641
2830.43335,2168.28833,4312.625
6935.817383,3201.126221,29100.12695
1146.981689,1640.59314,3088.206055
1999.014648,1859.134888,11069.18359
3469.215332,661.782104,997.32312
1374.685791,468.624115,2260.287354
4150.152344,1452.694336,5161.792969
3149.741211,910.015747,1775.632935
7154.074219,5346.125977,38930.53516
478.878357,176.818237,310.606781
1077.500488,833.115723,2567.317383
2005.578613,1187.388062,3971.698486
13141.50586,7383.184082,29598.12109
5481.564453,3730.230957,20784.42578
14247.56738,11219.73633,30079.23242
1394.234863,1468.75708,1150.750122
1943.249756,1243.389282,9850.371094
1221.556396,352.265869,700.165527
3126.290527,1527.885742,6416.84375
2320.760986,1340.266846,2787.727295
4642.282715,1274.961914,5175.381348
3220.273926,783.529968,735.964783
3072.233398,5138.686523,11564.06152
9399.344727,3014.561279,4319.205078
3480.184082,1114.465088,10063.48242
7393.917969,2330.895508,20871.94922
16472.06641,8708.208008,13707.86914
8538.533203,9667.976562,56264.47656
4431.739258,2706.703369,2696.208984
2857.818115,251.074661,669.486084
1982.357056,970.881714,1393.24646
9434.8125,4040.78418,12277.90039
22909.74609,9868.537109,59639.27344
2422.818359,518.304504,830.022827
765.51123,222.432907,893.535034
2619.489014,1224.667603,11687.39648
10878.50098,7390.778809,20313.48242
905.82489,610.738464,2061.918213
991.630066,1268.196655,1175.891602
9247.188477,3521.046631,10796.00195
3324.617432,676.121643,1643.708862
1608.446655,400.073975,560.629211
1595.250977,877.377625,8245.572266
1912.756348,1456.85083,5915.155762
4374.731934,3294.386963,28675.97266
5927.164062,5759.104492,25653.30273
6146.361328,7389.423828,36412.84375
1932.637451,1043.409546,1500.182007
7828.124023,3291.469238,31329.09375
11407.56445,12964.34082,6387.230469
1138.116089,364.500946,600.649231
922.579956,718.113281,938.068726
2190.291992,3088.952148,5065.686035
1276.790649,402.878632,1798.71582
8746.066406,4348.57666,34905.54297
4514.344727,1601.845581,18117.96484
811.193665,557.163757,2853.724365
3702.279785,1622.202393,10124.45606
15566.87598,19266.84766,85375.13281
782.57428,419.164825,592.005493
5905.270996,2830.051758,10696.8877
12371.00488,3091.114014,58862.91016
1773.102051,1572.565186,9390.585938
4678.101074,1737.818604,3064.999023
18918.58398,12518.86133,40854.17969
3543.032715,2216.113281,13599.21094
2743.246582,1265.145508,3766.116699
19769.22266,6331.621582,72536.82031
1942.504028,1103.235962,2724.510742
16298.54492,13573.0293,43322.47266
922.037354,261.527496,3875.017578
4892.942871,2173.821777,21435.84961
4077.891357,4522.891602,24729.05469
5172.625977,2977.201416,19168.16406
5503.393555,3047.654297,8419.410156
6949.78418,6278.251465,30546.75977
973.986023,263.690826,392.812439
3555.016357,4011.978027,17938.50391
4529.947266,4284.878418,19865.39844
1546.538818,676.148132,2916.246582
11337.02246,3688.482178,10525.83789
4661.812988,553.819946,2006.563232
11042.03125,14830.70215,28889.07227
7268.281738,2187.106201,9587.682617
14436.6875,5489.097168,23640.45508
1284.843506,781.707886,2231.276123
6732.654785,4022.12085,15529.30664
707.709229,580.017334,2120.948486
5996.54834,2869.163086,8471.501953
1206.44043,113.973846,267.484741
3557.336914,3381.344482,4945.80127
788.481018,175.78064,1752.28125
5084.289551,1591.308594,7504.413574
579.916992,133.29985,699.234497
1170.426025,551.025696,981.558716
2783.531738,1508.940918,1961.713135
6369.887695,2580.82666,8669.083984
9873.329102,2769.638916,6007.475586
8384.588867,5886.402344,15898.9209
2852.141846,2894.342285,1848.474243
1145.085815,326.523224,1582.711792
6028.30957,2820.084229,28137.8125
2841.77832,2308.609863,15869.14258
2854.381104,1902.412109,8719.15332
14172.55762,3565.372559,11484.49805
5285.375488,3870.021973,17934.88281
1722.64502,1682.49231,4504.161621
4751.597656,2312.349854,5977.702148
1568.99292,118.549049,518.392029
5064.697754,2349.14502,15308.61523
11527.05957,3486.10083,46402.63672
2438.655518,896.316162,2129.012451
9358.53418,6634.491211,21746.33594
18853.83789,8928.564453,23636.52344
24679.75391,3924.072266,12438.67481
2089.513672,1716.813354,10405.53516
6709.410645,1572.635254,15816.66504
1169.747314,649.931152,3960.695557
2208.689209,725.495728,3379.678711
94816.82031,17414.05273,21060.08594
9599.806641,1817.577759,13836.1543
2398.781006,1354.434814,8412.836914
3302.243652,908.103577,8075.194336
22752.16016,18504.44922,52716.88281
11202.8584,7451.84082,23874.88867
830.412598,601.02887,4516.310059
18832.71094,6090.512695,55854.97266
1329.726196,1106.233643,6122.625977
6313.799805,2047.394043,3502.546631
3218.619873,1237.397461,2238.426025
4178.57666,2023.715088,17232.4082
747.283447,233.094345,739.918213
8123.398926,2238.585693,25908.48633
1448.010742,1142.947876,4482.914551
14396.88086,5266.073242,13527.38574
10013.0166,9764.410156,57334.61719
2839.08374,946.502075,13547.97559
2229.364502,1331.797852,7675.96875
12143.35645,7533.486816,43054.38672
9293.055664,4966.849609,18564.45703
411.590881,511.101532,816.81488
2429.154297,1748.637085,10224.84277
2403.701416,1348.537964,3719.622314
768.840698,505.987061,1584.725464
13543.02344,5829.29248,8601.887695
1556.021729,1677.528564,7229.512695
9972.898438,6725.498047,35810.11328
1974.509277,687.050354,6098.34668
4849.791992,1557.328735,13293.13867
11401.93945,3976.11377,13135.16504
7613.98877,6816.466797,37077.99219
1021.203857,116.503288,271.201477
2567.879883,1066.145508,12137.5459
1956.153931,576.381348,780.71637
6787.421387,9284.413086,40120.87891
2529.126221,1667.764526,3760.727783
4582.802734,1368.570312,12294.14844
3823.036377,900.851074,12714.05957
4243.857422,3068.038818,4645.023438
8421.960938,1430.193237,17246.14648
5159.464844,4210.421875,15963.9082
1215.064819,1946.209351,7297.598633
485.684814,54.006523,197.05867
3624.425781,1836.34729,15391.36231
9797.598633,868.106567,1804.458374
4953.779785,3248.866455,11629.7334
1030.773071,454.746826,1753.79248
10415.96875,3473.026367,34358.41797
5327.26123,1371.109375,1877.268311
683.379333,173.58934,715.023987
6246.535645,2631.355469,6148.32666
3191.202637,2839.132568,13532.35449
23592.375,14614.28125,37445.30469
3735.60376,2271.716064,15053.32813
1873.269897,2021.317505,7778.88623
12582.53711,7799.850586,34473.07813
1941.927734,802.514221,2257.990234
26876.85547,14821.55078,35668.87891
19844.82031,6059.977051,37943.63281
5062.580566,1171.834839,2999.154785
9531.304688,7227.961914,26085.00195
6133.288574,4676.575684,35200.82031
2397.850342,348.278015,2599.334229
2722.236328,1138.839966,2629.433105
3246.752441,921.383484,6522.660156
29554.45313,19350.38086,70670.375
3382.384766,1540.453369,2002.846436
8697.929688,4724.67041,31465.21094
2708.699219,2051.266846,6172.805664
11148.25684,3056.575195,15713.09863
2056.65918,1646.620117,6625.580566
1196.364502,216.790054,501.86264
1885.375977,1301.812256,6961.430664
6967.841797,1995.513794,13716.04883
898.516418,152.978119,390.980652
3133.617188,1082.788086,2574.362305
959.178406,230.574646,421.878021
4879.681641,2379.949463,22323.61914
12839.08691,4663.719238,52392.11719
3244.223389,2349.489502,13240.23828
4719.830078,3174.804199,4986.090332
14363.21484,5968.953125,35781.27344
3709.316162,2765.23291,5615.131836
960.01825,814.999023,3085.109375
3017.893066,712.156372,1875.565063
8706.798828,6601.125488,19381.63672
2375.918945,2028.360718,2277.6875
5808.483398,912.260254,6722.791992
15011.5166,4837.060059,30614.38477
4370.216309,4155.530273,26845.83398
8265.793945,4109.223145,44914.98828
2897.772949,1597.299805,15378.25098
1275.706177,1026.089722,1151.353516
2561.332764,1448.596802,9140.801758
4744.157715,1234.80603,2598.026367
1297.348145,699.300354,5058.374023
3307.671387,2173.037842,12864.9082
14311.81348,2304.578857,8303.236328
1243.48877,211.172974,1156.180054
3809.755371,6038.557129,21388.35938
5709.959961,2047.487183,4733.765137
1075.360229,1187.577881,4627.380371
5386.378906,3930.34668,17538.24609
1965.237915,1383.385376,2577.473145
1725.887939,1244.515869,2964.061035
12193.6377,4267.007812,10787.57813
11891.14063,2075.521484,19601.9707
799.379272,422.609772,3965.546143
3084.708496,3262.188721,15739.59668
934.225769,98.29641,462.169617
933.782959,1559.69873,5591.449707
2035.09021,1036.261719,1511.182251
20780.72656,13153.3877,21472.63867
7535.628906,3639.247559,7549.443359
2518.407227,610.982422,969.749878
4881.166504,5402.815918,12501.92285
11509.19238,5784.946289,7875.504883
964.04834,1059.929443,1436.100342
22364.64844,6160.483398,18337.42578
9874.333984,6796.801758,18240.52539
21278.35352,7978.772461,15701.28711
2102.729492,834.687622,2609.722656
12342.90039,3591.602539,27340.50195
4749.461914,1460.012329,6433.78125
905.243896,195.032852,349.830963
377.920197,285.034485,929.725098
24171.94141,10824.77051,41880.46484
3850.042725,4375.484375,9411.736328
12832.99121,4892.457031,59777.10938
9759.664062,6724.084961,15142.68262
613.795593,294.174805,3400.175537
6919.60498,3655.904785,21486.74219
3470.868164,3190.010742,20642.5293
9327.484375,5131.382812,8305.257812
13446.97168,6680.275391,13198.37012
4432.546387,1332.659424,6957.562012
5823.789551,3087.699707,11654.05664
12408.91602,6969.351562,76917.42188
4968.943848,1453.614624,4055.431885
21440.50781,12669.6377,10668.18555
5741.824707,4391.062988,36920.08984
5596.723145,3399.179199,17759.80273
3255.214844,1360.515381,4368.606445
2838.917725,404.866425,2162.757812
1844.400879,848.571594,2860.929199
6297.374512,2071.890625,12136.00684
1375.731689,778.633972,5184.546387
1306.408203,128.260101,253.829742
2964.764404,2117.500732,11049.66211
3805.907227,3078.038574,7940.654297
915.298706,128.608765,361.361847
581.302551,240.375687,1796.39209
1810.411865,761.170471,7371.728027
6725.462402,2933.542969,18212.64648
8219.753906,2014.455811,9583.177734
9636.044922,6480.303711,18415.51172
3776.899414,1454.081665,8637.080078
3918.922607,1232.86731,1002.754395
4758.661621,2784.838135,4994.487305
2306.814209,352.741486,2128.86377
3079.090088,1176.74585,4889.696289
2810.87915,1135.416992,14694.17773
10010.78516,6183.802246,20727.42969
13057.36621,6772.137207,26094.52734
4584.166992,2029.360596,26402.72461
2079.268066,1190.312012,9164.673828
1657.53894,148.890076,507.472321
21630.92773,9616.830078,52008.89844
10652.17773,2105.861084,17713.29883
961.782898,277.368591,509.155914
1041.400757,319.003723,866.601257
5111.513672,2006.495361,1318.084839
9543.117188,5786.091309,5110.737305
8856.463867,1230.249512,15154.19434
686.994324,414.867554,1145.581665
2943.173828,690.990906,2132.760498
5010.228516,3911.835205,19951.67578
2411.982666,963.450684,916.5224
4251.084961,1301.972778,19161.08984
2756.369629,2045.719482,4936.858887
914.424377,350.999908,1132.386719
8429.265625,7694.196777,39706.89063
400.193634,115.516739,2067.037842
2272.16626,296.009888,5218.993652
1088.24707,394.024445,1058.279175
14003.50684,8874.626953,17426.5625
1441.5,2153.691895,7792.217773
4657.063477,2005.614014,3985.714111
7567.812012,1626.810791,9887.43457
17966.4668,7820.460449,42745.86719
16640.88672,3168.056396,27771.89258
602.338806,35.390804,185.575562
9897.188477,4503.064453,3634.241943
974.897156,224.460785,471.193573
2102.863281,2560.885986,2801.645996
6676.840332,834.356689,7846.880859
1303.065308,588.603088,6356.358887
9034.577148,3933.53125,7289.354004
9611.928711,3957.987793,11444.71777
816.309998,359.608643,2257.304688
4710.569824,1823.108154,10018.7002
10348.57324,6785.63623,24677.60742
805.33844,1233.217651,3315.936768
22660.31055,12793.99609,37266.42578
422.0578,130.945206,920.445801
488.027161,293.030487,266.702972
1872.551514,658.935059,1289.089478
8872.839844,3521.06543,11703.55762
2601.746826,614.419983,1477.980591
21838.75195,13644.96191,45714.73438
18798.73047,7154.832031,38176.74219
848.994507,369.956238,1348.205933
4605.418457,2945.799316,7046.106445
6087.945312,2205.628906,6765.708008
22047.55273,27522.00781,79514.10156
1314.953125,372.396576,2216.28418
8293.741211,2222.190674,19449.48438
4257.899414,2428.851807,9979.644531
1728.070435,561.559143,1642.895996
3396.217285,1015.645386,2362.716309
477.596161,233.770432,264.401581
494.34549,147.325653,381.768738
1145.188354,748.167542,2972.656494
4848.99707,2071.580811,27504.84375
5872.053223,4282.333984,14121.16504
4676.724609,5032.852051,16829.78516
6445.073242,4099.995117,38379.96875
778.15332,456.636139,990.906372
1881.735229,1506.011108,2939.704346
2719.129639,1960.838745,3817.638916
4795.91748,1658.562988,6102.806152
6635.10498,2455.21875,3794.511963
