SpT2,ST1,mCherry
124.04451,26.391838,29.443287
46.896336,121.480995,60.991879
40.1012,30.40173,-39.739147
140.39856,57.450348,143.736053
520.365051,154.61998,387.746765
107.369965,103.102287,60.243572
66.747017,7.245838,54.808304
24.743732,86.448082,149.280106
117.578926,41.967255,57.327736
38.192261,38.079292,57.095257
91.867104,102.26062,156.352112
45.491398,39.774925,70.151833
81.834412,83.270859,39.336304
359.872864,41.553356,33.759815
75.700424,27.36039,69.232437
69.270599,10.787789,87.558838
40.717186,42.039227,78.959473
120.175804,17.83115,79.980385
80.940422,81.124184,66.512314
63.21217,42.365173,22.040369
200.118393,16.843807,230.169724
87.990829,56.070488,54.244095
153.354538,27.460184,134.70929
71.10038,59.735798,81.970596
168.443054,55.670635,25.404081
84.131409,38.831245,53.068047
187.304947,29.650221,196.384949
91.243881,53.347572,151.449509
28.302919,11.284249,-32.393822
32.720909,6.926655,82.547569
49.761833,2.813941,139.045746
52.770752,62.735226,70.056984
82.285553,6.151435,-44.3927
148.299545,33.921394,75.706932
61.269936,35.207268,15.485578
39.466309,30.364298,12.693711
2.290473,14.282042,63.787685
56.984543,31.473377,33.152554
48.852375,14.966329,54.421734
80.204376,5.46326,76.603279
63.025528,58.469238,95.879471
355.929474,79.347137,132.73996
140.636093,36.469368,28.977732
83.469093,8.136508,-29.729595
98.131554,175.932709,163.082458
39.657829,62.140804,33.845703
13.650799,122.582825,31.228046
139.731979,100.954262,91.983391
53.81189,74.86908,90.767441
106.641258,32.403343,80.865936
133.928925,76.899483,89.841171
40.946835,73.448555,132.409348
62.132122,95.021866,77.178917
57.019184,72.980972,19.51738
46.534718,42.160751,25.361946
82.830269,35.25066,48.866234
52.947174,20.199972,82.022758
41.47197,100.187172,69.902306
15.485631,63.8218,51.426155
39.044807,51.514328,46.225471
18.903833,67.879158,-44.133892
54.928612,143.240189,86.791367
97.866539,20.205656,59.811966
28.298615,74.183083,26.568966
53.448257,6.763736,101.67469
44.90361,194.787842,162.565781
60.126987,110.821884,47.005821
179.083923,50.048668,157.851334
25.125868,1.377023,14.664957
82.228706,39.787033,91.6604
123.305313,26.421333,-139.71138
193.442078,3.556524,327.411621
132.112411,4.913181,137.685455
47.761635,17.156219,118.688187
38.339317,24.774895,57.764526
76.211052,20.070034,-14.017391
55.373753,95.402229,107.520027
161.412445,10.002361,169.57872
24.529833,43.038803,4.348747
192.775391,166.29425,114.446228
74.394806,34.579453,76.307861
59.924641,46.397388,105.033028
40.521317,70.937393,58.154671
62.160885,27.994587,99.606194
51.07262,38.504677,96.626297
91.383972,24.932142,131.884491
431.719971,34.430447,269.106506
62.128132,17.246704,61.40942
67.029991,42.795872,130.254883
80.827942,89.544083,26.348345
2.197521,5.30063,26.616623
45.328777,70.921013,89.74971
60.783142,15.337184,52.216461
129.368225,11.435996,51.40255
73.437737,13.539422,-12.136909
113.740257,8.339476,120.94014
102.525711,10.209225,35.600922
34.537846,51.7715,107.407715
88.494728,26.689438,116.722015
59.314018,21.992992,64.208961
15.135301,15.098196,66.575592
15.578384,8.334818,21.75477
123.122292,104.170631,148.737
159.719238,17.341022,211.422958
82.113426,44.139385,98.848709
94.355171,19.270245,90.549942
36.70866,61.733845,115.766258
59.650734,145.120041,75.416603
111.780548,108.850266,62.913395
79.025116,25.36517,91.62899
123.431702,88.681282,8.525373
50.762768,96.910812,69.907967
17.07008,46.708794,60.430962
13.594849,27.810081,59.498848
31.984018,24.801088,33.718353
89.097389,21.007002,84.501846
319.555695,59.783272,-46.917835
82.147491,66.112274,73.909821
233.727631,60.398933,91.824753
47.585854,12.977506,102.244659
6.499341,10.715083,-4.389218
77.045113,64.444893,7.296816
58.271984,6.028781,-13.787439
86.180122,14.899367,89.52047
184.649643,71.199562,67.948936
85.587303,57.134674,77.557076
50.715031,7.25057,77.833359
18.0585,76.672913,64.564598
21.122482,13.041675,-41.438629
58.183548,37.770683,139.374908
55.060165,42.459564,52.421875
108.828384,58.058277,201.926743
21.770021,28.925611,100.90329
295.172119,32.78371,-0.416783
75.996719,42.694477,62.765064
27.253519,151.42067,14.728813
36.416355,31.276655,-42.671432
127.364189,39.983795,33.316708
112.506706,8.610499,74.643585
53.905514,25.738388,61.288815
195.965515,78.297371,17.982327
82.683746,3.183766,44.13097
205.563004,31.966269,139.535751
53.85532,2.630403,106.690277
35.242737,20.652214,11.924754
56.484737,46.86235,44.457809
12.626532,77.42691,-13.283896
113.721611,28.930876,31.178326
43.530239,47.990986,7.117294
42.852757,50.028584,53.803699
20.766891,80.350655,79.439651
78.554428,146.798126,121.687637
86.258347,20.948757,111.714928
33.614796,34.072498,34.7533
249.412964,6.903034,425.053894
7.045585,95.482422,22.100388
52.298393,68.69043,142.835419
15.330164,110.418533,11.79258
96.258018,58.804996,42.486031
113.045143,58.429752,82.429581
38.761684,11.951501,78.433098
32.224594,58.108776,46.436607
67.00721,41.975147,38.55431
127.272362,49.524685,3.74378
231.082504,71.283775,79.802307
34.321575,13.062302,71.915016
59.381187,3.962982,61.036221
82.762047,16.372971,89.502167
46.95467,85.811523,93.769516
19.844715,56.803181,55.092228
119.979752,47.714397,89.938797
51.672245,84.588783,101.502663
147.671555,57.627674,74.488365
92.304047,3.58916,90.096817
113.084633,94.119164,22.616991
33.992153,93.692879,-3.43786
88.379219,44.623871,175.829849
47.313419,162.066788,36.145607
18.794981,95.317299,-6.463304
30.140417,134.715195,52.144676
60.891617,34.441048,24.68688
123.920639,59.213238,32.714935
19.10471,21.414885,59.498497
126.981133,107.62532,141.634537
82.459602,109.41906,-13.252905
88.89003,67.424644,61.80954
87.276672,61.607258,42.075699
145.579422,57.904423,94.684433
74.117775,4.217409,141.122284
79.942383,19.563198,36.002666
191.048157,156.785614,177.316559
110.292053,189.66835,130.388214
48.163628,42.640064,106.718147
59.724522,91.205437,64.257225
56.330433,29.437901,42.993935
87.402817,17.084101,61.546814
38.209606,14.424269,26.833073
200.514511,42.269398,165.097336
44.48035,13.521337,85.216446
38.419544,28.144007,65.672112
154.281418,52.044983,251.346817
226.006836,70.740685,-52.92691
314.029266,98.249931,214.740891
3.050989,54.198914,95.909355
32.144894,44.130611,52.674454
64.419411,157.242218,49.028461
21.463873,22.58165,72.393532
77.971107,18.444803,104.99733
48.432095,78.486626,92.888809
97.362045,132.211456,118.78511
141.603333,37.332481,223.484375
117.545296,50.62273,87.12767
13.034069,3.138506,31.871464
186.020874,54.29694,84.154427
33.567139,8.996528,73.207268
54.22739,27.03142,81.590851
32.649521,52.337982,-5.786242
70.105133,43.878819,44.996006
68.776558,252.935242,56.053249
82.215004,62.915871,209.495071
109.128204,17.712841,9.878424
83.188805,136.057068,177.431076
77.701683,3.984576,94.967743
105.441261,25.924549,81.970642
26.249043,94.920143,25.941362
53.374332,44.39595,122.943726
35.412476,95.910606,43.327595
71.400551,52.744484,41.557537
141.375778,35.142517,92.844002
53.724514,76.584419,70.72612
69.148232,24.958885,74.626274
41.555851,30.785482,14.354302
221.965347,92.763443,91.045631
11.000388,21.348215,32.440479
3.143913,16.164907,40.9762
53.95438,71.028854,96.837837
59.43499,58.952019,63.582222
136.068268,56.201874,-0.315297
12.521208,35.210464,24.985374
80.883553,15.851208,31.913586
99.780762,23.150345,43.161587
294.005066,85.885307,-25.936123
47.675713,66.868874,11.909115
72.215828,48.402195,57.684219
45.804707,57.044525,90.235611
35.706234,83.580299,57.836967
98.088058,141.360229,95.943413
234.023788,5.390091,107.500298
229.260986,36.047161,11.927832
46.284344,49.025681,70.985489
42.768158,8.382716,12.730016
94.482063,88.317451,105.081436
49.223644,26.402359,176.358292
84.673561,111.105606,113.251671
21.386683,32.728683,43.447594
37.787586,7.143044,94.303947
90.419853,87.651978,46.985256
93.219803,68.843864,11.630821
60.967728,70.950676,5.136778
115.90493,19.374338,29.192474
58.603626,14.167824,84.567047
116.980858,46.65913,53.099155
9.468552,33.333939,127.067505
402.57077,14.234776,77.508888
31.993511,33.369656,68.642342
409.694061,109.220367,385.647888
125.856354,9.023824,135.257919
126.064529,59.622597,123.98349
526.882324,54.898151,316.623566
115.248947,86.353691,1.968833
215.015854,66.937035,253.041275
97.230972,28.143387,130.13858
270.564087,83.19735,229.185211
57.791599,8.634606,32.903072
267.697388,31.826004,150.811157
26.08255,14.586956,18.665308
87.612953,54.968407,68.637199
80.592819,95.267036,64.66304
109.508247,150.157059,133.220428
133.767502,41.609322,78.117081
51.178764,87.504204,-140.660904
68.609344,3.885727,-36.874195
77.824112,50.546299,33.802509
44.044174,75.431786,-10.315064
20.494257,47.159416,41.855606
311.53479,109.380295,267.632233
83.196144,70.608948,53.876804
69.765488,68.024628,57.708382
291.394928,44.672821,54.850441
35.350704,45.000408,74.302116
12.512077,11.731579,23.591784
25.555956,4.770783,28.143353
5.532768,12.239269,35.317299
94.635216,15.817282,58.616398
21.394453,80.082512,62.60862
35.769688,93.682953,218.621613
140.310654,57.325638,-22.717087
39.8936,26.364983,82.201706
58.1968,62.624897,117.241539
39.698124,32.401978,56.912163
71.870415,40.724751,90.016922
98.711197,97.100594,149.317368
56.228313,90.603554,84.398636
31.878395,33.623348,13.434945
126.759926,87.672829,19.905764
69.663567,23.729559,31.354755
54.333149,15.670856,136.240219
22.665144,79.838303,39.584808
7.576597,52.060692,95.149063
126.473961,71.23436,46.963474
36.95042,84.627014,123.765427
91.942482,17.772144,68.403679
40.910145,41.217777,153.188385
14.44079,103.051689,-34.028488
42.520809,60.117096,-6.793575
27.84885,89.552658,104.410477
83.891357,50.421543,133.479141
40.460003,56.249611,82.152931
83.192909,26.611788,123.072258
59.602276,80.743141,82.514297
142.957642,46.906822,86.533447
258.85199,156.096451,124.254616
68.66275,37.633381,41.656338
27.998539,41.638248,53.407986
31.255953,72.511681,105.683197
44.070469,133.554184,69.044296
60.394855,37.650784,14.71684
235.06781,75.769943,159.850296
42.940456,37.477982,55.194519
39.552647,14.976411,10.916636
9.656932,46.835899,71.50853
5.619265,55.490147,37.998192
134.845901,57.439808,75.168137
103.856308,44.490509,174.630951
196.746826,171.700806,181.852081
8.320054,5.215458,36.55455
49.117241,70.743546,67.96241
58.977325,13.470948,3.201249
82.279793,53.590435,111.929428
116.47776,157.542969,25.283783
58.840302,15.32909,42.399815
33.251282,2.338067,184.881836
1.417134,67.600677,23.420036
112.617859,61.55957,106.022141
92.089821,64.845261,61.374966
206.983292,98.249535,60.737305
61.241096,135.454987,117.9897
140.044006,10.765995,16.19309
191.426376,31.904161,159.292557
114.686363,161.160736,194.511658
124.340393,49.894917,70.811691
104.587563,98.955177,-33.996727
3.841468,42.679813,-26.858711
56.133095,111.739258,70.218109
40.695805,60.234604,40.745903
23.033733,109.263832,28.009659
36.34042,44.262161,68.41362
139.607605,105.018333,64.282722
10.979629,37.760429,2.037598
95.956253,80.527245,43.430313
73.114754,28.201069,181.672516
27.826525,124.560822,70.266922
52.012138,32.714001,13.318598
2.692142,110.488297,-40.396389
24.905239,74.247597,70.459389
54.871876,8.063055,57.135239
96.721527,24.419237,141.692154
42.395138,3.362094,44.102642
84.731361,45.21764,-40.716301
51.755054,11.469449,34.324852
173.134857,104.785591,191.53569
76.258995,66.531654,65.097069
84.705254,62.714176,-22.518389
79.073334,10.662817,37.07106
62.514431,24.729052,53.586853
1.426335,14.74191,20.901806
56.354141,24.829206,37.525219
455.600616,46.683777,316.514526
70.215393,101.939255,20.219467
115.127007,87.151398,138.570541
270.033051,6.656212,209.839539
36.951443,72.241219,35.041847
104.495598,27.396564,91.339317
51.048687,29.376303,29.862459
82.07254,25.245436,26.207844
65.139496,24.771875,-16.51778
127.849197,146.935226,283.701233
76.321968,54.047695,93.111694
33.874916,2.952888,29.685038
102.854317,45.389835,68.597954
211.51088,32.171387,79.409088
54.975521,10.779002,81.835281
25.304478,122.706413,70.019043
81.939102,63.50935,24.142694
113.236504,53.739243,149.296509
67.301018,52.31432,59.75602
7.803877,40.413502,25.386158
28.28434,52.812881,132.76059
201.658279,193.027313,86.487419
50.177372,12.195265,77.303658
81.294762,4.03251,153.053207
28.103294,20.236404,12.907131
2.907767,22.270348,31.58564
89.660065,13.780118,79.639038
97.396141,82.354454,128.777924
202.323517,71.854919,64.955544
119.687683,40.591404,176.32782
109.064095,78.118568,-19.834152
71.460655,61.763371,20.039759
126.7901,41.270626,91.321754
210.585831,27.202734,244.877045
108.104752,15.691995,120.984344
59.105682,11.198092,38.657669
24.283739,78.22126,32.586426
20.501617,44.451801,73.012383
1.482214,78.733185,63.986301
60.474472,70.093369,30.367924
109.681099,35.65316,63.58073
96.876556,25.525194,167.483154
23.387764,8.948698,10.373482
72.90377,96.890297,101.370567
129.530243,136.513321,43.251377
95.063789,32.329395,50.902248
446.811218,8.948335,264.013733
459.429352,60.138783,108.544212
126.721313,15.927979,126.359619
23.095398,76.589439,47.582561
62.616875,85.892136,48.85392
12.650573,28.667347,41.018551
92.322304,39.809319,99.169312
72.452766,168.833344,67.270401
54.720898,5.191681,39.054779
62.321087,14.474303,84.548462
50.373863,26.21224,8.928328
26.364613,98.95369,48.633736
30.480923,98.009773,122.796234
79.18206,13.080583,80.368164
58.910343,49.356873,72.558662
33.691273,75.171837,-17.620499
70.030914,56.774097,23.602123
68.352005,61.801682,99.503174
40.449394,11.569951,125.021751
4.198014,66.66317,200.851898
71.941139,109.218956,68.117912
148.735672,157.235931,101.303291
18.6931,2.889977,5.769525
25.814419,34.172787,17.07703
54.517017,40.035912,62.084934
66.437698,65.265976,66.035789
119.35804,72.663628,110.407837
40.577717,5.714839,62.460812
82.508636,50.682697,98.132736
131.840408,36.783413,30.18387
42.496326,7.222577,-3.017224
61.965771,51.229176,49.032196
72.144447,1.276803,65.327003
82.66378,31.705381,4.326741
33.003811,149.190353,42.898476
110.535324,92.85379,23.544538
119.480415,130.319809,59.756092
23.011288,46.972862,4.644014
211.345627,116.627953,34.15657
69.146477,52.773262,63.466934
29.317297,114.410812,97.0867
377.373108,49.263535,139.731491
129.512924,2.230973,25.663103
42.554874,61.872753,4.226947
169.516861,53.560532,142.162781
126.194992,46.066433,64.512581
40.373394,10.220462,82.025833
45.941383,56.274582,86.338768
202.70134,61.526905,131.451492
28.34638,69.878502,45.465481
29.814198,140.911072,62.792061
115.266083,88.565834,135.738968
208.752029,141.978836,140.778687
93.464348,53.276375,47.480282
245.184647,33.792969,253.644485
76.56144,24.544573,111.180283
15.158319,31.502995,79.523766
13.866524,103.613304,45.107468
147.075104,72.633865,100.517799
72.484222,13.449466,96.463486
22.985296,120.20134,-258.591248
45.31818,3.703405,86.842522
42.929539,20.515915,114.426697
78.680984,83.800148,133.945877
18.834927,53.019768,53.330627
53.528049,3.905611,99.965096
40.976147,28.823256,69.289314
217.033493,6.722576,205.556
114.058823,85.751518,127.938271
161.759888,77.512215,94.424416
313.588867,114.979736,319.578949
65.860985,38.065632,58.774536
25.146799,120.559761,179.535645
49.751205,13.813591,66.279892
24.89613,39.681957,-60.25061
61.53788,64.541,72.525017
80.185493,52.374168,50.823948
800.110168,54.379738,46.334595
13.897726,34.134224,56.999836
103.409866,64.819344,35.295307
55.038273,211.198334,33.349171
59.688335,98.206169,46.426891
49.766697,13.468993,105.770058
12.939242,27.857567,51.76075
1.969635,10.952099,21.657326
44.899853,100.618965,15.566645
69.602577,79.722488,80.549904
1.743641,41.41975,3.36537
86.414093,8.547787,81.636658
9.556339,21.612688,20.250925
65.72229,66.192207,-59.12011
113.114876,34.99329,103.154854
18.011635,39.468117,40.455338
80.079887,20.35988,-9.587076
50.901985,78.122253,97.204872
77.567474,24.661213,159.726395
46.648331,28.372192,1.947287
106.455055,114.937355,110.195015
77.775368,63.739399,34.095783
93.044334,26.469034,65.004646
45.485577,28.578987,155.752853
79.281319,18.594727,64.403328
26.401604,38.134361,40.26963
60.894516,29.4067,52.702686
55.34272,72.577202,151.248245
63.306637,15.585315,90.581528
147.823273,87.236824,103.745667
81.086746,10.272699,90.763718
47.033882,21.827604,28.12672
57.906181,2.186631,82.086403
106.229782,61.39941,81.066315
61.702068,29.255728,48.026428
70.605598,13.547592,20.023069
54.77623,53.119995,52.61845
19.815027,101.488007,73.013168
148.55719,18.580864,78.631607
76.870262,106.73175,59.86533
141.49498,64.761322,52.947067
114.228378,12.10476,160.534622
26.622007,40.326672,30.623255
57.817059,29.932486,156.124725
235.661789,18.89345,54.210289
81.469704,114.143425,115.425827
308.573822,7.878995,42.665367
53.407948,102.900513,102.282639
28.65452,48.222458,54.832706
18.302969,51.119614,43.663589
52.449162,217.153107,248.261765
115.746078,8.608617,201.732239
128.431824,23.523464,180.661972
101.350548,7.029709,86.408951
26.655081,61.554695,48.339825
90.039902,38.756126,122.03035
164.232956,67.209076,106.912346
158.270035,47.54063,76.685829
50.594765,6.687058,51.489819
34.294643,73.892151,56.98119
555.322632,34.733128,11.453602
25.886915,45.834126,-33.887344
68.01223,7.512578,190.087738
104.317886,27.344202,282.697144
14.051457,122.270668,124.384399
1.70792,49.083477,96.480034
104.426979,55.579437,49.466686
45.435432,41.712757,34.649193
25.408323,6.109206,-34.308788
345.809479,225.583435,253.004089
45.057449,96.060043,59.743267
82.465279,82.507614,83.822823
98.203377,92.014336,127.788193
127.172066,109.756905,130.083694
101.794708,46.6749,25.531981
650.763367,9.124685,374.11264
52.096954,126.514252,37.626457
76.065422,49.08456,109.701439
54.075184,27.398348,3.294792
85.652191,28.902134,45.529732
151.0849,117.49781,86.440643
263.164307,54.264221,104.33226
130.011749,105.452057,126.186104
77.380699,1.465247,115.248512
332.366638,19.962276,234.448837
51.579334,35.054157,52.241753
109.830208,43.87904,196.230392
99.813431,81.014679,134.017822
187.45108,71.709061,185.335266
83.358948,42.937328,119.688675
72.49295,6.717656,74.537567
43.62188,114.865555,90.463936
77.118301,28.531578,30.446568
41.733242,88.5877,0.652847
93.4729,5.57996,37.777798
125.300247,48.108784,91.468674
89.541809,64.378807,153.186722
117.518448,36.97979,33.935932
34.489193,151.097229,18.043571
88.692482,25.703936,135.111526
112.501396,91.953827,90.364204
65.49836,7.375699,-17.124245
15.406604,51.948997,93.638054
108.722633,60.742191,53.214245
117.757782,59.926537,69.05896
134.385773,11.577087,115.089111
49.877281,107.506355,-0.42453
137.04335,27.213511,108.386734
47.774059,13.049227,28.987707
22.894474,20.823059,-20.956738
63.758045,20.588718,82.213326
46.708698,26.682337,65.349991
42.184139,56.90316,72.172218
87.436829,50.743855,119.522179
36.49123,58.099041,25.864355
42.396439,48.397068,110.506584
108.373268,130.439682,85.062965
122.995186,49.398457,97.86599
20.143105,44.389305,-5.037483
43.874844,44.330894,102.459297
163.406586,27.777308,248.637756
39.957798,2.793211,66.753647
58.652622,33.065063,20.763681
15.409489,80.922607,79.568413
86.566185,17.063417,139.070679
118.590668,71.968208,136.485611
106.456139,45.053886,4.537523
82.919647,13.397753,111.71859
34.241314,34.203163,208.759247
93.539627,44.496696,129.280746
8.964641,45.965454,41.428753
83.566986,52.034176,85.838326
7.407874,2.726833,82.896523
33.031696,22.210135,92.715492
44.898281,20.346584,27.158009
53.512722,28.246933,42.497738
118.047203,30.937778,126.828659
58.475334,9.26411,12.026108
41.044968,26.668209,215.880585
9.681908,124.706337,164.504562
72.613693,104.747437,46.080997
32.949654,73.722351,73.023033
10.195666,20.965717,55.946228
82.328339,1.772893,113.597504
160.413666,26.351055,127.726707
127.997208,25.182529,-37.467625
107.577225,12.508924,76.583199
57.288425,58.978367,55.677094
62.85006,79.8703,21.475319
77.835808,52.50341,170.60257
59.759289,64.098892,32.27079
4.965593,45.35355,51.082611
194.010162,54.077564,93.417252
8.957804,87.569939,28.222473
62.691425,75.286011,56.880299
67.449982,49.763718,42.965408
370.634064,15.521536,292.797058
47.747093,13.199715,52.871342
52.352951,81.706726,-43.779678
44.627605,22.101192,6.200837
548.983398,64.260391,267.687897
41.67186,29.776932,37.135201
30.736523,83.543182,47.810844
4.707118,96.940598,98.236618
101.01516,192.57132,96.657585
19.167315,8.233579,7.644149
76.026993,24.260851,57.391205
22.479414,62.62035,74.743881
205.398666,6.243807,264.516479
89.768471,46.019821,98.16185
101.947479,22.36138,50.776611
138.708344,63.679008,92.526711
161.156067,21.818104,104.489418
38.032845,78.674522,47.408291
101.15535,52.358349,116.557648
70.610168,108.483887,76.695969
358.978973,26.718208,-13.287018
111.983368,102.340218,124.026894
78.378532,74.180801,84.2687
235.162338,48.34914,131.97345
96.858955,14.17675,44.930531
64.893997,45.376915,71.401985
35.238438,63.11573,-29.326782
43.303181,23.039526,95.926582
45.097599,18.705521,40.838161
63.098694,112.723274,55.682362
216.545502,114.308144,131.090332
118.607834,137.297028,65.060417
451.633423,36.902958,332.748596
130.906723,111.667175,113.282875
96.225594,41.573273,63.633919
136.315155,177.992691,105.355545
142.749588,71.325554,102.370705
68.91452,20.858677,74.651161
127.299416,33.540401,26.931269
117.910271,109.965187,91.646347
122.328827,10.020972,73.973213
171.622421,58.857609,74.281242
151.393265,24.959476,107.962463
212.088852,7.828339,128.501083
26.05332,29.375555,-27.768482
53.786362,29.835676,68.900871
52.857048,81.27372,76.014915
5.961668,11.245693,262.822418
25.113966,49.789555,-1.560134
93.900093,103.122879,86.564819
75.286957,84.412331,35.054783
64.775505,154.614197,101.465424
68.107002,31.287588,53.915077
20.654797,6.790229,10.644136
61.669991,8.151642,92.147484
94.620293,59.609287,135.870941
28.082014,126.660614,165.604416
105.609619,42.138649,67.366508
17.858395,11.138856,73.790535
75.283104,65.230583,32.27523
137.355377,56.349964,34.172115
129.681503,10.780718,76.609558
51.018574,112.563721,107.185349
136.595078,47.997574,202.157135
61.647266,77.818268,59.277565
19.653248,65.581909,52.976974
51.035793,47.714909,105.853027
28.876904,4.561182,27.519352
371.715851,169.216736,228.963638
24.913692,41.335308,81.837563
85.790779,32.294178,109.449097
333.752502,26.957493,397.069244
61.133888,12.692592,62.94455
96.63549,32.072151,98.275497
88.396294,62.026165,43.984131
87.87352,45.450008,75.188179
73.111946,26.816494,61.484684
115.657707,56.639797,-21.643776
29.377506,30.223873,21.252596
117.361267,83.59259,93.247841
53.795238,24.737415,30.30324
111.841263,75.754616,-43.01358
71.727226,32.048347,73.849861
12.845948,35.136909,-6.406649
51.783405,140.168228,54.834816
34.166996,86.670013,44.498188
85.387337,26.569122,71.953186
16.532946,29.089703,-9.881135
49.764435,33.299084,92.974312
40.553802,93.071289,57.162151
32.13485,30.463316,79.561081
69.460083,110.9086,103.581215
62.628666,90.34832,87.041359
106.328941,46.122612,120.474136
91.648323,47.146133,-16.333429
40.954681,25.6306,58.427448
100.856026,32.536255,100.73185
68.130188,1.79936,70.630646
55.295944,20.522884,134.09256
3.651056,41.171997,4.543882
55.107594,4.368171,140.941666
78.225716,101.640808,32.006107
169.102493,27.793324,118.185829
62.376209,6.554658,148.575623
8.216893,90.701294,4.139307
38.928665,104.080215,112.577301
317.269653,53.667252,180.058304
135.19104,74.884155,32.379868
8.926019,45.873821,151.63649
177.994156,152.182678,259.329865
55.770153,8.812197,145.371246
28.038628,59.214153,-60.06683
47.54372,15.348752,95.49205
15.203259,37.228615,84.007278
71.656105,59.724216,103.741379
83.182915,25.528978,10.010324
40.336441,6.27481,64.773865
111.65802,1.528238,59.497532
66.691833,58.567116,92.023148
100.102608,93.570168,110.674805
18.294373,4.444877,88.126091
164.081039,13.828812,-98.522957
78.584602,69.20858,35.526062
47.684914,34.290264,29.845192
60.980164,74.217201,38.475224
79.497337,7.17656,17.43396
35.331879,30.730846,63.766022
72.400673,3.939464,27.329195
38.773487,17.324907,-22.41568
20.177355,31.89187,56.423355
33.113728,10.900065,33.10524
66.49836,24.524918,126.406052
63.739918,30.83073,27.207401
64.651787,31.747509,-10.898929
52.029709,6.53497,-7.576349
7.226995,20.215759,27.883499
33.274632,14.273342,-57.749653
36.891602,40.794868,57.338261
135.366867,2.190489,114.127647
4.001971,24.119078,-44.941525
64.030945,8.236754,147.927475
439.858734,44.476448,31.459759
185.722336,96.028709,118.46991
90.588966,37.125446,-8.278319
113.768066,41.949188,82.941093
75.076874,173.116959,66.272339
53.278919,126.700706,52.705124
42.728901,68.981781,-1.160545
25.750275,24.110821,70.781525
248.62822,139.659241,275.046661
75.269432,2.68524,80.945679
30.751263,62.26894,84.204002
19.338371,49.326485,-8.077566
65.551697,15.966742,118.701653
26.774542,16.802813,142.888214
30.716066,9.547971,54.263233
65.797623,7.042566,93.788094
294.408752,74.886765,350.248108
32.297314,103.625526,36.044884
24.283401,154.400146,76.465393
109.039078,5.686729,111.01049
147.147308,51.027222,177.434189
125.64959,30.470318,105.051041
107.274376,13.728202,78.299431
33.609013,57.235222,106.02961
79.667236,40.651104,98.565285
126.162079,11.523409,29.338366
20.050827,75.99157,20.171619
32.271317,2.019677,75.964386
12.315633,28.039948,72.463173
149.363342,12.063908,206.543091
27.257383,3.568794,24.417156
144.712875,61.110947,75.464119
40.082085,38.959572,-16.437222
81.064926,36.845703,103.889832
211.759186,33.718201,107.895439
60.596603,12.441726,129.750687
34.077755,37.296432,72.029228
7.8718,81.087135,-29.890125
101.537392,167.322617,390.459473
78.460121,106.483322,-17.331741
35.204933,10.701719,19.798254
43.121777,20.784105,38.919559
68.000702,49.904526,182.906616
60.450527,54.791279,26.804735
51.939754,84.150475,82.457169
150.026428,120.138481,46.508709
104.510864,26.422468,94.233681
522.19989,117.963684,491.560577
4.749138,135.498337,28.84613
40.191498,23.100807,27.725504
97.999496,17.387949,83.188377
86.534309,136.74472,58.71907
297.157928,45.661423,102.708344
48.799419,77.337921,84.513542
49.196995,11.632259,62.120392
86.967003,66.284378,34.764534
142.610565,115.140091,206.079575
240.800797,81.59758,148.837006
136.850388,17.23909,143.173386
82.726761,17.843929,41.763016
82.19635,58.422348,94.933891
69.56353,1.714092,57.723129
79.479378,89.910896,89.03756
424.691254,91.560646,187.646103
26.482014,30.505087,31.411961
85.685356,117.460052,58.820538
160.987488,49.519833,164.069321
123.210701,38.560455,151.090866
33.692837,127.785034,130.904404
114.789223,7.45689,66.355217
46.814972,36.337772,92.276924
80.838181,73.273323,50.021526
48.994305,118.482437,140.319183
37.733963,111.549667,30.598604
45.014214,53.2668,35.871212
50.07822,11.70985,84.748093
82.203751,74.181732,69.742981
372.513672,56.963547,150.973404
102.361595,40.926502,67.15451
47.674747,150.225693,56.112217
52.479725,17.674706,53.414204
29.284687,22.596336,108.191978
193.145615,28.890583,101.364906
82.322548,68.424057,193.429001
84.550201,63.733036,62.321743
94.350906,94.070724,59.042191
84.020599,4.275754,61.671185
7.264073,7.376238,-21.9198
110.192787,49.896038,95.013191
33.036236,47.357243,-8.132406
34.150913,106.24324,88.581757
56.252243,121.412689,69.18409
98.266701,195.027634,60.441719
135.965561,76.408241,122.238647
83.852112,120.416679,56.075226
64.950859,13.957811,-21.006304
81.139694,20.978382,48.56517
142.258179,38.221291,210.633987
126.554512,58.142597,148.660004
83.213371,110.074791,62.506641
65.740417,120.464104,137.793991
61.743061,84.005402,102.552116
57.189037,132.193314,94.803444
89.401291,60.063232,34.840641
88.08345,12.398011,128.409348
201.901184,75.384308,-3.519206
125.001915,23.21113,64.312256
101.916687,90.154739,52.296944
337.767792,80.926865,136.298828
54.832691,53.958282,-11.573145
5.253122,93.593224,3.001775
9.964105,101.175522,37.202507
167.629364,70.271713,231.896072
5.270258,14.830198,60.716087
110.539909,87.68882,187.417053
9.531455,62.169792,71.293686
75.925438,15.05635,53.863041
50.029694,49.39587,33.00148
155.743088,49.122284,216.45369
80.996651,90.926018,55.225681
39.972427,1.614399,3.449722
12.271972,74.566864,78.037872
55.12455,38.661789,156.56633
74.742676,124.354126,56.078735
110.600296,5.643525,46.661953
114.647949,34.833141,192.771179
323.529968,155.810013,320.597961
56.903385,35.987473,41.604973
71.215454,63.989887,60.362453
52.057102,14.579755,31.808577
