WT1,GFP
379.227356,8228.045898
656.277527,5607.728027
662.247864,10586.21875
118.584496,13571.47363
413.038147,4512.438965
3542.577881,24006.08398
2378.334961,29832.35547
5685.444824,53684.65234
968.166504,6967.525879
242.229889,19471.68945
942.722534,9176.755859
856.001282,8810.101562
335.309967,27717.47266
981.268433,15783.28906
1275.190918,11789.30078
417.553894,7021.609375
470.538757,4763.75
812.881897,21662.10352
412.757111,3126.813965
464.066284,4801.613281
519.948059,51165.71875
304.027557,15047.27539
75.209312,703.891602
184.609772,2401.854004
260.19281,59120.72656
2628.802246,18899.44336
4840.543457,85679.32813
2930.135742,128078.25
1037.59082,17091.69727
346.211151,12846.06934
6161.009766,72938.96094
2037.291016,24118.54492
756.629639,9380.025391
681.753235,104327.25
87.825951,39637.125
1008.201172,9852.553711
2601.179688,51701.44922
412.945801,4125.228516
431.261963,9338.585938
6085.327148,20687.01758
1586.209717,3537.30957
306.776276,13320.78125
183.022476,4399.89209
3036.267822,24983.11914
1310.976196,35497.67188
6126.825684,37474.72656
496.392609,28359.0293
756.977417,4785.62207
1623.203125,7823.584961
829.893799,3776.656738
1156.127686,14204.63379
462.960632,23195.47852
998.318848,21125.25781
772.123413,6434.445801
1044.106445,12152.35449
2456.134033,15940.12402
1489.937378,63174.26953
5262.956055,63749.39453
743.925476,8088.211426
620.298767,10625.07129
3818.204834,21118.04883
2502.983887,24191.86523
365.057678,54834.73438
4779.164551,38663.30859
787.69397,17173.07031
1709.983276,18193.04492
507.539398,20074.20898
8093.461914,109255.9609
3351.667725,30373.16602
1753.215576,37872.16797
2655.043701,15833.50977
5347.81543,49498.27734
148.115128,1795.195435
394.715454,43908.27344
3768.441406,26671.61719
2312.088379,62799.33594
380.340271,13837.70898
1823.196167,33015.66016
4135.981934,46780.88672
1779.234375,13167.63184
289.101196,3580.697266
3904.572998,67264.07813
146.063995,4590.991211
3867.052979,48245.34375
3566.623535,31822.08203
1299.999878,10876.34473
605.290588,4314.914062
779.935242,9829.005859
568.523193,16898.32227
244.954483,5822.84375
919.44519,11528.32031
5785.254395,21874.53125
1211.859497,5623.738281
1295.541992,17810.69531
6759.357422,65615.54688
278.797791,8317.56543
292.319946,3225.718018
1069.857788,7991.772949
358.486511,14660.23438
2601.586182,41518.96484
569.932617,3094.501465
9962.958984,44436.25391
354.95694,4452.175293
560.64917,9151.079102
2488.830322,16719.30859
1368.134033,30290.91211
967.395325,18378.11719
2271.463135,27934.23438
972.44873,16463.60742
208.557281,3232.362061
1607.688965,24674.5
499.926819,6491.403809
2552.561035,25440.55078
604.773987,34019.52734
3253.659424,21423.51563
186.41861,6322.210938
15000.24316,79131.10938
1866.894165,24699.76563
1334.583374,13728.47656
3384.52002,57674.05078
4441.11084,32291.64453
454.457703,20278.63672
178.877289,1540.041504
2270.134766,15909.34766
318.170654,18181.14844
81.756599,1250.708496
2999.743896,29052.9375
3305.996582,20879.45508
165.354706,3463.17749
6855.593262,44679.87109
2079.482422,33431.90625
235.146362,13043.99414
225.088058,88523.17188
